code,所属概念,股票代码,所属概念数量,market_code
300662,职业教育;AI应用;数据要素;DeepSeek概念;京津冀一体化;AI智能体;财税数字化;人工智能;雄安新区;华为概念;深股通,300662.SZ,11,33
600476,数据安全;智慧政务;时空大数据;数据要素;数字乡村;移动支付;数字货币;数字经济;安防;车联网(车路协同);云计算;人工智能;互联网金融;跨境电商;智能物流;国资云;卫星导航;乡村振兴;碳中和;数据中心(AIDC);ST板块;国企改革;央企国企改革,600476.SH,23,22
000590,流感;养老概念;智能医疗;股权转让(并购重组),000590.SZ,4,33
920083,粤港澳大湾区;共封装光学(CPO);专精特新;新股与次新股;融资融券,920083.BJ,5,151
600671,眼科医疗;医疗器械概念;国企改革,600671.SH,3,17
920230,西部大开发;融资融券;维生素;专精特新;合成生物,920230.BJ,5,151
301011,电子竞技;元宇宙;IP经济(谷子经济);海峡两岸;虚拟现实;粤港澳大湾区;融资融券,301011.SZ,7,33
605116,减肥药;创新药;仿制药一致性评价;医药电商;肝炎概念;CRO概念;辅助生殖;合成生物;人民币贬值受益;量子科技;沪股通,605116.SH,11,17
002016,物业管理;国企改革;广东自贸区;一带一路;海工装备;粤港澳大湾区;深股通;融资融券;2026中报预增,002016.SZ,9,33
002688,代糖概念;动物疫苗;合成生物;粮食概念;污水处理;西部大开发;玉米;宠物经济;禽流感;人工智能;深股通,002688.SZ,11,33
000596,白酒概念;国企改革;深股通;融资融券,000596.SZ,4,33
605188,预制菜;冷链物流;智能物流;沪股通,605188.SH,4,17
600556,NFT概念;虚拟数字人;文化传媒概念;Web3.0;快手概念;小红书概念;知识产权保护;在线教育;IP经济(谷子经济);AIGC概念;网红经济;职业教育;AI应用;元宇宙;区块链;多模态AI;数据要素;抖音概念(字节概念);AI智能体;腾讯概念;阿里巴巴概念;人工智能;西部大开发;华为概念;MR(混合现实);融资融券;沪股通,600556.SH,27,17
002330,预制菜;猪肉;宠物经济;网红经济;冷链物流;乡村振兴;绿色电力,002330.SZ,7,33
000591,虚拟电厂;绿色电力;碳交易;光伏建筑一体化;碳中和;储能;央企国企改革;国企改革;光伏概念;DeepSeek概念;TOPCON电池;西部大开发;钙钛矿电池;工业互联网;深股通;机器人概念;融资融券,000591.SZ,17,33
300789,智慧城市;职业教育;多模态AI;物联网;车联网(车路协同);AI智能体;人工智能;DeepSeek概念;虚拟现实;智能电网;高铁;新型工业化;机器视觉;高端装备;机器人概念;无人机;专精特新;一带一路;西部大开发;雅下水电概念;钒电池;小金属概念,300789.SZ,22,33
920200,军工;风电;新股与次新股;融资融券,920200.BJ,4,151
002095,互联网金融;虚拟数字人;AI应用;区块链;数据要素;AI智能体;DeepSeek概念;跨境电商;人工智能;统一大市场;深股通;融资融券,002095.SZ,12,33
300313,乳业;西部大开发;摘帽,300313.SZ,3,33
300530,钠离子电池;锂电池概念;储能;国企改革;充电桩;高压快充;新能源汽车;深股通,300530.SZ,8,33
600416,军民融合;无人机;低空经济;军工;无人驾驶;高端装备;商业航天;高铁;工业互联网;核电;水利;储能;风电;稀土永磁;国企改革;抽水蓄能;沪股通;融资融券,600416.SH,18,17
300892,乳业;网红经济;三胎概念;啤酒概念;融资融券,300892.SZ,5,33
600055,智能医疗;京津冀一体化;医疗器械概念;一带一路;DeepSeek概念;AI智能体;阿里巴巴概念;云计算;绿色电力;机器人概念;数据中心(AIDC);超导概念;沪股通;融资融券,600055.SH,14,17
603168,三胎概念;民营医院;养老概念;流感;眼科医疗;仿制药一致性评价;医药电商,603168.SH,7,17
300941,数字货币;移动支付;蚂蚁集团概念;AI应用;数据要素;鸿蒙概念;智慧政务;数字经济;AI智能体;数据安全;信创;DeepSeek概念;人工智能;养老概念;智能医疗;阿里巴巴概念;云计算;雄安新区;福建自贸区;海峡两岸;华为概念;深股通;融资融券,300941.SZ,23,33
600814,IP经济(谷子经济);体育产业;国企改革;共同富裕示范区;元宇宙;MR(混合现实);沪股通,600814.SH,7,17
300025,元宇宙;虚拟现实;华为概念;IP经济(谷子经济);5G;融资融券,300025.SZ,6,33
002501,ST板块;军工;光伏概念;新能源汽车;股权转让(并购重组),002501.SZ,5,33
002661,预制菜;农业种植;三胎概念;粮食概念;猪肉;新疆振兴;食品安全,002661.SZ,7,33
300471,中俄贸易概念;共享单车;燃料电池;专精特新;一带一路;氢能源;军工;成飞概念;两轮车;物联网;创投;西部大开发;天然气;页岩气;深股通;融资融券,300471.SZ,16,33
300068,ST板块;两轮车;动力电池回收;钠离子电池;虚拟电厂;绿色电力;金属回收;华为数字能源;阿里巴巴概念;氢能源;抖音概念(字节概念);燃料电池;风电;储能;低空经济;固态电池;锂电池概念;核电;华为概念;小金属概念;新能源汽车;数据中心(AIDC);比亚迪概念;5G,300068.SZ,24,33
002474,Web3.0;智慧政务;在线教育;云办公;华为鲲鹏;区块链;数据安全;数据要素;鸿蒙概念;AI应用;信创;数字经济;网络安全;智慧城市;人工智能;军工信息化;安防;虚拟现实;物联网;物业管理;福建自贸区;海峡两岸;华为概念;军工;电力物联网;核污染防治;智能电网;融资融券;深股通,002474.SZ,29,33
920866,融资融券;粮食概念;玉米;数字经济;农业种植;乡村振兴,920866.BJ,6,151
300840,华为盘古;鸿蒙概念;C2M概念;AIGC概念;AI应用;AI智能体;新型工业化;人工智能;DeepSeek概念;工业互联网;华为概念;网红经济;数据中心(AIDC);三胎概念;深股通,300840.SZ,15,33
300451,家庭医生;DRG/DIP;养老概念;AI应用;AIGC概念;区块链;数据要素;鸿蒙概念;AI智能体;智能医疗;DeepSeek概念;人工智能;华为鲲鹏;蚂蚁集团概念;阿里巴巴概念;信创;云计算;医疗器械概念;物联网;华为昇腾;医药电商;华为概念;深股通;股权转让(并购重组);融资融券,300451.SZ,25,33
600753,ST板块;煤化工概念;换电概念;充电桩;2026中报预增,600753.SH,5,22
603186,先进封装;PCB概念;MiniLED;芯片概念;消费电子概念;6G概念;5G;毫米波雷达;固态电池;锂电池概念;石墨烯;华为概念;海峡两岸;储能;冷链物流;绿色电力;2026中报预增;沪股通,603186.SH,18,17
300032,虚拟现实;元宇宙;新型烟草(电子烟);海峡两岸;人民币贬值受益;智能穿戴;消费电子概念;OLED,300032.SZ,8,33
300168,DRG/DIP;家庭医生;财税数字化;在线教育;虚拟数字人;智慧政务;AI应用;互联网保险;数据要素;数字乡村;MLOps概念;华为鲲鹏;养老概念;鸿蒙概念;数字经济;华为盘古;信创;电子身份证;区块链;AI智能体;DeepSeek概念;移动支付;人工智能;智慧城市;网络安全;时空大数据;安防;乡村振兴;智能医疗;算力租赁;机器人概念;华为概念;数据中心(AIDC);深股通;融资融券,300168.SZ,35,33
300624,AI视频;ChatGPT概念;多模态AI;AIGC概念;Web3.0;虚拟数字人;云办公;百度概念;数据安全;短剧游戏;AI应用;AI智能体;信创;阿里巴巴概念;鸿蒙概念;元宇宙;DeepSeek概念;人工智能;物联网;虚拟现实;华为概念;网红经济;创投;机器人概念;智能家居;同花顺新质50;一带一路;人民币贬值受益;西部大开发;融资融券;深股通,300624.SZ,31,33
002766,数据要素;车联网(车路协同);智能座舱;人工智能;无人驾驶;物联网;人民币贬值受益;粤港澳大湾区;消费电子概念;5G;深股通,002766.SZ,11,33
300562,三胎概念;养老概念;无人零售;体育产业;医疗器械概念;智能医疗;血氧仪;AI应用;人工智能;区块链;人民币贬值受益;华为概念;传感器;智能穿戴;无线耳机;芯片概念,300562.SZ,16,33
300311,网络安全;数据安全;人脸识别;华为鲲鹏;智慧政务;创投;数字经济;工业互联网;人工智能;电子身份证;DeepSeek概念;区块链;AI应用;车联网(车路协同);粤港澳大湾区;数据中心(AIDC);网络游戏;ST板块,300311.SZ,18,33
002390,医药电商;流感;肝炎概念;民营医院;医美概念;农业种植;养老概念;冷链物流;土地流转;基因测序;乡村振兴;医疗器械概念;西部大开发;创投;牙科医疗;深股通;融资融券,002390.SZ,17,33
301186,小米汽车;专精特新;小米概念;换电概念;比亚迪概念;新能源汽车;华为汽车;长安汽车概念;机器人概念;特斯拉概念;储能;锂电池概念;融资融券,301186.SZ,13,33
002103,IP经济(谷子经济);跨境电商;数字经济;创投;一带一路;腾讯概念;虚拟现实;深股通,002103.SZ,8,33
000625,证金持股;俄乌冲突概念;网约车;国企改革;西部大开发;智能物流;一带一路;央企国企改革;兵装重组概念;DeepSeek概念;华为汽车;长安汽车概念;车联网(车路协同);动力电池回收;燃料电池;飞行汽车(eVTOL);腾讯概念;换电概念;机器人概念;低空经济;人形机器人;深股通;融资融券;无人驾驶;新能源汽车;华为概念;智能座舱;锂电池概念;宁德时代概念;固态电池;数字孪生;股权转让(并购重组),000625.SZ,32,33
000593,青蒿素;信托概念;天然气;碳中和;地下管网;氢能源;西部大开发;股权转让(并购重组);储能;深股通;融资融券,000593.SZ,11,33
688496,电子纸;ST板块;华为概念;智能家居;专精特新;小米概念;AI眼镜;OLED,688496.SH,8,22
300723,重组蛋白;减肥药;创新药;仿制药一致性评价;肝炎概念;猴痘概念;流感;生物疫苗;医药电商;三胎概念;智能医疗;DeepSeek概念;粤港澳大湾区;英伟达概念;融资融券;深股通,300723.SZ,16,33
301336,露营经济;人工智能;智能家居;小米汽车;华为概念;西部大开发;小米概念;融资融券,301336.SZ,8,33
000859,光刻胶;柔性屏(折叠屏);芯片概念;新能源汽车;装配式建筑;雄安新区;一带一路;国企改革;深股通;融资融券,000859.SZ,10,33
920455,融资融券;专精特新,920455.BJ,2,151
605108,预制菜;网红经济;沪股通,605108.SH,3,17
301110,小红书概念;抖音概念(字节概念);阿里巴巴概念;数据要素;AI应用;AI智能体;跨境电商;人工智能;三胎概念;宠物经济;2026一季报预增;2026中报预增;深股通;融资融券,301110.SZ,14,33
002232,智慧政务;数据要素;华为鲲鹏;数字经济;AI智能体;信创;元宇宙;智慧城市;国产操作系统;数据安全;百度概念;DeepSeek概念;网络安全;人工智能;车联网(车路协同);阿里巴巴概念;MLOps概念;ERP概念;京津冀一体化;国资云;算力租赁;工业互联网;低空经济;乡村振兴;虚拟现实;一带一路;华为概念;EDR概念;飞行汽车(eVTOL);华为汽车;卫星导航;无人驾驶;人形机器人;国企改革;新能源汽车;充电桩;数据中心(AIDC);央企国企改革;汽车电子;股权转让(并购重组);融资融券;深股通,002232.SZ,42,33
300541,云计算;Web3.0;数据安全;数据确权;华为昇腾;华为鲲鹏;智慧政务;信创;阿里巴巴概念;华为盘古;数据要素;腾讯概念;AI智能体;快手概念;抖音概念(字节概念);鸿蒙概念;AI应用;数字货币;区块链;蚂蚁集团概念;数字经济;DeepSeek概念;ETC;人工智能;互联网金融;跨境支付(CIPS);NFT概念;独角兽概念;数据中心(AIDC);华为概念;英伟达概念;无人驾驶;智能物流;烟草;深股通,300541.SZ,35,33
605337,乳业;啤酒概念;养老概念;高股息精选;共同富裕示范区;沪股通,605337.SH,6,17
600257,民营医院;预制菜;高压氧舱;养老概念;乡村振兴;净水概念;智能医疗;污水处理;创投;白酒概念;融资融券,600257.SH,11,17
300824,跨境电商;宠物经济;露营经济;网红经济;家用电器;粤港澳大湾区;芯片概念,300824.SZ,7,33
601567,电力物联网;AI应用;高压氧舱;智能电网;脑机接口;人工智能;智能医疗;充电桩;工业互联网;数据中心(AIDC);风电;储能;养老概念;一带一路;参股银行;三胎概念;光伏概念;民营医院;沪股通;融资融券,601567.SH,20,17
000428,预制菜;物业管理;职业教育;国企改革;股权转让(并购重组);融资融券,000428.SZ,6,33
600383,物业管理;沪股通;融资融券,600383.SH,3,17
688373,创新药;医药电商;融资融券,688373.SH,3,17
002368,国资云;财税数字化;云计算;数据安全;数字乡村;智慧政务;国产操作系统;华为鲲鹏;网络安全;DRG/DIP;信创;AI智能体;数据要素;东数西算(算力);AIGC概念;阿里巴巴概念;智慧城市;电力物联网;AI应用;鸿蒙概念;数字货币;时空大数据;DeepSeek概念;数字经济;安防;跨境支付(CIPS);数字孪生;军工信息化;人工智能;互联网金融;华为概念;物联网;数据中心(AIDC);智能医疗;工业互联网;水利;雄安新区;国企改革;无人驾驶;雅下水电概念;央企国企改革;体育产业;新型工业化;汽车电子;芯片概念;深股通;融资融券,002368.SZ,47,33
300359,职业教育;在线教育;数字经济;DeepSeek概念;人工智能;三胎概念;创投;横琴新区,300359.SZ,8,33
300419,信创;ST板块;网络安全;华为欧拉;量子科技;数据安全;智慧政务;云计算;华为概念;物联网;数据中心(AIDC);东数西算(算力);数据要素;抖音概念(字节概念);百度概念;AI智能体;AI应用;互联网金融;军工;DeepSeek概念;人工智能;快手概念;股权转让(并购重组),300419.SZ,23,33
600215,数字经济;装配式建筑;智能物流;新型工业化;人工智能;机器人概念;物业管理;人民币贬值受益;特斯拉概念;新能源汽车,600215.SH,10,17
603272,ST板块;共同富裕示范区;工业互联网;长三角一体化;专精特新,603272.SH,5,22
920106,两轮车;碳纤维;军工;新能源汽车;飞行汽车(eVTOL);低空经济;农机;融资融券;长安汽车概念;比亚迪概念,920106.BJ,10,151
603589,白酒概念;沪股通;融资融券,603589.SH,3,17
688089,AIGC概念;维生素;合成生物;宠物经济;三胎概念;DeepSeek概念;绿色电力;融资融券,688089.SH,8,17
002373,AI应用;AIGC概念;AI智能体;蚂蚁集团概念;数据要素;元宇宙;多模态AI;百度概念;互联网金融;云计算;数字经济;阿里巴巴概念;DeepSeek概念;人脸识别;人工智能;数字孪生;时空大数据;车联网(车路协同);智慧城市;ETC;安防;低空经济;物联网;京津冀一体化;智能物流;跨境电商;水利;小米汽车;华为概念;体育产业;大飞机;无人机;无人驾驶;机器视觉;一带一路;东数西算(算力);雄安新区;商业航天;充电桩;数据中心(AIDC);小米概念;储能;毫米波雷达;足球概念;汽车电子;深股通;融资融券,002373.SZ,47,33
002778,净水概念;污水处理;土壤修复;天然气;储能;股权转让(并购重组),002778.SZ,6,33
002152,数字货币;跨境支付(CIPS);区块链;数据确权;智慧政务;国资云;华为鲲鹏;数据安全;鸿蒙概念;互联网金融;网络安全;信创;数据要素;AI智能体;AI应用;Web3.0;百度概念;阿里巴巴概念;DeepSeek概念;华为昇腾;腾讯概念;智慧城市;时空大数据;虚拟数字人;人脸识别;人工智能;车联网(车路协同);独角兽概念;安防;算力租赁;东数西算(算力);华为概念;创投;数据中心(AIDC);机器人概念;机器视觉;国企改革;污水处理;人形机器人;英伟达概念;液冷服务器;深股通;融资融券,002152.SZ,43,33
