code,所属概念数量,market_code,所属概念,股票代码
600737,9,17,农业种植;新疆振兴;乡村振兴;西部大开发;国企改革;央企国企改革;沪股通;融资融券;中字头股票,600737.SH
300348,28,33,数字货币;跨境支付(CIPS);移动支付;华为欧拉;财税数字化;华为鲲鹏;区块链;互联网金融;鸿蒙概念;信创;云计算;AI智能体;数据安全;数据要素;AIGC概念;阿里巴巴概念;腾讯概念;数字经济;智慧城市;DeepSeek概念;人工智能;华为概念;化债概念(AMC概念);粤港澳大湾区;AI应用;一带一路;融资融券;深股通,300348.SZ
600192,11,17,智能电网;风电;充电桩;核电;燃料电池;光伏概念;军工;西部大开发;商业航天;国企改革;融资融券,600192.SH
301269,13,33,国家大基金持股;小米概念;芯片概念;先进封装;存储芯片;华为概念;信创;专精特新;京津冀一体化;AI应用;国企改革;深股通;融资融券,301269.SZ
688727,10,17,科创次新股;光刻胶;存储芯片;注册制次新股;芯片概念;海峡两岸;福建自贸区;创投;新股与次新股;融资融券,688727.SH
000668,2,33,ST板块;物业管理,000668.SZ
603039,15,17,云办公;华为盘古;中国AI 50;财税数字化;AI智能体;腾讯概念;鸿蒙概念;信创;AI应用;人工智能;DeepSeek概念;数字经济;华为概念;融资融券;沪股通,603039.SH
300489,13,33,核污染防治;新能源汽车;无人驾驶;先进封装;无人机;第三代半导体;军工;核电;低空经济;中俄贸易概念;黑龙江自贸区;氢能源;深股通,300489.SZ
688215,9,17,专精特新;2025年报预增;机器人概念;智能物流;数字孪生;人工智能;东数西算(算力);阿里巴巴概念;融资融券,688215.SH
920799,20,151,蚂蚁集团概念;华为昇腾;鸿蒙概念;量子科技;融资融券;跨境支付(CIPS);虚拟现实;虚拟数字人;百度概念;汽车电子;星闪概念;数字货币;华为鲲鹏;华为欧拉;华为概念;信创;人工智能;上海自贸区;互联网金融;ChatGPT概念,920799.BJ
300964,22,33,共封装光学(CPO);PCB概念;6G概念;5G;毫米波雷达;汽车电子;华为概念;虚拟现实;卫星导航;商业航天;专精特新;无人机;军工;机器人概念;特斯拉概念;低空经济;工业互联网;新能源汽车;充电桩;医疗器械概念;创投;融资融券,300964.SZ
000039,29,33,核电;海工装备;风电;氢能源;储能;数据中心;商业航天;同花顺出海50;一带一路;机器人概念;工业互联网;机器视觉;无人驾驶;雄安新区;粤港澳大湾区;物联网;智能物流;可燃冰;冷链物流;航运概念;人工智能;天然气;DeepSeek概念;统一大市场;参股券商;智谱AI;AI应用;深股通;融资融券,000039.SZ
688516,13,17,BC电池;钙钛矿电池;TOPCON电池;光伏概念;高端装备;固态电池;芯片概念;机器视觉;共封装光学(CPO);锂电池概念;储能;沪股通;融资融券,688516.SH
600777,5,22,页岩气;俄乌冲突概念;天然气;ST板块;人民币贬值受益,600777.SH
688392,11,17,先进封装;芯片概念;液冷服务器;PET铜箔;专精特新;军工;比亚迪概念;宁德时代概念;固态电池;沪股通;融资融券,688392.SH
300260,9,33,光刻机;中芯国际概念;OLED;芯片概念;数据中心;海峡两岸;食品安全;融资融券;深股通,300260.SZ
600172,8,17,培育钻石;第三代半导体;回购增持再贷款概念;国企改革;物业管理;旅游概念;沪股通;融资融券,600172.SH
300035,16,33,石墨电极;钠离子电池;固态电池;锂电池概念;硅能源;宁德时代概念;储能;PCB概念;比亚迪概念;新能源汽车;2025年报预增;高压快充;专精特新;创投;融资融券;深股通,300035.SZ
301486,21,33,共封装光学(CPO);光纤概念;富士康概念;芯片概念;消费电子概念;5G;MR(混合现实);比亚迪概念;数据中心;新型工业化;高端装备;东数西算(算力);华为概念;虚拟现实;粤港澳大湾区;华为昇腾;阿里巴巴概念;抖音概念(字节概念);股权转让(并购重组);深股通;融资融券,301486.SZ
688281,6,17,航空发动机;军工;碳纤维;西部大开发;沪股通;融资融券,688281.SH
688559,24,17,BC电池;钙钛矿电池;第三代半导体;TOPCON电池;MicroLED概念;3D打印;电子纸;富士康概念;飞行汽车(eVTOL);苹果概念;光伏概念;固态电池;比亚迪概念;PCB概念;特斯拉概念;宁德时代概念;新型工业化;华为概念;新能源汽车;锂电池概念;医疗器械概念;医美概念;沪股通;融资融券,688559.SH
688790,15,17,WiFi 6;科创次新股;卫星导航;商业航天;6G概念;AI眼镜;汽车芯片;芯片概念;5G;智能穿戴;小米概念;华为概念;注册制次新股;新股与次新股;融资融券,688790.SH
301613,14,33,消费电子概念;富士康概念;固态电池;宁德时代概念;锂电池概念;比亚迪概念;新能源汽车;机器人概念;储能;西部大开发;无人机;股权转让(并购重组);深股通;融资融券,301613.SZ
600176,14,17,PCB概念;风电;光伏概念;央企国企改革;PEEK材料;长三角一体化;回购增持再贷款概念;一带一路;同花顺中特估100;沪股通;融资融券;国企改革;DeepSeek概念;中字头股票,600176.SH
688093,9,17,苹果概念;OLED;消费电子概念;新能源汽车;专精特新;华为概念;回购增持再贷款概念;沪股通;融资融券,688093.SH
605298,3,17,高铁;专精特新;沪股通,605298.SH
601339,4,17,参股银行;人民币贬值受益;沪股通;融资融券,601339.SH
301607,11,33,第三代半导体;小米概念;高压快充;小米汽车;专精特新;比亚迪概念;新能源汽车;2025年报预增;充电桩;深股通;融资融券,301607.SZ
300739,16,33,PCB概念;共封装光学(CPO);MiniLED;6G概念;5G;芯片概念;无人机;新能源汽车;机器人概念;储能;东数西算(算力);2025年报预增;粤港澳大湾区;人民币贬值受益;深股通;融资融券,300739.SZ
600094,17,17,商业航天;卫星导航;数字经济;旅游概念;参股保险;低空经济;物业管理;无人机;参股券商;6G概念;东数西算(算力);算力租赁;数据中心;芯片概念;5G;沪股通;融资融券,600094.SH
002409,14,33,国家大基金持股;中芯国际概念;存储芯片;光刻胶;OLED;芯片概念;氟化工概念;磷化工;专精特新;特高压;海工装备;深股通;天然气;融资融券,002409.SZ
300811,14,33,存储芯片;芯片概念;英伟达概念;数据中心;专精特新;比亚迪概念;新能源汽车;光伏概念;华为概念;充电桩;储能;东数西算(算力);融资融券;深股通,300811.SZ
688210,12,17,柔性屏(折叠屏);消费电子概念;3D打印;苹果概念;AI眼镜;无人机;智能穿戴;专精特新;人民币贬值受益;回购增持再贷款概念;沪股通;融资融券,688210.SH
301560,15,33,新能源汽车;汽车热管理;空气能热泵;注册制次新股;比亚迪概念;专精特新;特斯拉概念;储能;液冷服务器;机器人概念;人民币贬值受益;数据中心;工业互联网;新股与次新股;融资融券,301560.SZ
301055,11,33,AI智能体;DeepSeek概念;NFT概念;IP经济(谷子经济);2025年报预增;跨境电商;露营经济;家用电器;物联网;超级品牌;融资融券,301055.SZ
688478,10,17,存储芯片;第三代半导体;芯片概念;华为海思概念股;比亚迪概念;专精特新;光伏概念;海峡两岸;股权转让(并购重组);融资融券,688478.SH
300322,34,33,太赫兹;商业航天;卫星导航;6G概念;毫米波雷达;WiFi 6;无人机;无线充电;5G;汽车电子;芯片概念;先进封装;智能穿戴;AI眼镜;传感器;液冷服务器;消费电子概念;小米概念;无人驾驶;特斯拉概念;车联网(车路协同);汽车热管理;比亚迪概念;机器人概念;物联网;华为概念;虚拟现实;新能源汽车;海峡两岸;元宇宙;粤港澳大湾区;储能;深股通;融资融券,300322.SZ
688605,9,17,光刻机;中芯国际概念;芯片概念;专精特新;光伏概念;商业航天;医疗器械概念;沪股通;融资融券,688605.SH
688143,11,17,光纤概念;共封装光学(CPO);汽车热管理;特高压;军工;海工装备;芯片概念;专精特新;DeepSeek概念;沪股通;融资融券,688143.SH
002752,7,33,福建自贸区;海峡两岸;IP经济(谷子经济);储能;新能源汽车;抖音概念(字节概念);深股通,002752.SZ
600568,8,22,ST板块;粤港澳大湾区;PPP概念;医疗器械概念;眼科医疗;细胞免疫治疗;民营医院;医药电商,600568.SH
688299,11,17,MiniLED;比亚迪概念;专精特新;华为概念;固态电池;锂电池概念;储能;DeepSeek概念;POE胶膜;沪股通;融资融券,688299.SH
688360,22,17,人形机器人;新型工业化;机器人概念;专精特新;宁德时代概念;物联网;智能物流;华为概念;高端装备;锂电池概念;储能;数字孪生;跨境电商;人工智能;数字经济;冷链物流;拼多多概念;阿里巴巴概念;Web3.0;统一大市场;沪股通;融资融券,688360.SH
000703,9,33,可降解塑料;融资融券;深股通;回购增持再贷款概念;一带一路;参股银行;西部大开发;互联网金融;阿里巴巴概念,000703.SZ
688138,8,17,中芯国际概念;OLED;第三代半导体;芯片概念;专精特新;虚拟现实;沪股通;融资融券,688138.SH
001367,5,33,仿制药一致性评价;合成生物;人民币贬值受益;专精特新;融资融券,001367.SZ
002806,11,33,汽车热管理;新能源汽车;高压快充;无人驾驶;车联网(车路协同);燃料电池;百度概念;储能;固态电池;新疆振兴;股权转让(并购重组),002806.SZ
002937,17,33,液冷服务器;5G;PEEK材料;毫米波雷达;汽车电子;消费电子概念;新能源汽车;无人驾驶;特斯拉概念;工业互联网;虚拟现实;宁德时代概念;人民币贬值受益;一带一路;智能家居;深股通;融资融券,002937.SZ
600489,8,17,黄金概念;金属铜;小金属概念;央企国企改革;国企改革;沪股通;融资融券;中字头股票,600489.SH
688153,20,17,汽车芯片;星闪概念;WiFi 6;卫星导航;芯片概念;5G;小米概念;消费电子概念;汽车电子;无人机;低空经济;机器人概念;专精特新;比亚迪概念;新能源汽车;人民币贬值受益;京津冀一体化;回购增持再贷款概念;沪股通;融资融券,688153.SH
300661,13,33,存储芯片;汽车芯片;无线耳机;芯片概念;汽车电子;OLED;消费电子概念;传感器;专精特新;锂电池概念;人工智能;融资融券;深股通,300661.SZ
920931,2,151,融资融券;专精特新,920931.BJ
002837,20,33,液冷服务器;英伟达概念;中国AI 50;数据中心;东数西算(算力);比亚迪概念;新能源汽车;华为概念;充电桩;储能;军工;粤港澳大湾区;腾讯概念;阿里巴巴概念;抖音概念(字节概念);家用电器;高铁;冷链物流;融资融券;深股通,002837.SZ
603106,22,17,互联网金融;区块链;鸿蒙概念;国产操作系统;智慧政务;人脸识别;华为鲲鹏;信创;数据安全;智慧城市;虚拟数字人;云计算;AIGC概念;语音技术;人工智能;京津冀一体化;智能医疗;雄安新区;AI应用;物业管理;天津自贸区;沪股通,603106.SH
300504,14,33,F5G概念;光纤概念;WiFi 6;华为海思概念股;5G;物联网;虚拟现实;AI眼镜;华为概念;商业航天;星闪概念;鸿蒙概念;智能家居;西部大开发,300504.SZ
688233,6,17,存储芯片;芯片概念;2025年报预增;专精特新;沪股通;融资融券,688233.SH
002309,23,33,TOPCON电池;钙钛矿电池;光伏建筑一体化;绿色电力;风电;高铁;智能电网;光伏概念;充电桩;碳中和;海工装备;储能;国企改革;一带一路;深股通;军民融合;锂电池概念;新能源汽车;军工;比亚迪概念;5G;华为概念;摘帽,002309.SZ
600345,16,17,光纤概念;卫星导航;商业航天;安防;华为概念;车联网(车路协同);智慧城市;信创;人工智能;数据要素;DeepSeek概念;央企国企改革;国企改革;股权转让(并购重组);沪股通;融资融券,600345.SH
000062,24,33,存储芯片;华为海思概念股;第三代半导体;芯片概念;汽车电子;华为昇腾;华为概念;共封装光学(CPO);比亚迪概念;粤港澳大湾区;新能源汽车;互联网金融;腾讯概念;机器人概念;6G概念;AI智能体;智慧城市;人民币贬值受益;2025年报预增;创投;雄安新区;深股通;融资融券;证金持股,000062.SZ
002929,45,33,算力租赁;华为昇腾;东数西算(算力);云办公;数据安全;信创;阿里巴巴概念;多模态AI;百度概念;数据中心;AI智能体;数据要素;虚拟数字人;MR(混合现实);元宇宙;数字乡村;空间计算;华为数字能源;智慧城市;DeepSeek概念;电力物联网;华为概念;5G;虚拟现实;数字孪生;智慧灯杆;人工智能;虚拟电厂;智能电网;工业互联网;AI应用;充电桩;低空经济;无人机;军工;机器人概念;储能;光伏概念;乡村振兴;跨境电商;一带一路;雄安新区;西部大开发;融资融券;深股通,002929.SZ
003002,8,33,芯片概念;民爆概念;机器人概念;雅下水电概念;一带一路;军工;军民融合;深股通,003002.SZ
603515,8,17,超级品牌;智能家居;智慧灯杆;沪股通;智慧城市;鸿蒙概念;华为概念;融资融券,603515.SH
603626,20,17,富士康概念;苹果概念;新型烟草(电子烟);智能音箱;AI PC;特斯拉概念;消费电子概念;柔性屏(折叠屏);智能穿戴;无线耳机;机器人概念;虚拟现实;华为概念;人民币贬值受益;元宇宙;海峡两岸;储能;固态电池;沪股通;融资融券,603626.SH
002893,5,33,碳交易;碳中和;建筑节能;京津冀一体化;国企改革,002893.SZ
003033,6,33,农机;长安汽车概念;机器人概念;比亚迪概念;专精特新;数字经济,003033.SZ
001389,19,33,共封装光学(CPO);PCB概念;富士康概念;AI PC;5G;消费电子概念;汽车电子;数据中心;商业航天;华为概念;卫星导航;粤港澳大湾区;机器人概念;安防;人民币贬值受益;一带一路;人工智能;融资融券;深股通,001389.SZ
605118,15,17,虚拟现实;安防;无人机;海峡两岸;人工智能;富士康概念;机器视觉;专精特新;AI眼镜;福建自贸区;消费电子概念;机器人概念;人民币贬值受益;智能座舱;沪股通,605118.SH
600206,19,17,稀土永磁;国家大基金持股;中芯国际概念;OLED;先进封装;芯片概念;存储芯片;5G;牙科医疗;2025年报预增;军工;华为概念;央企国企改革;医疗器械概念;京津冀一体化;国企改革;雄安新区;沪股通;融资融券,600206.SH
002416,19,33,苹果概念;虚拟现实;消费电子概念;创投;粤港澳大湾区;新能源汽车;物联网;人工智能;阿里巴巴概念;东数西算(算力);AI智能体;区块链;互联网金融;算力租赁;锂电池概念;储能;参股保险;深股通;融资融券,002416.SZ
002396,32,33,F5G概念;WiFi 6;共封装光学(CPO);5G;数据中心;网络安全;华为概念;阿里巴巴概念;信创;腾讯概念;抖音概念(字节概念);物联网;车联网(车路协同);数字货币;移动支付;人工智能;在线教育;鸿蒙概念;机器人概念;DeepSeek概念;AIGC概念;智能家居;海峡两岸;互联网金融;福建自贸区;脑机接口;文化传媒概念;AI应用;国企改革;深股通;融资融券;证金持股,002396.SZ
