market_code,所属概念,股票代码,所属概念数量,code
33,稀土永磁;2026一季报预增;存储芯片;芯片概念;金属回收;金属钴;汽车拆解概念;小金属概念;金属铜;百度概念;金属镍;黄金概念;固废处理;融资融券,301265.SZ,14,301265
17,金属锌;金属铅;黄金概念;小金属概念;西部大开发;专精特新;沪股通,603132.SH,7,603132
17,机器人概念;污水处理;专精特新;融资融券,688057.SH,4,688057
17,抽水蓄能;ChatGPT概念;光热发电;核电;超超临界发电;风电;DeepSeek概念;可控核聚变;人工智能;储能;工业互联网;高端装备;光伏概念;雅下水电概念;燃料电池;新能源汽车;氢能源;央企国企改革;乡村振兴;国企改革;西部大开发;沪股通;融资融券,600875.SH,23,600875
33,工业母机;人形机器人;新型工业化;机器视觉;长安汽车概念;机器人概念;比亚迪概念;高端装备;农机;专精特新;工业互联网;宁德时代概念;智能医疗;光伏概念;养老概念;医疗器械概念;深股通;融资融券,002747.SZ,18,002747
33,液冷服务器;数据中心(AIDC);东数西算(算力);算力租赁;石墨烯;充电桩;储能;无人驾驶;汽车热管理;新能源汽车;空气能热泵;锂电池概念;超级电容;动力电池回收;氢能源;家用电器,002418.SZ,16,002418
33,智慧灯杆;传感器;专精特新;换电概念;新能源汽车;人民币贬值受益;充电桩;储能,300582.SZ,8,300582
17,黄金概念;2025年报预增;数字经济;国企改革;证金持股;沪股通;融资融券,600547.SH,7,600547
17,参股银行;一带一路;注册制次新股;新股与次新股;融资融券,603406.SH,5,603406
33,创投;国企改革;参股银行;参股券商;深股通;融资融券,000936.SZ,6,000936
17,智能电网;特高压;柔性直流输电;高压快充;充电桩;储能;高端装备;新能源汽车;高股息精选;融资融券,688517.SH,10,688517
33,成飞概念;卫星导航;商业航天;军民融合;军工信息化;大飞机;军工;无人机;低空经济;高铁;光纤概念;专精特新;2025年报预增;芯片概念;共封装光学(CPO),300447.SZ,15,300447
33,期货概念;信托概念;央企国企改革;绿色电力;国企改革;乡村振兴;雄安新区;风电;京津冀一体化;核电;深股通;融资融券,000958.SZ,12,000958
151,高端装备;比亚迪概念;机器人概念;储能;2026一季报预增;专精特新;新股与次新股;融资融券,920156.BJ,8,920156
33,减速器;人形机器人;注册制次新股;机器人概念;飞行汽车(eVTOL);无人机;军工;低空经济;人民币贬值受益;碳纤维;深股通;新股与次新股;融资融券,301696.SZ,13,301696
33,5G;传感器;小米概念;无线耳机;汽车电子;芯片概念;智慧灯杆;华为概念;物联网;比亚迪概念;海峡两岸;MiniLED;机器人概念;智慧城市;存储芯片;元宇宙;人民币贬值受益,300650.SZ,17,300650
17,光热发电;氢能源;燃料电池;虚拟电厂;西部大开发;高铁;智能电网;国企改革;风电;储能;央企国企改革;特高压;军工;芯片概念;融资融券,600379.SH,15,600379
33,可控核聚变;抽水蓄能;雅下水电概念;核电;海工装备;水利;冷链物流;福建自贸区;商业航天;高端装备;一带一路;冰雪产业;数据中心(AIDC);海峡两岸;空气能热泵;体育产业;碳中和;氢能源;液冷服务器;燃料电池;东数西算(算力);华为概念;物联网;数字经济;工业互联网;阿里巴巴概念;天然气;腾讯概念;深股通;融资融券,002639.SZ,30,002639
17,中芯国际概念;存储芯片;先进封装;第三代半导体;芯片概念;光纤概念;传感器;专精特新;华为概念;磷化工;合成生物;融资融券;沪股通,603690.SH,13,603690
17,国产航母;军民融合;海工装备;军工;高端装备;风电;沪股通;融资融券,601890.SH,8,601890
33,长安汽车概念;小米汽车;无人驾驶;汽车电子;新能源汽车;小米概念;共同富裕示范区;比亚迪概念;深股通;融资融券,002703.SZ,10,002703
33,电力物联网;虚拟电厂;柔性直流输电;智能电网;抽水蓄能;特高压;鸿蒙概念;充电桩;DeepSeek概念;换电概念;央企国企改革;高压快充;储能;数据中心(AIDC);可控核聚变;新疆振兴;一带一路;国企改革;氢能源;光伏概念;高端装备;无线充电;新能源汽车;人形机器人;深股通;融资融券,000400.SZ,26,000400
33,光刻机;中芯国际概念;OLED;芯片概念;液冷服务器;数据中心(AIDC);海峡两岸;食品安全;融资融券;深股通,300260.SZ,10,300260
33,云办公;华为欧拉;云计算;算力租赁;财税数字化;华为鲲鹏;数据安全;电子身份证;智慧政务;Web3.0;数据确权;信创;多模态AI;鸿蒙概念;人脸识别;数字孪生;东数西算(算力);数据要素;在线教育;AI智能体;AIGC概念;区块链;虚拟数字人;语音技术;智慧城市;AI应用;C2M概念;物联网;车联网(车路协同);数据中心(AIDC);数字经济;DeepSeek概念;互联网金融;职业教育;人工智能;华为概念;6G概念;工业互联网;5G;智能医疗;低空经济;卫星导航;机器人概念;雄安新区;MicroLED概念;消费电子概念;乡村振兴;股权转让(并购重组),300608.SZ,48,300608
22,ST板块;数字经济;新疆振兴;跨境电商;智能家居;工业互联网;AIGC概念;智能物流;C2M概念;华为概念;AI智能体;AI应用;人工智能;铜缆高速连接,600337.SH,14,600337
33,中俄贸易概念;一带一路;充电桩;海峡两岸;储能;智能家居;家用电器;高压快充;小米汽车;铜缆高速连接;新能源汽车;小米概念;比亚迪概念;消费电子概念;富士康概念;深股通;融资融券,301439.SZ,17,301439
17,减速器;新型工业化;机器人概念;专精特新;新能源汽车;工业互联网;物联网;风电;沪股通;融资融券,603275.SH,10,603275
17,航运概念;国企改革;氢能源;央企国企改革;碳交易;燃料电池;碳纤维;沪股通;融资融券,600688.SH,9,600688
33,充电桩;低空经济;一体化压铸;储能;特斯拉概念;机器人概念;光伏概念;新型烟草(电子烟);比亚迪概念;人形机器人;宁德时代概念;新能源汽车;华为概念;液冷服务器;深股通;融资融券,301268.SZ,16,301268
33,减速器;华为汽车;长安汽车概念;机器人概念;低空经济;虚拟现实;新能源汽车;智能座舱;军工;比亚迪概念;西部大开发;国企改革;汽车电子;消费电子概念;富士康概念;股权转让(并购重组);深股通;融资融券,002765.SZ,18,002765
17,丙烯酸;碳纤维;风电;注册制次新股;海工装备;储能;新能源汽车;锂电池概念;专精特新;光伏概念;芯片概念;新股与次新股;融资融券,601026.SH,13,601026
33,高铁;军工;商业航天;机器人概念;水利;海工装备;专精特新;比亚迪概念;一带一路;核电;风电;锂电池概念;抽水蓄能;股权转让(并购重组);融资融券,301079.SZ,15,301079
17,人形机器人;传感器;机器人概念;无人驾驶;汽车电子;毫米波雷达;高压快充;新能源汽车;专精特新;华为概念;无人机;充电桩;AI智能体;人民币贬值受益;AI应用;储能;人工智能;DeepSeek概念;跨境电商;沪股通;融资融券,688208.SH,21,688208
33,同花顺果指数;AI PC;PCB概念;富士康概念;共封装光学(CPO);MiniLED;苹果概念;汽车电子;AI手机;智能座舱;消费电子概念;AI眼镜;无线耳机;智能穿戴;人形机器人;无人驾驶;虚拟现实;华为概念;商业航天;新能源汽车;海峡两岸;人民币贬值受益;融资融券;深股通,002938.SZ,24,002938
33,智慧城市;智慧灯杆;数据要素;AI应用;鸿蒙概念;人工智能;空间计算;元宇宙;AI智能体;AIGC概念;车联网(车路协同);物联网;DeepSeek概念;体育产业;国产操作系统;虚拟数字人;机器人概念;电子竞技;智能家居;腾讯概念;虚拟现实;人民币贬值受益;百度概念;粤港澳大湾区;抖音概念(字节概念);多模态AI;智谱AI;乡村振兴;华为概念;足球概念;MR(混合现实);MicroLED概念;柔性屏(折叠屏);苹果概念;MiniLED;英伟达概念;第三代半导体;深股通;融资融券,300232.SZ,39,300232
17,PCB概念;毫米波雷达;稀土永磁;汽车电子;传感器;无人驾驶;比亚迪概念;新能源汽车;军工;家用电器;可降解塑料;创投;一带一路;冷链物流,603150.SH,14,603150
17,国企改革;煤炭概念;沪股通;股权转让(并购重组),600397.SH,4,600397
33,露营经济;一带一路;国企改革;股权转让(并购重组),300808.SZ,4,300808
33,无人驾驶;机器人概念;小金属概念;装配式建筑;西部大开发;新疆振兴;PPP概念;氟化工概念;融资融券,002628.SZ,9,002628
17,福建自贸区;钛白粉概念;2026一季报预增;海峡两岸;专精特新;沪股通;融资融券,603826.SH,7,603826
22,肝炎概念;辅助生殖;流感;创新药;智能医疗;合成生物;减肥药;CRO概念;ST板块;AI应用;人民币贬值受益;专精特新,688076.SH,12,688076
33,机器人概念;人形机器人;华为概念;职业教育;鸿蒙概念;在线教育;阿里巴巴概念;ChatGPT概念;智谱AI;短剧游戏;摘帽,003032.SZ,11,003032
33,英伟达概念;存储芯片;注册制次新股;快手概念;数据中心(AIDC);小红书概念;专精特新;抖音概念(字节概念);阿里巴巴概念;腾讯概念;百度概念;DeepSeek概念;新股与次新股;融资融券,301666.SZ,14,301666
33,信托概念;期货概念;参股保险;同花顺中特估100;参股银行;乡村振兴;养老概念;区块链;国企改革;央企国企改革;人工智能;融资融券;中字头股票;深股通,002423.SZ,14,002423
33,MLOps概念;AI语料;华为盘古;AI视频;多模态AI;ChatGPT概念;华为昇腾;华为鲲鹏;数据安全;智慧政务;AIGC概念;信创;Web3.0;腾讯概念;AI智能体;阿里巴巴概念;AI应用;数据要素;虚拟数字人;网络安全;电子身份证;元宇宙;数字货币;知识产权保护;蚂蚁集团概念;互联网金融;东数西算(算力);DeepSeek概念;数字经济;人工智能;华为概念;数据中心(AIDC);军工信息化;机器人概念;小米概念;军工;专精特新;军民融合;乡村振兴;深股通;融资融券,300229.SZ,41,300229
151,数据中心(AIDC);AI应用;雄安新区;百度概念;光纤概念;信创;互联网保险;华为概念;数字乡村;DeepSeek概念;京津冀一体化;融资融券;智慧政务;乡村振兴;互联网金融;数据要素;移动支付;养老概念;智慧城市;网络安全,920171.BJ,20,920171
33,互联网金融;西部大开发;创投;融资融券;深股通,002945.SZ,5,002945
33,互联网金融;AI应用;AIGC概念;数据要素;AI智能体;DeepSeek概念;ERP概念;数字经济;人工智能;工业互联网;烟草;智能物流;机器人概念;新型工业化;华为概念;机器视觉;无人驾驶;数据中心(AIDC);融资融券,301315.SZ,19,301315
17,超超临界发电;虚拟电厂;绿色电力;碳交易;煤炭概念;风电;碳中和;央企国企改革;核电;融资融券;国企改革;沪股通,600744.SH,12,600744
33,人工智能;建筑节能;水利;土壤修复;一带一路;新型城镇化;污水处理;碳中和;PPP概念;碳交易;股权转让(并购重组);融资融券,300948.SZ,12,300948
17,数据中心(AIDC);存储芯片;房屋检测;消费电子概念;芯片概念;水利;地下管网;新型城镇化;先进封装;碳中和;PPP概念;污水处理;共同富裕示范区;特色小镇,603316.SH,14,603316
33,华为概念;传感器;汽车电子;长安汽车概念;机器人概念;汽车热管理;比亚迪概念;华为汽车;新能源汽车;特斯拉概念;人民币贬值受益;燃料电池;氢能源;2025年报预增;锂电池概念;固态电池;股权转让(并购重组),300473.SZ,17,300473
33,专精特新;军工;虚拟现实;机器人概念;高铁;无人驾驶;2025年报预增;智能物流;人工智能;职业教育;储能;数字孪生;AI智能体;西部大开发;深股通,300440.SZ,15,300440
33,小金属概念;钛白粉概念;钒电池;西部大开发;参股银行;锂电池概念;股权转让(并购重组);融资融券;深股通,002978.SZ,9,002978
17,特钢概念;大飞机;核电;航空发动机;军工;商业航天;沪股通;融资融券,600399.SH,8,600399
33,ST板块;污水处理;碳交易;国企改革;工业互联网;军民融合;物联网;机器人概念;高端装备;军工;碳纤维;核电;无人机;储能;钠离子电池;锂电池概念;传感器;数据中心(AIDC);固态电池;芯片概念;PCB概念,002598.SZ,21,002598
33,金属铜;黄金概念;小金属概念;盐湖提锂;化肥;锂电池概念;西部大开发;国企改革;融资融券;深股通,000408.SZ,10,000408
33,柔性直流输电;智能电网;特高压;核电;储能,300215.SZ,5,300215
17,钠离子电池;固态电池;锂电池概念;储能;两轮车;绿色电力;数据中心(AIDC);低空经济;2025年报预增;专精特新;人民币贬值受益;沪股通;融资融券,688063.SH,13,688063
33,军民融合;成飞概念;海工装备;核电;职业教育;特高压;储能;风电;上海国企改革;国企改革;超导概念;6G概念;钒电池;光纤概念;融资融券,301289.SZ,15,301289
17,MLOps概念;华为鲲鹏;AIGC概念;信创;短剧游戏;数据要素;百度概念;蚂蚁集团概念;腾讯概念;数字经济;阿里巴巴概念;互联网金融;人工智能;华为概念;长三角一体化;数据中心(AIDC);机器人概念;沪股通,605398.SH,18,605398
17,人形机器人;工业母机;新型工业化;机器人概念;比亚迪概念;传感器;工业互联网;专精特新;人工智能;华为概念;富士康概念;宁德时代概念;锂电池概念;芯片概念;沪股通;融资融券,688320.SH,16,688320
33,金属钴;金属镍;小金属概念;金属铜;钠离子电池;金属回收;动力电池回收;黄金概念;固态电池;锂电池概念;稀土永磁;石墨烯;宁德时代概念;汽车拆解概念;固废处理;氢能源;储能;燃料电池;污水处理;一带一路;碳中和;垃圾分类;粤港澳大湾区;比亚迪概念;土壤修复;新能源汽车;特斯拉概念;专精特新;低空经济;机器人概念;人形机器人;深股通;融资融券,002340.SZ,33,002340
17,华为汽车;人形机器人;特斯拉概念;新能源汽车;无人机;沪股通,605333.SH,6,605333
17,算力租赁;东数西算(算力);PCB概念;数据中心(AIDC);AIGC概念;DeepSeek概念;石墨烯,603110.SH,7,603110
33,中国AI 50;数据中心(AIDC);海工装备;国企改革;融资融券;深股通,000880.SZ,6,000880
33,商业航天;军工;卫星导航;芯片概念;专精特新;深股通;融资融券,301571.SZ,7,301571
33,石墨电极;锂电池概念;宁德时代概念;储能;京津冀一体化;专精特新;深股通,001301.SZ,7,001301
17,黄金概念;央企国企改革;国企改革;同花顺中特估100;培育钻石;中字头股票;沪股通;融资融券,600916.SH,8,600916
17,光伏概念;雄安新区;医疗器械概念;锂电池概念;京津冀一体化;柔性屏(折叠屏);央企国企改革;国企改革;参股保险;固态电池;融资融券,600135.SH,11,600135
