所属概念,code,所属概念数量,market_code,股票代码
统一大市场;参股银行;化债概念(AMC概念);参股保险;养老概念;国企改革;医美概念;高股息精选;大豆;跨境电商;期货概念;辅助生殖;一带一路;共同富裕示范区;汽车拆解概念;脑机接口;DeepSeek概念;小金属概念;机器人概念;小米汽车;储能;沪股通;融资融券,600704,23,17,600704.SH
生物质能发电;绿色电力;新型城镇化;污水处理;固废处理;垃圾分类;碳中和;一带一路;高股息精选;股权转让(并购重组);深股通;融资融券,301109,12,33,301109.SZ
证金持股;同花顺中特估100;互联网保险;参股银行;中字头股票;国企改革;沪股通;融资融券,601628,8,17,601628.SH
生物疫苗;创新药;仿制药一致性评价;重组蛋白;减肥药;流感;辅助生殖;猴痘概念;宠物经济;基因测序;智能医疗;横琴新区;DeepSeek概念;AI应用;深股通;融资融券;AI智能体,000513,17,33,000513.SZ
高股息精选;同花顺中特估100;PPP概念;国企改革;装配式建筑;水利;一带一路;绿色电力;高铁;智慧城市;腾讯概念;深股通;融资融券,000498,13,33,000498.SZ
金属锌;金属铅;黄金概念;金属铜;金属镍;小金属概念;金属回收;盐湖提锂;锂电池概念;钒电池;西部大开发;国企改革;沪股通;融资融券;2026中报预增,601168,15,17,601168.SH
高压氧舱;仿制药一致性评价;民营医院;创新药;养老概念;医美概念;医疗器械概念;国企改革;创投,000919,9,33,000919.SZ
代糖概念;农业种植;NMN概念;乡村振兴;工业大麻;一带一路;深股通,300138,7,33,300138.SZ
广东自贸区;物业管理;创投;粤港澳大湾区;锂电池概念;动力电池回收;互联网金融;金属回收;金属铅,000573,9,33,000573.SZ
固废处理;乡村振兴;碳中和;一带一路;国企改革;人工智能;生物质能发电;绿色电力;海峡两岸;华为概念;专精特新;商业航天;深股通;中字头股票;融资融券,301175,15,33,301175.SZ
高股息精选;跨境支付(CIPS);沪股通;融资融券;福建自贸区;海峡两岸,601166,6,17,601166.SH
中芯国际概念;存储芯片;OLED;柔性屏(折叠屏);芯片概念;装配式建筑;沪股通;融资融券,601133,8,17,601133.SH
参股银行;参股保险;国企改革;冷链物流;参股券商;创投;数字经济;金属铜;小金属概念;金属铅;金属锌;融资融券,000850,12,33,000850.SZ
可燃冰;俄乌冲突概念;天然气;同花顺中特估100;证金持股;国企改革;央企国企改革;一带一路;海工装备;沪股通;融资融券;高端装备;中字头股票,601808,13,17,601808.SH
高股息精选;同花顺中特估100;证金持股;免税店;航运概念;自由贸易港;上海国企改革;参股银行;国企改革;体育产业;足球概念;一带一路;创投;上海自贸区;长三角一体化;沪股通;融资融券;F5G概念,600018,18,17,600018.SH
青蒿素;医药电商;仿制药一致性评价;创新药;减肥药;合成生物;NMN概念;国企改革;智能医疗;央企国企改革;DeepSeek概念;沪股通;融资融券,600062,13,17,600062.SH
超超临界发电;抽水蓄能;绿色电力;碳交易;风电;参股券商;天然气;新疆振兴;国企改革;参股银行;高股息精选;核电;充电桩;储能;深股通;融资融券,000543,16,33,000543.SZ
NMN概念;天然气;国企改革;钠离子电池;储能;沪股通;融资融券,603299,7,17,603299.SH
天然气;国企改革;央企国企改革;氢能源;京津冀一体化;一带一路;绿色电力;海工装备;数字孪生;风电;DeepSeek概念;高端装备;机器人概念;沪股通;融资融券;数据中心(AIDC),600583,16,17,600583.SH
禽流感;生物疫苗;肝炎概念;流感;深股通;融资融券,301207,6,33,301207.SZ
锂电池概念;国企改革,600241,2,17,600241.SH
预制菜;化肥;人造肉;网红经济;宠物经济;合成生物;跨境电商;国企改革;一带一路;绿色电力;深股通;融资融券,002481,12,33,002481.SZ
芯片概念;专精特新;先进封装;沪股通;融资融券,688721,5,17,688721.SH
智慧灯杆;东数西算(算力);数据中心(AIDC);华为概念;华为数字能源;锂电池概念;换电概念;数字孪生;新能源汽车;物联网;储能;充电桩;无人驾驶;卫星导航;智慧城市;腾讯概念;车联网(车路协同);智能家居;低空经济;AI智能体;智慧政务;人工智能;数据要素;DeepSeek概念;虚拟电厂;创投;虚拟数字人;AI应用;西部大开发,603679,29,17,603679.SH
消毒剂;仿制药一致性评价;眼科医疗;医美概念;流感;创新药;医疗器械概念;基因测序;摘帽,000908,9,33,000908.SZ
高股息精选;在线教育;职业教育;AI应用;DeepSeek概念;沪股通,605098,6,17,605098.SH
创新药;医药电商;流感;三胎概念;融资融券;沪股通,600976,6,17,600976.SH
新型工业化;人工智能;鸿蒙概念;华为概念;信创;融资融券,688657,6,17,688657.SH
国企改革;央企国企改革;一带一路;海峡两岸;沪股通,601968,5,17,601968.SH
高股息精选;网络游戏;国企改革;NFT概念;共同富裕示范区;文化传媒概念;在线教育;短剧游戏;国资云;AI应用;数据要素;人工智能;阿里巴巴概念;沪股通,601921,14,17,601921.SH
高股息精选;煤化工概念;绿色电力;PPP概念;国企改革;乡村振兴;地下管网;固废处理;雄安新区;新型城镇化;土壤修复;京津冀一体化;垃圾分类;污水处理;净水概念;DeepSeek概念;人工智能;智慧城市;沪股通;融资融券;机器人概念,600008,21,17,600008.SH
OLED;柔性屏(折叠屏);芯片概念;先进封装;MiniLED;汽车电子;智能穿戴;MicroLED概念;消费电子概念;小米概念;富士康概念;虚拟现实;华为概念;无人驾驶;机器视觉;智能家居;机器人概念;无人机;低空经济;粤港澳大湾区;固态电池;广东自贸区;深股通,002845,23,33,002845.SZ
MiniLED;电子纸;汽车电子;5G;充电桩;无人驾驶;物联网;机器人概念;安防;比亚迪概念;新能源汽车;储能;智能家居;长安汽车概念;智慧城市;家用电器;人工智能;融资融券,300939,18,33,300939.SZ
算力租赁;云计算;东数西算(算力);AI智能体;AI应用;ERP概念;DeepSeek概念;车联网(车路协同);中国AI 50;数据中心(AIDC);华为概念;工业互联网;液冷服务器;机器人概念;新型工业化;上海自贸区;人形机器人;国企改革;央企国企改革;融资融券;沪股通,600845,21,17,600845.SH
医药电商;创新药;流感;减肥药;猴痘概念;辅助生殖;合成生物;宠物经济;智能医疗;DeepSeek概念;人工智能;腾讯概念;粤港澳大湾区;沪股通;融资融券,600380,15,17,600380.SH
参股券商;参股银行;PPP概念;国企改革;深圳国企改革;固废处理;汽车拆解概念;风电;百度概念;沪股通;融资融券;粤港澳大湾区,600548,12,17,600548.SH
PPP概念;固废处理;国企改革;土壤修复;污水处理;绿色电力;海峡两岸;机器人概念;风电;储能;氢能源;华为概念;专精特新;钠离子电池;融资融券;沪股通,600388,16,17,600388.SH
预制菜;代糖概念;跨境电商;创投;沪股通,605300,5,17,605300.SH
乳业;粮食概念;农业种植;大豆;生态农业;白酒概念;乡村振兴;参股银行;国企改革;创投;数字经济;沪股通,600300,12,17,600300.SH
军工,000782,1,33,000782.SZ
合成生物;医美概念;专精特新,300452,3,33,300452.SZ
乳业;农业种植;深股通;融资融券,002557,4,33,002557.SZ
高股息精选;可降解塑料;创投;绿色电力;锂电池概念;飞行汽车(eVTOL);低空经济;固态电池;大飞机;比亚迪概念;沪股通;融资融券,600210,12,17,600210.SH
医药电商;家庭医生;西部大开发;职业教育,605266,4,17,605266.SH
证金持股;跨境电商;国企改革;深圳国企改革;粤港澳大湾区;深股通;融资融券;华为概念,000089,8,33,000089.SZ
高股息精选;免税店;证金持股;沪股通;融资融券,600694,5,17,600694.SH
共同富裕示范区;智能家居;深股通;融资融券,002043,4,33,002043.SZ
天然气;国企改革;西部大开发;碳交易;央企国企改革;沪股通;融资融券,600917,7,17,600917.SH
证金持股;同花顺中特估100;国企改革;沪股通;融资融券;中字头股票,601881,6,17,601881.SH
同花顺中特估100;航运概念;证金持股;自由贸易港;国企改革;沪股通;融资融券,601018,7,17,601018.SH
太赫兹;量子科技;机器视觉;专精特新;无人机;6G概念;机器人概念;华为概念;人工智能;元宇宙;芯片概念;腾讯概念;数据要素;AIGC概念;京津冀一体化;智能医疗;宁德时代概念;AI视频;虚拟数字人;华为手机;眼科医疗;期货概念;融资融券;沪股通,600288,24,17,600288.SH
证金持股;同花顺漂亮100;两轮车;雄安新区;氢能源;沪股通;融资融券;同花顺出海50;DeepSeek概念;燃料电池;机器人概念;固态电池;车联网(车路协同);新能源汽车;无人驾驶;宁德时代概念;华为概念;智能座舱;MCU芯片,601633,19,17,601633.SH
超级品牌;高股息精选;证金持股;乳业;同花顺漂亮100;生态农业;三胎概念;宠物经济;西部大开发;沪股通;融资融券;华为概念,600887,12,17,600887.SH
深股通;融资融券,002936,2,33,002936.SZ
人形机器人;机器人概念;智慧城市;无人驾驶;垃圾分类;污水处理;低空经济;人工智能;乡村振兴;DeepSeek概念;PPP概念;数字乡村;碳中和;固废处理;绿色电力;深股通,002973,16,33,002973.SZ
医药电商;高股息精选;冷链物流;参股券商;国企改革;沪股通,600713,6,17,600713.SH
生态农业;化肥;乡村振兴;一带一路;DeepSeek概念;沪股通;融资融券,603639,7,17,603639.SH
生物质能发电;碳交易;PPP概念;绿色电力;国企改革;上海国企改革;固废处理;垃圾分类;土壤修复;污水处理;上海自贸区;沪股通;融资融券,601200,13,17,601200.SH
AI智能体;数据中心(AIDC);ST板块;DeepSeek概念;元宇宙;虚拟现实;互联网金融;职业教育;MR(混合现实);数字经济;京津冀一体化,920090,11,151,920090.BJ
宠物经济;智能医疗;医疗器械概念;中俄贸易概念;人工智能;融资融券;深股通,300633,7,33,300633.SZ
体育产业;网红经济;融资融券;深股通,002832,4,33,002832.SZ
高股息精选;统一大市场;自由贸易港;航运概念;跨境电商;国企改革;央企国企改革;一带一路;上海自贸区;阿里巴巴概念;比亚迪概念;小米概念;沪股通;融资融券,603128,14,17,603128.SH
CRO概念;创新药;合成生物;智能医疗;人民币贬值受益;人工智能;AI应用;深股通;融资融券,300725,9,33,300725.SZ
三胎概念;IP经济(谷子经济);深股通;融资融券,002511,4,33,002511.SZ
智能穿戴;机器人概念;华为汽车;新能源汽车;汽车电子;消费电子概念;无人驾驶;芯片概念;商业航天;华为手机;卫星导航;先进封装;汽车芯片;5G;国企改革;绿色电力;深股通;股权转让(并购重组),002516,18,33,002516.SZ
猴痘概念;流感;医美概念;医药电商;养老概念;医疗器械概念;智能医疗;DeepSeek概念;人工智能;沪股通;融资融券,688389,11,17,688389.SH
航运概念;统一大市场;冷链物流;国企改革;中俄贸易概念;一带一路;碳中和;沪股通;融资融券,600125,9,17,600125.SH
医药电商;阿尔茨海默概念;创新药;医疗器械概念;跨境电商;人工智能;机器人概念;深股通;融资融券,301015,9,33,301015.SZ
体育产业;农机;智能物流;一带一路;长安汽车概念;DeepSeek概念;人工智能;机器人概念;新能源汽车;沪股通;比亚迪概念;智能电网;融资融券,601966,13,17,601966.SH
PPP概念;国企改革;固废处理;污水处理;垃圾分类;绿色电力;水利;机器人概念;深股通;融资融券,000544,10,33,000544.SZ
三胎概念;体育产业;人民币贬值受益;绿色电力;融资融券;深股通,300979,6,33,300979.SZ
参股保险;互联网金融;创投;锂电池概念;区块链;人工智能;粤港澳大湾区;AI智能体;新能源汽车;物联网;阿里巴巴概念;储能;虚拟现实;算力租赁;东数西算(算力);高股息精选;消费电子概念;苹果概念;深股通;融资融券,002416,20,33,002416.SZ
存储芯片;芯片概念;5G;毫米波雷达;卫星导航;商业航天;创投;数字经济;京津冀一体化;物业管理;云计算;沪股通;融资融券,600246,13,17,600246.SH
消毒剂;国企改革;共同富裕示范区;石墨烯;氢能源;工业互联网;沪股通;股权转让(并购重组),603213,8,17,603213.SH
高铁;国企改革;污水处理;一带一路;央企国企改革;军工;高端装备;沪股通;融资融券,600495,9,17,600495.SH
C2M概念;创投;数据要素;证金持股;融资融券;深股通,002154,6,33,002154.SZ
高股息精选;证金持股;IP经济(谷子经济);文化传媒概念;国企改革;托育服务;知识产权保护;在线教育;沪股通;融资融券,600757,10,17,600757.SH
生物质能发电;绿色电力;参股保险;文化传媒概念;创投;氢能源;人工智能;AI智能体;华为概念;沪股通;融资融券,600167,11,17,600167.SH
猴痘概念;流感;肝炎概念;宠物经济;基因测序;创新药;智能医疗;医疗器械概念;数字经济;创投;DeepSeek概念;AI智能体;人工智能;一带一路;阿里巴巴概念;专精特新;沪股通;融资融券,688289,18,17,688289.SH
NFT概念;高股息精选;文化传媒概念;知识产权保护;参股银行;国企改革;托育服务;职业教育;数据确权;虚拟数字人;一带一路;在线教育;AIGC概念;数字经济;AI应用;数据要素;人工智能;腾讯概念;深股通;融资融券,000719,20,33,000719.SZ
华为昇腾;算力租赁;华为欧拉;华为盘古;华为鲲鹏;信创;财税数字化;多模态AI;ERP概念;鸿蒙概念;C2M概念;AI智能体;华为概念;ChatGPT概念;AIGC概念;DeepSeek概念;人工智能;AI应用;PCB概念;新型工业化;粤港澳大湾区;工业互联网;机器人概念;创投;智能医疗;宁德时代概念;2026中报预增;融资融券;深股通,300687,29,33,300687.SZ
超级品牌;IP经济(谷子经济);智能物流;沪股通;融资融券,603899,5,17,603899.SH
粮食概念;预制菜;国企改革;冷链物流;深圳国企改革;一带一路;数字乡村;深股通,000019,8,33,000019.SZ
养鸡;预制菜;参股银行;食品安全;海峡两岸;深股通;融资融券;2026一季报预增,002299,8,33,002299.SZ
青蒿素;维生素;NMN概念;合成生物;医药电商;医美概念;肝炎概念;创新药;辅助生殖;钠离子电池;储能;沪股通;融资融券,600216,13,17,600216.SH
染料;参股银行;创投;人工智能;沪股通;融资融券,600352,6,17,600352.SH
超级品牌;白酒概念;证金持股;同花顺漂亮100;国企改革;西部大开发;沪股通;融资融券,600519,8,17,600519.SH
国企改革;医疗器械概念;股权转让(并购重组);沪股通;融资融券,600529,5,17,600529.SH
高股息精选;深股通;融资融券;一带一路;家用电器,002032,5,33,002032.SZ
眼科医疗;民营医院;创新药;智能医疗;医药电商;融资融券;深股通,300573,7,33,300573.SZ
动物疫苗;维生素;禽流感;赛马概念;流感;宠物经济;乡村振兴;参股保险;国企改革;央企国企改革;沪股通;中字头股票;融资融券,600195,13,17,600195.SH
