股票代码,所属概念数量,code,所属概念,market_code
300025.SZ,6,300025,元宇宙;IP经济(谷子经济);虚拟现实;华为概念;5G;融资融券,33
002215.SZ,12,002215,草甘膦;生态农业;农村电商;农业种植;土壤修复;乡村振兴;粤港澳大湾区;互联网金融;数字乡村;数字经济;深股通;融资融券,33
002437.SZ,11,002437,肝炎概念;仿制药一致性评价;基因测序;维生素;创新药;医药电商;民营医院;2025年报预增;黑龙江自贸区;深股通;融资融券,33
301595.SZ,8,301595,商业航天;专精特新;智能家居;注册制次新股;露营经济;跨境电商;新股与次新股;融资融券,33
002170.SZ,17,002170,磷化工;化肥;钠离子电池;锂电池概念;土地流转;生态农业;农村电商;2025三季报预增;转基因;垃圾分类;乡村振兴;2025年报预增;无人机;数字乡村;物联网;人工智能;深股通,33
603937.SH,1,603937,锂电池概念,17
002248.SZ,4,002248,工业母机;高端装备;新型工业化;2025年报预增,33
600287.SH,10,600287,参股银行;跨境电商;参股保险;参股券商;国企改革;一带一路;数字经济;人民币贬值受益;期货概念;摘帽,17
688286.SH,15,688286,无线耳机;AI眼镜;中芯国际概念;消费电子概念;汽车电子;智能穿戴;芯片概念;小米概念;传感器;新型烟草(电子烟);人形机器人;专精特新;机器人概念;物联网;融资融券,17
301199.SZ,13,301199,新型工业化;长安汽车概念;机器人概念;智能物流;工业互联网;高端装备;新能源汽车;物联网;比亚迪概念;人工智能;建筑节能;军工;融资融券,33
301399.SZ,5,301399,空气能热泵;家用电器;数据中心;专精特新;融资融券,33
300782.SZ,18,300782,WiFi 6;无线耳机;智能穿戴;小米概念;消费电子概念;先进封装;6G概念;芯片概念;5G;虚拟现实;卫星导航;物联网;智能家居;商业航天;人民币贬值受益;同花顺漂亮100;融资融券;深股通,33
000668.SZ,2,000668,ST板块;物业管理,33
002245.SZ,20,002245,固态电池;两轮车;钠离子电池;锂电池概念;飞行汽车(eVTOL);人形机器人;储能;小米概念;无人机;机器人概念;芯片概念;MiniLED;数据中心;智能家居;创投;一带一路;海峡两岸;金属镍;深股通;融资融券,33
000757.SZ,8,000757,长安汽车概念;华为汽车;新能源汽车;小米汽车;西部大开发;比亚迪概念;工业互联网;小米概念,33
600980.SH,7,600980,稀土永磁;小金属概念;金属钴;央企国企改革;3D打印;国企改革;机器人概念,17
300610.SZ,4,300610,有机硅概念;磷化工;风电;专精特新,33
301022.SZ,12,301022,PEEK材料;华为汽车;人形机器人;小米汽车;新能源汽车;比亚迪概念;人民币贬值受益;小米概念;储能;无人驾驶;2025年报预增;融资融券,33
301261.SZ,10,301261,减速器;人形机器人;工业母机;机器人概念;高端装备;专精特新;创投;京津冀一体化;深股通;融资融券,33
300582.SZ,9,300582,传感器;换电概念;新能源汽车;充电桩;智慧灯杆;专精特新;储能;人民币贬值受益;回购增持再贷款概念,33
002882.SZ,7,002882,固态电池;锂电池概念;比亚迪概念;核电;无人机;粤港澳大湾区;深股通,33
002719.SZ,3,002719,乳业;新疆振兴;西部大开发,33
301121.SZ,17,301121,无线耳机;AI眼镜;智能音箱;消费电子概念;智能穿戴;小米概念;新型烟草(电子烟);固态电池;储能;专精特新;钠离子电池;锂电池概念;充电桩;华为概念;阿里巴巴概念;西部大开发;融资融券,33
002693.SZ,7,002693,ST板块;海南自贸区;仿制药一致性评价;肝炎概念;阿尔茨海默概念;辅助生殖;CRO概念,33
688238.SH,9,688238,细胞免疫治疗;基因测序;CRO概念;重组蛋白;智能医疗;人工智能;上海自贸区;专精特新;融资融券,17
300220.SZ,10,300220,IP经济(谷子经济);元宇宙;无人零售;NFT概念;专精特新;区块链;3D打印;人民币贬值受益;数据确权;高端装备,33
300261.SZ,12,300261,NMN概念;合成生物;工业大麻;固废处理;肝炎概念;医药电商;CRO概念;垃圾分类;跨境电商;人民币贬值受益;深股通;融资融券,33
301361.SZ,9,301361,智能电网;虚拟电厂;储能;海工装备;专精特新;数据中心;传感器;锂电池概念;融资融券,33
301190.SZ,5,301190,染料;幽门螺杆菌概念;参股银行;深股通;融资融券,33
002055.SZ,22,002055,高压快充;粤港澳大湾区;EDR概念;数据中心;比亚迪概念;MiniLED;新能源汽车;汽车电子;5G;消费电子概念;宁德时代概念;ST板块;小米概念;特斯拉概念;华为概念;铜缆高速连接;无线充电;无人驾驶;车联网(车路协同);数据要素;OLED;存储芯片,33
300326.SZ,3,300326,ST板块;医疗器械概念;专精特新,33
603520.SH,5,603520,氟化工概念;流感;仿制药一致性评价;锂电池概念;专精特新,17
300983.SZ,2,300983,新型城镇化;融资融券,33
603488.SH,3,603488,军工信息化;虚拟现实;军工,17
002317.SZ,20,002317,禽流感;猴痘概念;肝炎概念;流感;幽门螺杆菌概念;仿制药一致性评价;辅助生殖;创新药;眼科医疗;医药电商;减肥药;维生素;NMN概念;医疗器械概念;智能医疗;养老概念;粤港澳大湾区;数字经济;深股通;融资融券,33
600288.SH,24,600288,机器视觉;量子科技;机器人概念;专精特新;无人机;华为概念;华为手机;芯片概念;6G概念;太赫兹;人工智能;宁德时代概念;元宇宙;腾讯概念;数据要素;京津冀一体化;智能医疗;眼科医疗;AIGC概念;虚拟数字人;Sora概念(文生视频);期货概念;融资融券;沪股通,17
600405.SH,19,600405,充电桩;换电概念;高压快充;储能;中俄贸易概念;光伏概念;雄安新区;燃料电池;氢能源;新能源汽车;京津冀一体化;数据中心;华为概念;东数西算(算力);5G;腾讯概念;百度概念;阿里巴巴概念;融资融券,17
600692.SH,13,600692,农业种植;生态农业;粮食概念;土地流转;乡村振兴;光伏建筑一体化;绿色电力;国企改革;创投;风电;文化传媒概念;2025年报预增;融资融券,17
603693.SH,9,603693,生物质能发电;绿色电力;风电;国企改革;充电桩;储能;钠离子电池;沪股通;融资融券,17
688260.SH,6,688260,消费电子概念;华为概念;汽车电子;光纤概念;无人驾驶;融资融券,17
688051.SH,23,688051,数据安全;华为鲲鹏;智慧政务;量子科技;数据确权;AI智能体;数据要素;物联网;智慧城市;区块链;华为概念;人工智能;商业航天;虚拟数字人;PM2.5;传感器;东数西算(算力);DeepSeek概念;算力租赁;数据中心;碳交易;碳中和;融资融券,17
603125.SH,3,603125,风电;沪股通;融资融券,17
920275.BJ,3,920275,融资融券;宠物经济;合成生物,151
002431.SZ,20,002431,横琴新区;职业教育;元宇宙;特色小镇;体育产业;虚拟现实;旅游概念;地下管网;粤港澳大湾区;土壤修复;水利;新型城镇化;土地流转;雄安新区;乡村振兴;碳交易;PPP概念;新疆振兴;国企改革;融资融券,33
688388.SH,13,688388,共封装光学(CPO);PCB概念;PET铜箔;宁德时代概念;固态电池;新能源汽车;储能;锂电池概念;飞行汽车(eVTOL);光伏概念;低空经济;沪股通;融资融券,17
600671.SH,4,600671,医疗器械概念;眼科医疗;国企改革;摘帽,17
300478.SZ,2,300478,股权转让(并购重组);核电,33
603042.SH,12,603042,光纤概念;F5G概念;WiFi 6;铜缆高速连接;5G;数据中心;华为概念;智慧城市;物联网;互联网金融;智能医疗;融资融券,17
688695.SH,18,688695,网络安全;数据要素;信创;智慧政务;人工智能;华为鲲鹏;DeepSeek概念;云计算;财税数字化;物联网;车联网(车路协同);跨境支付(CIPS);华为概念;量子科技;军工信息化;军工;机器人概念;融资融券,17
600293.SH,6,600293,硅能源;光伏概念;参股银行;国企改革;回购增持再贷款概念;融资融券,17
920445.BJ,5,920445,海峡两岸;人民币贬值受益;跨境电商;融资融券;一带一路,151
002067.SZ,10,002067,托育服务;机器人概念;创投;长三角一体化;一带一路;数字经济;光伏建筑一体化;绿色电力;深股通;融资融券,33
002783.SZ,13,002783,化肥;生态农业;氢能源;煤化工概念;民爆概念;燃料电池;光伏概念;国企改革;新能源汽车;军工;军民融合;股权转让(并购重组);融资融券,33
002105.SZ,9,002105,共享单车;海峡两岸;体育产业;养老概念;三胎概念;医疗器械概念;两轮车;小米概念;人民币贬值受益,33
300519.SZ,4,300519,流感;肝炎概念;辅助生殖;互联网金融,33
301032.SZ,4,301032,农机;一带一路;乡村振兴;融资融券,33
600800.SH,7,600800,环氧丙烷;天津自贸区;丙烯酸;国企改革;氢能源;融资融券;芯片概念,17
002735.SZ,17,002735,可控核聚变;军工信息化;军工;核电;信创;低空经济;飞行汽车(eVTOL);无线充电;富士康概念;比亚迪概念;光伏概念;储能;新能源汽车;两轮车;医疗器械概念;可降解塑料;深股通,33
002218.SZ,17,002218,钙钛矿电池;HJT电池;硅能源;POE胶膜;光伏建筑一体化;光伏概念;商业航天;绿色电力;储能;充电桩;卫星导航;华为概念;粤港澳大湾区;新能源汽车;芯片概念;深股通;融资融券,33
300739.SZ,14,300739,共封装光学(CPO);PCB概念;5G;MiniLED;6G概念;芯片概念;无人机;新能源汽车;粤港澳大湾区;储能;2025年报预增;人民币贬值受益;深股通;融资融券,33
300072.SZ,12,300072,化肥;生态农业;页岩气;碳中和;氢能源;乡村振兴;国企改革;京津冀一体化;PM2.5;人民币贬值受益;深股通;融资融券,33
002708.SZ,21,002708,减速器;股权转让(并购重组);人形机器人;长安汽车概念;机器人概念;飞行汽车(eVTOL);新能源汽车;无人驾驶;低空经济;比亚迪概念;军工;智能座舱;汽车电子;回购增持再贷款概念;消费电子概念;智能穿戴;国企改革;AI眼镜;PCB概念;2025年报预增;深股通,33
920478.BJ,3,920478,创新药;融资融券;CRO概念,151
688671.SH,13,688671,核污染防治;新型城镇化;水利;物联网;智慧城市;污水处理;专精特新;海工装备;碳中和;数字经济;数据要素;AIGC概念;融资融券,17
688472.SH,13,688472,BC电池;TOPCON电池;钙钛矿电池;HJT电池;光伏概念;锂电池概念;储能;商业航天;一带一路;回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,17
603948.SH,4,603948,中俄贸易概念;光伏概念;共同富裕示范区;芯片概念,17
603879.SH,6,603879,海峡两岸;低空经济;无人机;农机;机器人概念;摘帽,17
600397.SH,4,600397,国企改革;煤炭概念;沪股通;股权转让(并购重组),17
605376.SH,11,605376,小金属概念;金属镍;硅能源;光伏概念;3D打印;锂电池概念;专精特新;2025年报预增;人民币贬值受益;融资融券;沪股通,17
002004.SZ,15,002004,毛发医疗;煤化工概念;医药电商;西部大开发;医美概念;氟化工概念;民营医院;三胎概念;仿制药一致性评价;创新药;转基因;旅游概念;细胞免疫治疗;深股通;融资融券,33
601279.SH,6,601279,海峡两岸;长安汽车概念;锂电池概念;比亚迪概念;新能源汽车;沪股通,17
300155.SZ,10,300155,区块链;人脸识别;智慧城市;安防;DeepSeek概念;语音技术;食品安全;物业管理;AI应用;智能家居,33
603367.SH,7,603367,仿制药一致性评价;创新药;肝炎概念;流感;眼科医疗;智能医疗;沪股通,17
603666.SH,19,603666,脑机接口;传感器;医疗器械概念;机器视觉;ChatGPT概念;新型工业化;人工智能;多模态AI;华为概念;机器人概念;人形机器人;AIGC概念;智能电网;无人机;腾讯概念;专精特新;低空经济;充电桩;沪股通,17
920198.BJ,13,920198,数字孪生;物联网;鸿蒙概念;机器人概念;智慧城市;AI智能体;数据要素;国企改革;人工智能;股权转让(并购重组);安防;创投;融资融券,151
600376.SH,12,600376,体育产业;新型城镇化;冰雪产业;京津冀一体化;雄安新区;物业管理;租售同权;养老概念;国企改革;融资融券;证金持股;沪股通,17
688573.SH,17,688573,钠离子电池;固态电池;宁德时代概念;锂电池概念;燃料电池;比亚迪概念;氢能源;专精特新;钙钛矿电池;高端装备;机器人概念;回购增持再贷款概念;粤港澳大湾区;消费电子概念;华为概念;存储芯片;融资融券,17
600530.SH,4,600530,养老概念;幽门螺杆菌概念;宠物经济;沪股通,17
002418.SZ,16,002418,动力电池回收;石墨烯;超级电容;锂电池概念;液冷服务器;储能;氢能源;充电桩;数据中心;新能源汽车;汽车热管理;空气能热泵;东数西算(算力);家用电器;算力租赁;无人驾驶,33
000930.SZ,12,000930,玉米;粮食概念;生态农业;代糖概念;可降解塑料;国企改革;央企国企改革;白酒概念;碳交易;深股通;融资融券;中字头股票,33
600180.SH,12,600180,大豆;煤化工概念;粮食概念;煤炭概念;统一大市场;航运概念;一带一路;互联网金融;数据要素;工业互联网;沪股通;融资融券,17
000902.SZ,11,000902,磷化工;化肥;大豆;氟化工概念;生态农业;农村电商;锂电池概念;乡村振兴;深股通;融资融券;数字乡村,33
603201.SH,5,603201,跨境电商;新能源汽车;专精特新;人民币贬值受益;比亚迪概念,17
603917.SH,6,603917,一体化压铸;小米汽车;长三角一体化;新能源汽车;比亚迪概念;宁德时代概念,17
600438.SH,15,600438,硅能源;BC电池;TOPCON电池;钙钛矿电池;HJT电池;光伏概念;同花顺漂亮100;储能;芯片概念;西部大开发;农村电商;乡村振兴;预制菜;融资融券;沪股通,17
600731.SH,8,600731,农业种植;合成生物;回购增持再贷款概念;国企改革;锂电池概念;乡村振兴;人民币贬值受益;储能,17
000410.SZ,11,000410,央企国企改革;国企改革;工业母机;高端装备;工业互联网;商业航天;新型工业化;职业教育;股权转让(并购重组);融资融券;深股通,33
603518.SH,4,603518,IP经济(谷子经济);三胎概念;露营经济;网红经济,17
300111.SZ,4,300111,幽门螺杆菌概念;流感;深股通;股权转让(并购重组),33
920128.BJ,8,920128,新能源汽车;特高压;柔性直流输电;一带一路;储能;专精特新;家用电器;融资融券,151
603768.SH,7,603768,长安汽车概念;华为汽车;一体化压铸;新能源汽车;比亚迪概念;宁德时代概念;锂电池概念,17
002938.SZ,24,002938,共封装光学(CPO);同花顺果指数;PCB概念;AI PC;富士康概念;MiniLED;苹果概念;AI手机;AI眼镜;汽车电子;消费电子概念;无线耳机;智能穿戴;智能座舱;无人驾驶;虚拟现实;华为概念;人形机器人;新能源汽车;商业航天;海峡两岸;人民币贬值受益;融资融券;深股通,33
