股票代码,market_code,所属概念,所属概念数量,code
600197.SH,17,白酒概念;旅游概念;文化传媒概念;国企改革;新疆振兴;西部大开发;沪股通;融资融券,8,600197
600027.SH,17,超超临界发电;煤炭概念;绿色电力;抽水蓄能;证金持股;虚拟电厂;风电;国企改革;央企国企改革;氢能源;储能;沪股通;融资融券;股权转让(并购重组),14,600027
600956.SH,17,抽水蓄能;碳交易;绿色电力;天然气;钒电池;风电;国企改革;京津冀一体化;氢能源;AI智能体;DeepSeek概念;储能;光伏概念;融资融券;沪股通,15,600956
603077.SH,17,草甘膦;磷化工;化肥;丙烯酸;金属铜;金属铅;金属锌;稀土永磁;硅能源;锂电池概念;黄金概念;西部大开发;天然气;参股银行;一带一路;建筑节能;航运概念;绿色电力;光伏概念;TOPCON电池;沪股通;小金属概念;融资融券,23,603077
600794.SH,17,统一大市场;航运概念;国企改革;智能物流;数字经济;创投;数字货币;数据要素;长三角一体化;沪股通,10,600794
300485.SZ,33,流感;创新药;肝炎概念;重组蛋白;生物疫苗;辅助生殖;医疗器械概念;创投;深股通,9,300485
601985.SH,17,中字头股票;同花顺中特估100;证金持股;绿色电力;央企国企改革;国企改革;风电;沪股通;融资融券;核电;DeepSeek概念;可控核聚变;储能;光伏概念;机器人概念;钙钛矿电池,16,601985
000690.SZ,33,超超临界发电;绿色电力;风电;参股券商;深股通;融资融券;高股息精选;创投,8,000690
600844.SH,17,煤化工概念;可降解塑料;西部大开发;股权转让(并购重组),4,600844
002215.SZ,33,草甘膦;生态农业;农业种植;农村电商;乡村振兴;土壤修复;互联网金融;数字乡村;数字经济;粤港澳大湾区;深股通;融资融券,12,002215
600742.SH,17,参股保险;国企改革;长安汽车概念;华为汽车;低空经济;机器人概念;新能源汽车;无人驾驶;特斯拉概念;机器视觉;比亚迪概念;小米概念;传感器;智能座舱;芯片概念;沪股通;融资融券,17,600742
300318.SZ,33,猴痘概念;肝炎概念;流感;生物疫苗;三胎概念;医疗器械概念;京津冀一体化;深股通,8,300318
002706.SZ,33,智能电网;数据中心(AIDC);充电桩;光伏概念;储能;换电概念;华为概念;物联网;风电;核电;智能家居;新能源汽车;融资融券;深股通,14,002706
003816.SZ,33,同花顺中特估100;绿色电力;央企国企改革;国企改革;一带一路;DeepSeek概念;核电;核污染防治;中字头股票;融资融券;深股通,11,003816
002146.SZ,33,特色小镇;物业管理;旅游概念;PPP概念;养老概念;京津冀一体化;雄安新区;一带一路;创投;低空经济;深股通;融资融券,12,002146
300168.SZ,33,DRG/DIP;家庭医生;财税数字化;在线教育;虚拟数字人;智慧政务;AI应用;互联网保险;数据要素;数字乡村;MLOps概念;华为鲲鹏;养老概念;鸿蒙概念;数字经济;华为盘古;信创;电子身份证;区块链;AI智能体;DeepSeek概念;移动支付;人工智能;智慧城市;网络安全;时空大数据;安防;乡村振兴;智能医疗;算力租赁;机器人概念;华为概念;数据中心(AIDC);深股通;融资融券,35,300168
002808.SZ,37,,0,002808
688503.SH,17,光刻胶;OLED;BC电池;芯片概念;HJT电池;TOPCON电池;液冷服务器;汽车电子;5G;光伏概念;专精特新;卫星导航;商业航天;存储芯片;沪股通;融资融券,16,688503
301358.SZ,33,钠离子电池;磷化工;动力电池回收;固态电池;金属铜;锂电池概念;宁德时代概念;储能;比亚迪概念;新能源汽车;深股通;融资融券,12,301358
002335.SZ,33,液冷服务器;东数西算(算力);数据中心(AIDC);算力租赁;5G;量子科技;智能电网;华为概念;腾讯概念;阿里巴巴概念;小红书概念;无人驾驶;智慧政务;AI智能体;光伏概念;储能;人工智能;DeepSeek概念;核电;海工装备;数字经济;海峡两岸;高铁;锂电池概念;福建自贸区;氢能源;深股通;融资融券,28,002335
301200.SZ,33,PCB概念;先进封装;工业母机;高端装备;玻璃基板;深股通;融资融券,7,301200
688633.SH,17,专精特新;高端装备;一带一路;融资融券,4,688633
603075.SH,17,医疗器械概念;家用电器;人民币贬值受益;智能家居;汽车热管理;机器人概念;新能源汽车;芯片概念;沪股通;融资融券,10,603075
688419.SH,17,存储芯片;先进封装;芯片概念;高端装备;人民币贬值受益;绿色电力;融资融券,7,688419
301584.SZ,33,流感;医疗器械概念;智能医疗;注册制次新股;国企改革;机器人概念;深股通;新股与次新股;融资融券,9,301584
920160.BJ,151,专精特新;高端装备;新股与次新股;融资融券;国企改革;央企国企改革,6,920160
001390.SZ,33,参股银行;专精特新;深股通;融资融券,4,001390
300892.SZ,33,乳业;网红经济;三胎概念;啤酒概念;融资融券,5,300892
300896.SZ,33,毛发医疗;重组蛋白;医美概念;合成生物;减肥药;同花顺漂亮100;医疗器械概念;专精特新;深股通;融资融券,10,300896
002959.SZ,33,宠物经济;网红经济;露营经济;三胎概念;跨境电商;净水概念;创投;拼多多概念;家用电器;粤港澳大湾区;融资融券;深股通,12,002959
001220.SZ,33,京津冀一体化;注册制次新股;智能物流;新股与次新股;融资融券,5,001220
600506.SH,17,新疆振兴;碳中和;绿色电力;风电;乡村振兴;西部大开发;国企改革;央企国企改革;高铁;充电桩;人工智能;储能;高压快充;农机;数据中心(AIDC);燃料电池;无人机;机器人概念;新能源汽车;液冷服务器;宁德时代概念;汽车热管理;芯片概念;股权转让(并购重组),24,600506
603585.SH,17,,0,603585
300859.SZ,33,旅游概念;冰雪产业;国企改革;西部大开发;新疆振兴;低空经济;飞行汽车(eVTOL);深股通;股权转让(并购重组),9,300859
301371.SZ,33,网红经济;NMN概念;医美概念;黑龙江自贸区;合成生物;医药电商;重组蛋白;医疗器械概念;深股通;融资融券,10,301371
688185.SH,17,猴痘概念;生物疫苗;CRO概念;流感;合成生物;三胎概念;京津冀一体化;沪股通;融资融券,9,688185
600587.SH,17,民营医院;合成生物;国企改革;医疗器械概念;智能医疗;消毒剂;智能物流;AI应用;DeepSeek概念;人工智能;脑机接口;机器人概念;人形机器人;华为概念;沪股通;融资融券;光刻胶,17,600587
002986.SZ,33,可降解塑料;粤港澳大湾区;深股通,3,002986
301327.SZ,33,钠离子电池;BC电池;固态电池;光伏建筑一体化;锂电池概念;储能;光伏概念;智能电网;露营经济;网红经济;人民币贬值受益;特斯拉概念;新能源汽车;机器人概念;深股通;融资融券,16,301327
603079.SH,17,维生素;合成生物;专精特新,3,603079
688819.SH,17,钠离子电池;两轮车;固态电池;氢能源;绿色电力;石墨烯;锂电池概念;燃料电池;储能;工业互联网;新能源汽车;无人机;数据中心(AIDC);融资融券;沪股通,15,688819
603283.SH,17,存储芯片;芯片概念;PCB概念;消费电子概念;苹果概念;智能穿戴;无线耳机;光伏概念;同花顺果指数;比亚迪概念;锂电池概念;新能源汽车;新型工业化;特斯拉概念;人工智能;融资融券;沪股通,17,603283
688166.SH,17,重组蛋白;减肥药;仿制药一致性评价;创新药;细胞免疫治疗;流感;合成生物;创投;沪股通;融资融券,10,688166
300595.SZ,33,眼科医疗;医药电商;跨境电商;医疗器械概念;AI眼镜;融资融券;深股通,7,300595
002802.SZ,33,海峡两岸;风电;国企改革;股权转让(并购重组),4,002802
688617.SH,17,医疗器械概念;专精特新;融资融券;沪股通,4,688617
301525.SZ,33,人形机器人;汽车热管理;机器人概念;新能源汽车;汽车电子;专精特新;空气能热泵;数据中心(AIDC);冷链物流;深股通;融资融券,11,301525
002911.SZ,33,煤化工概念;天然气;高股息精选;国企改革;氢能源;燃料电池;充电桩;储能;粤港澳大湾区;深股通;融资融券,11,002911
001269.SZ,33,硅能源;芯片概念;光伏概念;西部大开发;深股通,5,001269
603998.SH,17,医药电商;流感;肝炎概念;仿制药一致性评价;维生素;创新药;民营医院;合成生物;眼科医疗;三胎概念;工业大麻;养老概念,12,603998
600826.SH,17,体育产业;参股银行;宠物经济;上海国企改革;参股券商;证金持股;AI智能体;国企改革;创投;人工智能;机器人概念;人形机器人;沪股通;融资融券,14,600826
002762.SZ,33,三胎概念;家用电器;消毒剂;毛发医疗;网红经济;医美概念;托育服务;IP经济(谷子经济);摘帽;股权转让(并购重组),10,002762
301058.SZ,33,粮食概念;大豆;冰雪产业;乡村振兴;冷链物流;体育产业;国企改革;中俄贸易概念;央企国企改革;一带一路;农机;食品安全;高端装备;机器人概念;深股通;中字头股票;融资融券,17,301058
601952.SH,17,玉米;大豆;粮食概念;农业种植;土地流转;啤酒概念;乡村振兴;国企改革;沪股通;融资融券,10,601952
603150.SH,17,PCB概念;毫米波雷达;稀土永磁;汽车电子;传感器;无人驾驶;比亚迪概念;新能源汽车;军工;家用电器;可降解塑料;创投;一带一路;冷链物流,14,603150
600897.SH,17,国企改革;福建自贸区;海峡两岸;沪股通;融资融券,5,600897
301036.SZ,33,光刻胶;参股银行;绿色电力;融资融券,4,301036
603273.SH,17,装配式建筑;水泥概念;氢能源;机器人概念;新型工业化;融资融券,6,603273
688033.SH,22,ST板块;成飞概念;碳纤维;新能源汽车;军工;商业航天;大飞机;飞行汽车(eVTOL);高铁;京津冀一体化;光伏概念;锂电池概念,12,688033
002258.SZ,33,草甘膦;国企改革;西部大开发;深股通;融资融券,5,002258
688399.SH,17,专精特新;基因测序;猴痘概念;医疗器械概念;智能医疗;肝炎概念;维生素;流感;医药电商;沪股通;融资融券,11,688399
002797.SZ,33,期货概念;区块链;深股通;融资融券,4,002797
001696.SZ,33,航空发动机;军民融合;农机;两轮车;飞行汽车(eVTOL);乡村振兴;军工;西部大开发;低空经济;无人机;数字经济;商业航天;燃料电池;专精特新;氢能源;机器人概念;工业互联网;锂电池概念;钠离子电池;新能源汽车;比亚迪概念;深股通;融资融券;储能,24,001696
600610.SH,17,西部大开发;国企改革;沪股通;中字头股票;融资融券,5,600610
600736.SH,17,特色小镇;航空发动机;净水概念;新型城镇化;污水处理;工业母机;地下管网;乡村振兴;军民融合;水利;固废处理;参股银行;冰雪产业;旅游概念;建筑节能;国企改革;风电;大飞机;军工;证金持股;绿色电力;创投;商业航天;卫星导航;低空经济;虚拟电厂;医疗器械概念;华为概念;储能;华为数字能源;芯片概念;沪股通;融资融券,33,600736
688553.SH,17,重组蛋白;创新药;仿制药一致性评价;CRO概念;西部大开发;融资融券,6,688553
002646.SZ,33,白酒概念;粮食概念;乡村振兴;西部大开发;虚拟数字人;融资融券;深股通,7,002646
300609.SZ,33,华为鲲鹏;智慧政务;信创;多模态AI;数据安全;AI语料;腾讯概念;ChatGPT概念;数据要素;AI应用;AI智能体;互联网金融;数字经济;算力租赁;人工智能;DeepSeek概念;东数西算(算力);虚拟现实;华为概念;数据中心(AIDC);苹果概念;股权转让(并购重组),22,300609
688668.SH,17,铜缆高速连接;光纤概念;液冷服务器;5G;英伟达概念;商业航天;机器视觉;比亚迪概念;新能源汽车;长安汽车概念;共封装光学(CPO);融资融券;沪股通,13,688668
002264.SZ,33,网红经济;跨境电商;统一大市场;AIGC概念;虚拟数字人;体育产业;拼多多概念;数据要素;快手概念;数字经济;AI应用;小红书概念;DeepSeek概念;福建自贸区;AI智能体;人工智能;抖音概念(字节概念);阿里巴巴概念;海峡两岸;赛马概念;深股通,21,002264
300662.SZ,33,职业教育;AI应用;数据要素;DeepSeek概念;京津冀一体化;AI智能体;财税数字化;人工智能;雄安新区;华为概念;深股通,11,300662
002627.SZ,33,旅游概念;统一大市场;养老概念;NFT概念;特色小镇;国企改革;深股通,7,002627
601888.SH,17,免税店;证金持股;同花顺中特估100;自由贸易港;旅游概念;同花顺漂亮100;跨境电商;国企改革;央企国企改革;一带一路;数字经济;沪股通;融资融券;中字头股票,14,601888
600167.SH,17,生物质能发电;绿色电力;参股保险;文化传媒概念;创投;氢能源;人工智能;AI智能体;华为概念;沪股通;融资融券,11,600167
002624.SZ,33,云游戏;手机游戏;NFT概念;电子竞技;网络游戏;元宇宙;AIGC概念;区块链;虚拟数字人;短剧游戏;AI应用;AI智能体;鸿蒙概念;IP经济(谷子经济);文化传媒概念;虚拟现实;人工智能;华为概念;英伟达概念;深股通;融资融券,21,002624
301259.SZ,33,算力租赁;东数西算(算力);数据中心(AIDC);人工智能;新型城镇化;垃圾分类;污水处理;芯片概念;土壤修复;固废处理;乡村振兴;深股通;融资融券,13,301259
000960.SZ,33,金属锌;金属铅;金属铜;小金属概念;2026一季报预增;西部大开发;国企改革;深股通;融资融券,9,000960
603801.SH,17,高股息精选;智能家居;阿里巴巴概念;工业互联网,4,603801
003004.SZ,33,语音技术;人脸识别;雄安新区;京津冀一体化;数据要素;信创;多模态AI;数字经济;智能医疗;人工智能;智慧城市;车联网(车路协同);网络安全;高铁;安防;军工信息化;低空经济;军工;无人机;摘帽,20,003004
601595.SH,17,上海国企改革;IP经济(谷子经济);网络游戏;手机游戏;文化传媒概念;乡村振兴;国企改革;抖音概念(字节概念);沪股通,9,601595
605077.SH,17,合成生物;玉米;高股息精选;代糖概念;沪股通,5,605077
600651.SH,17,上海国企改革;水利;医疗器械概念;国企改革;工业互联网;网络安全;小米汽车;核电;新能源汽车;比亚迪概念;特斯拉概念;小米概念;汽车电子;芯片概念;融资融券;沪股通,16,600651
000713.SZ,33,玉米;粮食概念;农业种植;转基因;农村电商;化肥;乡村振兴;草甘膦;俄乌冲突概念;国企改革;央企国企改革;磷化工;股权转让(并购重组);融资融券,14,000713
002381.SZ,33,养老概念;长三角一体化,2,002381
301153.SZ,33,财税数字化;移动支付;智慧政务;区块链;AI应用;数据要素;电子身份证;互联网金融;数字货币;AI智能体;数字经济;鸿蒙概念;蚂蚁集团概念;信创;智慧城市;DeepSeek概念;人工智能;腾讯概念;阿里巴巴概念;国企改革;华为概念;深股通;融资融券,23,301153
