market_code,所属概念,股票代码,所属概念数量,code
33,房屋检测;装配式建筑;深圳国企改革;新型城镇化;建筑节能;雄安新区;乡村振兴;光伏建筑一体化;水利;职业教育;碳中和;国企改革;一带一路;智慧城市;粤港澳大湾区;数据要素;虚拟电厂;区块链;智能电网;数据中心,300675.SZ,20,300675
33,智能电网;芯片概念;ST板块;机器人概念;传感器;无人驾驶;房屋检测;军工;无人机;安防;商业航天;军民融合;卫星导航,002214.SZ,13,002214
17,创新药;猴痘概念;智能医疗;肝炎概念;医药电商;DeepSeek概念;粤港澳大湾区;AI应用;沪股通;融资融券,688321.SH,10,688321
17,文化传媒概念;NFT概念;网络游戏;在线教育;短剧游戏;国资云;数据要素;人工智能;共同富裕示范区;阿里巴巴概念;国企改革;AI应用;沪股通,601921.SH,13,601921
33,雅下水电概念;农机;人形机器人;水利;氢能源;燃料电池;证金持股;工业互联网;高端装备;机器人概念;乡村振兴;人民币贬值受益;一带一路;新型工业化;无人机;人工智能;无人驾驶;物联网;百度概念;固态电池;东数西算(算力);深股通;融资融券,000157.SZ,23,000157
33,军民融合;核污染防治;军工;无人机;低空经济;高端装备;核电;食品安全;京津冀一体化;机器人概念;专精特新;融资融券,300875.SZ,12,300875
33,创新药;仿制药一致性评价;眼科医疗;肝炎概念;医疗器械概念;阿尔茨海默概念;共同富裕示范区;深股通;融资融券,002020.SZ,9,002020
33,牙科医疗;医疗器械概念;专精特新;3D打印;人民币贬值受益;智能医疗;阿里巴巴概念;深股通;融资融券,301580.SZ,9,301580
17,钠离子电池;固态电池;宁德时代概念;锂电池概念;燃料电池;比亚迪概念;钙钛矿电池;氢能源;专精特新;高端装备;机器人概念;粤港澳大湾区;回购增持再贷款概念;消费电子概念;华为概念;存储芯片;融资融券,688573.SH,17,688573
33,人民币贬值受益;中俄贸易概念;跨境电商;三胎概念;体育产业;两轮车;融资融券,300994.SZ,7,300994
151,水利;天然气;高端装备;融资融券;专精特新,920942.BJ,5,920942
33,合成生物;创新药;重组蛋白;回购增持再贷款概念;深股通;融资融券,002252.SZ,6,002252
33,期货概念;国企改革;西部大开发;深股通;融资融券;2025年报预增,000750.SZ,6,000750
17,眼科医疗;医药电商;消毒剂;医疗器械概念;基因测序;西部大开发;智慧城市,600538.SH,7,600538
33,飞行汽车(eVTOL);传感器;华为汽车;低空经济;比亚迪概念;新能源汽车;芯片概念;汽车热管理;高压快充;股权转让(并购重组);深股通;融资融券,300507.SZ,12,300507
33,草甘膦;回购增持再贷款概念;2025年报预增;人民币贬值受益;深股通;融资融券,301035.SZ,6,301035
17,中字头股票;商业航天;国产航母;军民融合;军工;核电;高端装备;金属镍;工业母机;风电;一带一路;央企国企改革;黑龙江自贸区;国企改革;特斯拉概念;小金属概念;同花顺中特估100;沪股通;融资融券,601106.SH,19,601106
17,医药电商;流感;仿制药一致性评价;肝炎概念;农业种植;创新药;三胎概念;国企改革;数字经济;DeepSeek概念;人工智能;工业互联网,600479.SH,12,600479
17,军工信息化;军民融合;军工;专精特新;黑龙江自贸区;融资融券,688011.SH,6,688011
33,乳业;新疆振兴;西部大开发,002719.SZ,3,002719
17,参股银行;一带一路;注册制次新股;新股与次新股;融资融券,603406.SH,5,603406
33,创投;语音技术;独角兽概念;人工智能;国企改革;燃料电池;氢能源;高端装备;AIGC概念;ChatGPT概念;特钢概念,002722.SZ,11,002722
33,三胎概念;共同富裕示范区;跨境电商;IP经济(谷子经济);长三角一体化;互联网金融;绿色电力;人民币贬值受益;光伏概念;石墨烯,002404.SZ,10,002404
151,新股与次新股;融资融券;人民币贬值受益,920050.BJ,3,920050
17,国家大基金持股;存储芯片;先进封装;芯片概念;沪股通;融资融券,688072.SH,6,688072
151,量子科技;超导概念;融资融券;智能医疗;宠物经济;可控核聚变;医疗器械概念;光伏概念;专精特新,920300.BJ,9,920300
33,医药电商;医美概念;医疗器械概念;冷链物流;智能医疗;国企改革;央企国企改革;智能物流;2025年报预增;深股通;融资融券,000028.SZ,11,000028
33,细胞免疫治疗;基因测序;辅助生殖;医美概念;养老概念;净水概念;冷链物流;数据要素;独角兽概念;家用电器;人民币贬值受益;机器人概念,300272.SZ,12,300272
33,高铁;一带一路;储能;电子纸;无人驾驶;融资融券,300923.SZ,6,300923
17,期货概念;央企国企改革;互联网金融;国企改革;化债概念(AMC概念);沪股通;融资融券,601198.SH,7,601198
33,污水处理;PPP概念;固废处理;新型城镇化;土壤修复;净水概念;国企改革;西部大开发;央企国企改革;智慧城市;专精特新;高端装备;中字头股票,300425.SZ,13,300425
33,新型城镇化;信托概念;PPP概念;流感;化债概念(AMC概念);雄安新区;生物质能发电;创投;碳交易;固废处理;碳中和;回购增持再贷款概念;京津冀一体化;参股券商;国企改革;独角兽概念;证金持股;动力电池回收;深股通;融资融券,000652.SZ,20,000652
33,页岩气;污水处理;一带一路;融资融券,002476.SZ,4,002476
17,新能源汽车;比亚迪概念;人民币贬值受益;高铁;2025年报预增,603586.SH,5,603586
33,超超临界发电;抽水蓄能;生物质能发电;绿色电力;虚拟电厂;风电;氢能源;2025三季报预增;碳交易;核电;证金持股;国企改革;碳中和;储能;2025年报预增;深股通;融资融券;京津冀一体化;DeepSeek概念;人工智能,000600.SZ,20,000600
33,网红经济;京津冀一体化;回购增持再贷款概念;融资融券;深股通,000848.SZ,5,000848
33,物联网;工业互联网;机器人概念;华为概念;东数西算(算力);军工;算力租赁;数据中心;电力物联网;人工智能;3D打印;新能源汽车;鸿蒙概念;卫星导航;深股通,002730.SZ,15,002730
17,长安汽车概念;新能源汽车;消费电子概念;人形机器人;传感器;西部大开发;沪股通;融资融券,603758.SH,8,603758
33,网红经济;IP经济(谷子经济);文化传媒概念;短剧游戏;跨境电商;三胎概念;创投;露营经济;华为概念;长三角一体化;深股通;融资融券,002127.SZ,12,002127
17,量子科技;芯片概念;DeepSeek概念;跨境电商;沪股通;融资融券,688337.SH,6,688337
17,流感;猴痘概念;肝炎概念;幽门螺杆菌概念;宠物经济;医疗器械概念;创投;沪股通;融资融券,603387.SH,9,603387
17,粮食概念;农业种植;土地流转;乳业;农村电商;特色小镇;乡村振兴;新疆振兴;国企改革;西部大开发;股权转让(并购重组);融资融券,600359.SH,12,600359
151,融资融券;比亚迪概念;华为概念;家用电器;东数西算(算力),920699.BJ,5,920699
17,固态电池;锂电池概念;比亚迪概念;2025三季报预增;减速器;机器人概念;西部大开发;新疆振兴;融资融券,603032.SH,9,603032
17,超超临界发电;智能电网;抽水蓄能;第三代半导体;绿色电力;一带一路;芯片概念;新疆振兴;国企改革;西部大开发;AI眼镜;天然气;融资融券;沪股通,600509.SH,14,600509
17,脑机接口;智能家居;跨境电商;人工智能;工业互联网;沪股通;融资融券,603008.SH,7,603008
17,农业种植;乡村振兴;一带一路;回购增持再贷款概念;人民币贬值受益,605138.SH,5,605138
17,证金持股;跨境支付(CIPS);沪股通;融资融券,600015.SH,4,600015
33,磷化工;化肥;小金属概念;锂电池概念;农村电商;西部大开发;国企改革;乡村振兴;数字乡村;融资融券;深股通,002312.SZ,11,002312
17,合成生物;仿制药一致性评价;阿尔茨海默概念,605177.SH,3,605177
17,固态电池;锂电池概念;可降解塑料;绿色电力;2025三季报预增;飞行汽车(eVTOL);比亚迪概念;低空经济;创投;大飞机;沪股通;融资融券,600210.SH,12,600210
33,特色小镇;物业管理;租售同权;ST板块;PPP概念;雄安新区;国企改革;央企国企改革,002305.SZ,8,002305
17,超超临界发电;虚拟电厂;风电;绿色电力;核电;碳交易;煤炭概念;央企国企改革;碳中和;国企改革;融资融券;沪股通,600744.SH,12,600744
22,ST板块;东数西算(算力);数字经济;股权转让(并购重组),600193.SH,4,600193
17,烟草;化债概念(AMC概念);共同富裕示范区;国企改革;互联网金融;融资融券;股权转让(并购重组),600830.SH,7,600830
33,新能源汽车;MicroLED概念;比亚迪概念;海峡两岸;PCB概念;风电;MiniLED;机器人概念;低空经济;碳纤维;无人机;2025年报预增;融资融券,301555.SZ,13,301555
33,医药电商;流感;维生素;肝炎概念;创新药;三胎概念;黑龙江自贸区;深股通;融资融券,002737.SZ,9,002737
33,民爆概念;雅下水电概念;芯片概念;一带一路;机器人概念;军工;军民融合;深股通,003002.SZ,8,003002
151,云计算;物联网;冷链物流;专精特新;新股与次新股;融资融券;人民币贬值受益,920035.BJ,7,920035
33,磷化工;动力电池回收;固态电池;锂电池概念;宁德时代概念;金属铜;储能;比亚迪概念;新能源汽车;2025年报预增;深股通;融资融券,301358.SZ,12,301358
33,医药电商;维生素;创新药;流感;三胎概念;污水处理;国企改革;消毒剂;深股通;融资融券,000915.SZ,10,000915
17,医疗器械概念;家用电器;人民币贬值受益;智能家居;新能源汽车;汽车热管理;机器人概念;芯片概念;沪股通;融资融券,603075.SH,10,603075
33,卫星导航;车联网(车路协同);商业航天;低空经济;时空大数据;无人驾驶;智能座舱;星闪概念;无人机;数据安全;军工;数据要素;智慧城市;百度概念;国产操作系统;鸿蒙概念;人工智能;华为概念;DeepSeek概念;区块链;智能穿戴;京津冀一体化;阿里巴巴概念;芯片概念;机器人概念;小米汽车;小米概念;汽车电子;抖音概念(字节概念);长安汽车概念;华为汽车;两轮车;MCU芯片;比亚迪概念;汽车芯片;特斯拉概念;人形机器人;共享单车;充电桩;参股保险;融资融券;深股通,002405.SZ,42,002405
17,拼多多概念;无人驾驶;智能物流;机器视觉;机器人概念;统一大市场;专精特新;人工智能;阿里巴巴概念;华为概念;国企改革;无人机;抖音概念(字节概念);沪股通;中字头股票;融资融券,688648.SH,16,688648
17,长安汽车概念;一体化压铸;华为汽车;新能源汽车;比亚迪概念;锂电池概念;宁德时代概念,603768.SH,7,603768
33,参股银行;注册制次新股;专精特新;深股通;新股与次新股;融资融券,001390.SZ,6,001390
17,肝炎概念;创新药;CRO概念;人民币贬值受益;融资融券;沪股通,603229.SH,6,603229
17,创投;数字经济;租售同权;DeepSeek概念;蚂蚁集团概念;国企改革;融资融券;沪股通,600604.SH,8,600604
33,仿制药一致性评价;创新药;眼科医疗;肝炎概念;医药电商;医美概念;脑机接口;深股通,003020.SZ,8,003020
33,芬太尼;猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;辅助生殖;医药电商;宠物经济;工业大麻;三胎概念;医疗器械概念;智能医疗;食品安全;腾讯概念;粤港澳大湾区;DeepSeek概念;人工智能;AI应用;深股通;融资融券,300482.SZ,21,300482
33,托育服务;机器人概念;创投;长三角一体化;数字经济;一带一路;绿色电力;深股通;融资融券;光伏建筑一体化,002067.SZ,10,002067
17,减肥药;肝炎概念;辅助生殖;CRO概念;流感;合成生物;宠物经济;人民币贬值受益;沪股通;融资融券,603538.SH,10,603538
33,新型城镇化;土壤修复;建筑节能;房屋检测;乡村振兴;新疆振兴;国企改革;水利;一带一路;西部大开发;数字孪生;光伏概念;数字经济;低空经济;DeepSeek概念;抽水蓄能;国资云;数据中心;数据要素;算力租赁,000779.SZ,20,000779
17,钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;高压快充;储能;国企改革;央企国企改革;飞行汽车(eVTOL);低空经济;无人机;融资融券;沪股通,688779.SH,14,688779
33,净水概念;污水处理;PPP概念;雄安新区;垃圾分类;京津冀一体化,300334.SZ,6,300334
33,数字乡村;数据确权;短剧游戏;文化传媒概念;智慧政务;在线教育;国资云;算力租赁;元宇宙;腾讯概念;智慧城市;AI智能体;数据要素;云计算;人工智能;物业管理;虚拟现实;华为概念;数据中心;国企改革;5G;深股通;融资融券,000665.SZ,23,000665
17,青蒿素;证金持股;医药电商;仿制药一致性评价;流感;生物疫苗;创新药;白酒概念;国企改革;医疗器械概念;阿里巴巴概念;沪股通;融资融券,600332.SH,13,600332
33,流感;注册制次新股;医疗器械概念;智能医疗;国企改革;机器人概念;深股通;新股与次新股;融资融券,301584.SZ,9,301584
33,汽车芯片;MCU芯片;MiniLED;存储芯片;先进封装;第三代半导体;WiFi 6;芯片概念;5G;无线耳机;新型烟草(电子烟);毫米波雷达;专精特新;粤港澳大湾区;智能家居;海峡两岸;深股通;融资融券,300671.SZ,18,300671
17,医疗器械概念;人民币贬值受益,603309.SH,2,603309
33,医药电商;细胞免疫治疗;创新药;毛发医疗;国企改革;深股通;摘帽;股权转让(并购重组),000989.SZ,8,000989
151,融资融券;专精特新;体育产业,920527.BJ,3,920527
17,流感;创新药;三胎概念;融资融券;沪股通,600976.SH,5,600976
17,流感;创新药;CRO概念;农业种植;三胎概念;养老概念;参股银行;乡村振兴;国企改革;融资融券;股权转让(并购重组),600222.SH,11,600222
17,商业航天;大飞机;航空发动机;特钢概念;军工;核电;回购增持再贷款概念;沪股通;融资融券,600399.SH,9,600399
151,光纤概念;商业航天;海工装备;军工;风电;金属铜;融资融券;特高压;核电;光伏概念;充电桩;专精特新,920682.BJ,12,920682
17,水利;共同富裕示范区;机器人概念;人民币贬值受益;跨境电商,603617.SH,5,603617
17,央企国企改革;华为汽车;燃料电池;国企改革;氢能源;动力电池回收;无人驾驶;西部大开发;新能源汽车;机器人概念;无人机;车联网(车路协同);汽车电子;中字头股票;DeepSeek概念;华为概念;沪股通;融资融券,601965.SH,18,601965
17,金属锌;金属铅;黄金概念;金属铜;小金属概念;金属钴;盐湖提锂;同花顺出海50;同花顺漂亮100;沪股通;融资融券;同花顺中特估100;证金持股;2025年报预增;国企改革;一带一路;氢能源;福建自贸区,601899.SH,18,601899
33,锂电池概念;特钢概念;军工;互联网金融;核电;融资融券;深股通,002756.SZ,7,002756
