股票代码,market_code,code,所属同花顺行业
002175.SZ,33,002175,机械设备-通用设备-仪器仪表
601019.SH,17,601019,传媒-文化传媒-出版
300195.SZ,33,300195,机械设备-专用设备-印刷包装机械
605580.SH,17,605580,公用事业-电力-热力
920346.BJ,151,920346,电子-消费电子-消费电子零部件及组装
002364.SZ,33,002364,电力设备-其他电源设备-其他电源设备Ⅲ
603130.SH,17,603130,纺织服饰-纺织制造-其他纺织
000938.SZ,33,000938,计算机-IT服务-IT服务Ⅲ
300853.SZ,33,300853,机械设备-自动化设备-机器人
300516.SZ,33,300516,电子-其他电子-其他电子Ⅲ
002609.SZ,33,002609,计算机-IT服务-IT服务Ⅲ
300286.SZ,33,300286,电力设备-电网设备-电气自控设备
301219.SZ,33,301219,有色金属-能源金属-钴
600501.SH,17,600501,机械设备-专用设备-其他专用设备
002249.SZ,33,002249,电力设备-电机-电机Ⅲ
688271.SH,17,688271,医药生物-医疗器械-医疗设备
002960.SZ,33,002960,机械设备-专用设备-楼宇设备
002483.SZ,33,002483,机械设备-专用设备-能源及重型设备
300982.SZ,33,300982,建筑装饰-建筑装饰-基础建设
300556.SZ,33,300556,计算机-软件开发-垂直应用软件
920522.BJ,151,920522,电力设备-电池-锂电专用设备
300607.SZ,33,300607,机械设备-自动化设备-机器人
301055.SZ,33,301055,轻工制造-家居用品-其他家居用品
603257.SH,17,603257,建筑装饰-建筑装饰-工程咨询服务
000837.SZ,33,000837,机械设备-通用设备-机床工具
603466.SH,17,603466,传媒-文化传媒-数字媒体
002387.SZ,33,002387,电子-光学光电子-面板
002373.SZ,33,002373,计算机-IT服务-IT服务Ⅲ
300473.SZ,33,300473,汽车-汽车零部件-其他汽车零部件
603871.SH,17,603871,交通运输-物流-物流Ⅲ
600337.SH,17,600337,轻工制造-家居用品-成品家居
000063.SZ,33,000063,通信-通信设备-通信网络设备及器件
300707.SZ,33,300707,汽车-汽车零部件-其他汽车零部件
301678.SZ,33,301678,电子-半导体-半导体材料
603298.SH,17,603298,机械设备-工程机械-工程机械Ⅲ
002052.SZ,33,002052,电力设备-其他电源设备-其他电源设备Ⅲ
300031.SZ,33,300031,传媒-游戏-游戏Ⅲ
300403.SZ,33,300403,家用电器-白色家电-家电零部件
002796.SZ,33,002796,通信-通信设备-通信网络设备及器件
002829.SZ,33,002829,国防军工-军工装备-航天装备
920906.BJ,151,920906,汽车-汽车零部件-车身附件及饰件
600966.SH,17,600966,轻工制造-造纸-造纸Ⅲ
002953.SZ,33,002953,电力设备-电网设备-线缆部件及其他
920556.BJ,151,920556,电力设备-电网设备-电气自控设备
301079.SZ,33,301079,机械设备-工程机械-工程机械Ⅲ
301313.SZ,33,301313,传媒-文化传媒-数字媒体
300809.SZ,33,300809,机械设备-通用设备-机床工具
688179.SH,17,688179,基础化工-化学制品-其他化学制品
300079.SZ,33,300079,计算机-IT服务-IT服务Ⅲ
300151.SZ,33,300151,机械设备-专用设备-其他专用设备
000987.SZ,33,000987,非银金融-多元金融-多元金融Ⅲ
002049.SZ,33,002049,电子-半导体-数字芯片设计
688257.SH,17,688257,机械设备-通用设备-金属制品
300514.SZ,33,300514,电力设备-电网设备-电气自控设备
920579.BJ,151,920579,机械设备-自动化设备-机器人
605588.SH,17,605588,电子-光学光电子-面板
002831.SZ,33,002831,轻工制造-包装印刷-包装
300477.SZ,33,300477,电力设备-电网设备-输变电设备
002559.SZ,33,002559,机械设备-通用设备-机床工具
002392.SZ,33,002392,建筑材料-建筑材料-耐火材料
688695.SH,17,688695,计算机-软件开发-横向通用软件
000758.SZ,33,000758,有色金属-工业金属-铅锌
920414.BJ,151,920414,电力设备-光伏设备-光伏加工设备
002085.SZ,33,002085,汽车-汽车零部件-轮胎轮毂
603906.SH,17,603906,电力设备-电池-电池化学品
688138.SH,17,688138,电子-半导体-半导体材料
920914.BJ,151,920914,有色金属-能源金属-镍
301051.SZ,33,301051,电子-消费电子-消费电子零部件及组装
301429.SZ,33,301429,建筑材料-建筑材料-其他建材
920665.BJ,151,920665,基础化工-橡胶制品-其他橡胶制品
688588.SH,17,688588,计算机-软件开发-垂直应用软件
603519.SH,17,603519,家用电器-白色家电-家电零部件
688729.SH,17,688729,电子-半导体-半导体设备
000533.SZ,33,000533,电力设备-电网设备-输变电设备
603129.SH,17,603129,汽车-汽车服务及其他-其他运输设备
000030.SZ,33,000030,汽车-汽车零部件-底盘与发动机系统
603005.SH,17,603005,电子-半导体-集成电路封测
301027.SZ,33,301027,建筑装饰-建筑装饰-工程咨询服务
002706.SZ,33,002706,电力设备-电网设备-输变电设备
600517.SH,17,600517,非银金融-多元金融-多元金融Ⅲ
301289.SZ,33,301289,社会服务-其他社会服务-专业服务
920060.BJ,151,920060,电子-元件-印制电路板
688356.SH,17,688356,医药生物-化学制药-原料药
600456.SH,17,600456,有色金属-小金属-其他小金属
001314.SZ,33,001314,电子-消费电子-消费电子零部件及组装
002849.SZ,33,002849,机械设备-通用设备-仪器仪表
301310.SZ,33,301310,汽车-汽车零部件-汽车电子电气系统
300776.SZ,33,300776,电力设备-光伏设备-光伏加工设备
300866.SZ,33,300866,电子-消费电子-品牌消费电子
688580.SH,17,688580,医药生物-医疗器械-医疗设备
920693.BJ,151,920693,机械设备-通用设备-金属制品
002991.SZ,33,002991,食品饮料-食品加工制造-休闲食品
688689.SH,17,688689,电子-半导体-分立器件
300833.SZ,33,300833,机械设备-专用设备-其他专用设备
300779.SZ,33,300779,环保-环境治理-固废治理
300671.SZ,33,300671,电子-半导体-模拟芯片设计
301010.SZ,33,301010,建筑材料-建筑材料-其他建材
000620.SZ,33,000620,房地产-房地产-住宅开发
603283.SH,17,603283,机械设备-自动化设备-工控设备
301115.SZ,33,301115,社会服务-其他社会服务-专业服务
301113.SZ,33,301113,轻工制造-家居用品-其他家居用品
600416.SH,17,600416,电力设备-电机-电机Ⅲ
920806.BJ,151,920806,计算机-IT服务-IT服务Ⅲ
000680.SZ,33,000680,机械设备-工程机械-工程机械Ⅲ
600237.SH,17,600237,电子-元件-被动元件
601702.SH,17,601702,有色金属-工业金属-铝
301390.SZ,33,301390,建筑装饰-建筑装饰-工程咨询服务
002655.SZ,33,002655,电子-消费电子-消费电子零部件及组装
300678.SZ,33,300678,计算机-IT服务-IT服务Ⅲ
688056.SH,17,688056,机械设备-通用设备-仪器仪表
603121.SH,17,603121,汽车-汽车零部件-底盘与发动机系统
300245.SZ,33,300245,计算机-IT服务-IT服务Ⅲ
600848.SH,17,600848,房地产-房地产-产业地产
002927.SZ,33,002927,电力设备-电网设备-输变电设备
300103.SZ,33,300103,机械设备-专用设备-其他专用设备
688659.SH,17,688659,基础化工-化学制品-其他化学制品
002121.SZ,33,002121,电力设备-电网设备-电气自控设备
601003.SH,17,601003,钢铁-钢铁-普钢
301218.SZ,33,301218,计算机-IT服务-IT服务Ⅲ
688332.SH,17,688332,电子-半导体-数字芯片设计
688357.SH,17,688357,基础化工-化学制品-其他化学制品
688697.SH,17,688697,机械设备-通用设备-机床工具
688550.SH,17,688550,电子-电子化学品-电子化学品Ⅲ
002897.SZ,33,002897,通信-通信设备-通信网络设备及器件
000066.SZ,33,000066,计算机-计算机设备-其他计算机设备
002676.SZ,33,002676,家用电器-白色家电-家电零部件
300256.SZ,33,300256,电子-消费电子-消费电子零部件及组装
920475.BJ,151,920475,机械设备-专用设备-其他专用设备
600581.SH,22,600581,钢铁-钢铁-普钢
600475.SH,17,600475,公用事业-电力-热力
001360.SZ,33,001360,机械设备-专用设备-能源及重型设备
688786.SH,17,688786,有色金属-金属新材料-磁性材料
002230.SZ,33,002230,计算机-软件开发-横向通用软件
603039.SH,17,603039,计算机-软件开发-横向通用软件
920641.BJ,151,920641,电子-元件-被动元件
603677.SH,17,603677,家用电器-白色家电-家电零部件
300879.SZ,33,300879,机械设备-专用设备-农用机械
002396.SZ,33,002396,通信-通信设备-通信网络设备及器件
002571.SZ,33,002571,轻工制造-家居用品-其他家居用品
300618.SZ,33,300618,有色金属-能源金属-钴
603501.SH,17,603501,电子-半导体-数字芯片设计
300509.SZ,33,300509,机械设备-专用设备-印刷包装机械
301127.SZ,33,301127,环保-环境治理-水务及水治理
002527.SZ,33,002527,机械设备-自动化设备-工控设备
603703.SH,17,603703,电子-光学光电子-面板
600120.SH,17,600120,非银金融-多元金融-多元金融Ⅲ
002772.SZ,33,002772,农林牧渔-种植业与林业-其他种植业
600343.SH,17,600343,机械设备-通用设备-其他通用设备
300232.SZ,33,300232,电子-光学光电子-LED
002920.SZ,33,002920,汽车-汽车零部件-汽车电子电气系统
600933.SH,17,600933,汽车-汽车零部件-底盘与发动机系统
002745.SZ,33,002745,电子-光学光电子-LED
002137.SZ,33,002137,电子-光学光电子-LED
300777.SZ,33,300777,国防军工-军工装备-航空装备
300821.SZ,33,300821,基础化工-化学制品-有机硅
603729.SH,17,603729,传媒-文化传媒-广告营销
688279.SH,17,688279,电子-半导体-数字芯片设计
002558.SZ,33,002558,传媒-游戏-游戏Ⅲ
688015.SH,17,688015,机械设备-轨交设备-轨交设备Ⅲ
300859.SZ,33,300859,社会服务-旅游及酒店-自然景点
002334.SZ,33,002334,机械设备-自动化设备-工控设备
300985.SZ,33,300985,机械设备-通用设备-金属制品
300025.SZ,33,300025,通信-通信服务-通信工程及服务
600592.SH,17,600592,机械设备-通用设备-金属制品
920971.BJ,151,920971,基础化工-非金属材料-非金属材料Ⅲ
000777.SZ,33,000777,机械设备-通用设备-金属制品
000400.SZ,33,000400,电力设备-电网设备-电气自控设备
002291.SZ,33,002291,传媒-文化传媒-广告营销
605133.SH,17,605133,汽车-汽车零部件-底盘与发动机系统
300507.SZ,33,300507,汽车-汽车零部件-底盘与发动机系统
301091.SZ,33,301091,建筑装饰-建筑装饰-工程咨询服务
605259.SH,17,605259,机械设备-专用设备-其他专用设备
920765.BJ,151,920765,轻工制造-家居用品-成品家居
600388.SH,17,600388,环保-环保设备-环保设备Ⅲ
002055.SZ,33,002055,电子-消费电子-消费电子零部件及组装
000607.SZ,33,000607,传媒-文化传媒-广告营销
688119.SH,17,688119,建筑材料-建筑材料-耐火材料
002876.SZ,33,002876,电子-光学光电子-面板
603726.SH,17,603726,家用电器-白色家电-家电零部件
300503.SZ,33,300503,机械设备-通用设备-其他通用设备
603636.SH,17,603636,计算机-IT服务-IT服务Ⅲ
002358.SZ,33,002358,电力设备-电网设备-输变电设备
920578.BJ,151,920578,机械设备-自动化设备-机器人
600363.SH,17,600363,电子-消费电子-消费电子零部件及组装
301066.SZ,33,301066,纺织服饰-纺织制造-其他纺织
300665.SZ,33,300665,基础化工-化学制品-涂料油墨
002725.SZ,33,002725,汽车-汽车零部件-轮胎轮毂
688041.SH,17,688041,电子-半导体-数字芯片设计
300889.SZ,33,300889,电子-光学光电子-LED
688567.SH,17,688567,电力设备-电池-锂电池
300479.SZ,33,300479,计算机-计算机设备-其他计算机设备
002297.SZ,33,002297,国防军工-军工装备-航空装备
601609.SH,17,601609,有色金属-工业金属-铜
002824.SZ,33,002824,有色金属-工业金属-铝
301683.SZ,33,301683,基础化工-化学制品-涂料油墨
301380.SZ,33,301380,通信-通信服务-通信应用增值服务
002759.SZ,33,002759,电力设备-电池-电池化学品
688132.SH,17,688132,国防军工-军工电子-军工电子Ⅲ
300248.SZ,33,300248,计算机-IT服务-IT服务Ⅲ
605218.SH,17,605218,电子-光学光电子-面板
002785.SZ,33,002785,建筑材料-建筑材料-其他建材
300655.SZ,33,300655,电子-电子化学品-电子化学品Ⅲ
002632.SZ,33,002632,基础化工-塑料制品-膜材料
002528.SZ,33,002528,计算机-计算机设备-安防设备
688047.SH,17,688047,电子-半导体-数字芯片设计
300402.SZ,33,300402,机械设备-通用设备-金属制品
600228.SH,22,600228,传媒-文化传媒-数字媒体
688528.SH,17,688528,机械设备-通用设备-仪器仪表
300877.SZ,33,300877,纺织服饰-纺织制造-其他纺织
002196.SZ,33,002196,电力设备-电机-电机Ⅲ
688449.SH,17,688449,电子-半导体-数字芯片设计
603822.SH,22,603822,基础化工-化学制品-其他化学制品
688609.SH,17,688609,家用电器-黑色家电-其他黑色家电
300056.SZ,33,300056,环保-环保设备-环保设备Ⅲ
001270.SZ,33,001270,国防军工-军工电子-军工电子Ⅲ
600498.SH,17,600498,通信-通信设备-通信网络设备及器件
603813.SH,22,603813,交通运输-物流-物流Ⅲ
300371.SZ,33,300371,机械设备-通用设备-仪器仪表
600458.SH,17,600458,电力设备-风电设备-风电零部件
300946.SZ,33,300946,机械设备-通用设备-金属制品
300676.SZ,33,300676,医药生物-医疗服务-其他医疗服务
301069.SZ,33,301069,基础化工-化学原料-其他化学原料
300789.SZ,33,300789,计算机-计算机设备-其他计算机设备
001380.SZ,33,001380,汽车-汽车零部件-底盘与发动机系统
600599.SH,22,600599,轻工制造-家居用品-其他家居用品
002307.SZ,33,002307,建筑装饰-建筑装饰-基础建设
605255.SH,17,605255,汽车-汽车零部件-底盘与发动机系统
300531.SZ,33,300531,计算机-计算机设备-其他计算机设备
603291.SH,17,603291,环保-环境治理-水务及水治理
603595.SH,22,603595,电子-消费电子-消费电子零部件及组装
600082.SH,17,600082,房地产-房地产-产业地产
000738.SZ,33,000738,国防军工-军工装备-航空装备
688443.SH,17,688443,医药生物-生物制品-其他生物制品
002931.SZ,33,002931,机械设备-通用设备-金属制品
300917.SZ,33,300917,房地产-房地产-房地产服务
000099.SZ,33,000099,交通运输-机场航运-航空运输
600206.SH,17,600206,电子-半导体-半导体材料
002438.SZ,33,002438,机械设备-通用设备-金属制品
600853.SH,17,600853,建筑装饰-建筑装饰-基础建设
300382.SZ,33,300382,机械设备-专用设备-其他专用设备
002512.SZ,33,002512,计算机-计算机设备-其他计算机设备
920035.BJ,151,920035,机械设备-通用设备-仪器仪表
600560.SH,17,600560,机械设备-专用设备-能源及重型设备
002713.SZ,33,002713,建筑装饰-建筑装饰-装饰园林
300627.SZ,33,300627,通信-通信设备-通信终端及配件
600619.SH,17,600619,家用电器-白色家电-家电零部件
002093.SZ,33,002093,通信-通信服务-通信工程及服务
300547.SZ,33,300547,汽车-汽车零部件-底盘与发动机系统
300112.SZ,33,300112,机械设备-通用设备-仪器仪表
688781.SH,17,688781,电子-光学光电子-面板
600562.SH,17,600562,国防军工-军工电子-军工电子Ⅲ
688783.SH,17,688783,电子-半导体-半导体材料
300616.SZ,33,300616,轻工制造-家居用品-定制家居
605488.SH,17,605488,基础化工-塑料制品-膜材料
301021.SZ,33,301021,机械设备-自动化设备-激光设备
603177.SH,17,603177,环保-环境治理-大气治理
688420.SH,17,688420,机械设备-专用设备-能源及重型设备
301234.SZ,33,301234,医药生物-医疗器械-医疗耗材
688209.SH,17,688209,电子-半导体-模拟芯片设计
002339.SZ,33,002339,电力设备-电网设备-电气自控设备
002405.SZ,33,002405,计算机-软件开发-垂直应用软件
688269.SH,17,688269,基础化工-化学制品-其他化学制品
000158.SZ,33,000158,计算机-IT服务-IT服务Ⅲ
600131.SH,17,600131,计算机-IT服务-IT服务Ⅲ
000561.SZ,33,000561,国防军工-军工装备-航空装备
300868.SZ,33,300868,电子-消费电子-消费电子零部件及组装
300810.SZ,33,300810,国防军工-军工装备-航海装备
300295.SZ,33,300295,传媒-文化传媒-数字媒体
688496.SH,17,688496,电子-光学光电子-面板
300358.SZ,33,300358,医药生物-医疗器械-医疗设备
