code,所属同花顺行业,market_code,股票代码
688403,电子-半导体-集成电路封测,17,688403.SH
603699,机械设备-通用设备-金属制品,17,603699.SH
000948,计算机-软件开发-垂直应用软件,33,000948.SZ
301068,环保-环境治理-固废治理,33,301068.SZ
301090,基础化工-塑料制品-其他塑料制品,33,301090.SZ
002355,汽车-汽车零部件-轮胎轮毂,33,002355.SZ
002733,电力设备-电池-其他电池,33,002733.SZ
600926,银行-银行-城商行,17,600926.SH
002068,基础化工-橡胶制品-炭黑,33,002068.SZ
301059,美容护理-美容护理-个护用品,33,301059.SZ
000060,有色金属-工业金属-铅锌,33,000060.SZ
001395,机械设备-专用设备-其他专用设备,33,001395.SZ
601077,银行-银行-农商行,17,601077.SH
688651,计算机-软件开发-横向通用软件,17,688651.SH
600523,汽车-汽车零部件-其他汽车零部件,17,600523.SH
002912,计算机-计算机设备-其他计算机设备,33,002912.SZ
002148,通信-通信服务-通信应用增值服务,33,002148.SZ
300958,环保-环境治理-综合环境治理,33,300958.SZ
002780,纺织服饰-服装家纺-服装,33,002780.SZ
603212,电力设备-光伏设备-光伏辅材,17,603212.SH
688057,环保-环境治理-水务及水治理,17,688057.SH
300719,国防军工-军工装备-航空装备,33,300719.SZ
600415,商贸零售-零售-商业物业经营,17,600415.SH
000430,社会服务-旅游及酒店-自然景点,33,000430.SZ
603612,基础化工-非金属材料-非金属材料Ⅲ,17,603612.SH
600038,国防军工-军工装备-航空装备,17,600038.SH
003019,电子-光学光电子-面板,33,003019.SZ
300453,医药生物-医疗器械-医疗耗材,33,300453.SZ
600734,计算机-IT服务-IT服务Ⅲ,22,600734.SH
300723,医药生物-化学制药-化学制剂,33,300723.SZ
301289,社会服务-其他社会服务-专业服务,33,301289.SZ
688716,基础化工-塑料制品-合成树脂,17,688716.SH
301235,医药生物-医疗服务-其他医疗服务,33,301235.SZ
301272,机械设备-通用设备-制冷空调设备,33,301272.SZ
688507,计算机-软件开发-垂直应用软件,17,688507.SH
301218,计算机-IT服务-IT服务Ⅲ,33,301218.SZ
688377,机械设备-专用设备-能源及重型设备,17,688377.SH
001239,机械设备-工程机械-工程机械Ⅲ,33,001239.SZ
301592,国防军工-军工电子-军工电子Ⅲ,33,301592.SZ
603344,电力设备-电机-电机Ⅲ,17,603344.SH
688521,电子-半导体-数字芯片设计,17,688521.SH
600796,环保-环境治理-水务及水治理,17,600796.SH
301232,电力设备-风电设备-风电零部件,33,301232.SZ
301137,机械设备-通用设备-金属制品,33,301137.SZ
001366,农林牧渔-农产品加工-畜禽饲料,33,001366.SZ
600508,煤炭-煤炭开采加工-煤炭开采,17,600508.SH
603706,公用事业-燃气-燃气Ⅲ,17,603706.SH
688045,电子-半导体-模拟芯片设计,17,688045.SH
300447,国防军工-军工电子-军工电子Ⅲ,33,300447.SZ
002862,轻工制造-家居用品-文娱用品,33,002862.SZ
600710,商贸零售-贸易-贸易Ⅲ,17,600710.SH
603366,家用电器-厨卫电器-厨卫电器Ⅲ,17,603366.SH
688188,机械设备-自动化设备-工控设备,17,688188.SH
603516,计算机-计算机设备-其他计算机设备,17,603516.SH
300900,国防军工-军工装备-航空装备,33,300900.SZ
600689,综合-综合-综合Ⅲ,17,600689.SH
688096,环保-环境治理-水务及水治理,17,688096.SH
920765,轻工制造-家居用品-成品家居,151,920765.BJ
300250,计算机-IT服务-IT服务Ⅲ,33,300250.SZ
002949,建筑装饰-建筑装饰-工程咨询服务,33,002949.SZ
603389,轻工制造-家居用品-成品家居,17,603389.SH
300532,计算机-IT服务-IT服务Ⅲ,33,300532.SZ
002760,机械设备-通用设备-磨具磨料,33,002760.SZ
002529,机械设备-专用设备-其他专用设备,33,002529.SZ
600879,国防军工-军工装备-航天装备,17,600879.SH
300025,通信-通信服务-通信工程及服务,33,300025.SZ
605003,纺织服饰-服装家纺-家纺,17,605003.SH
688529,机械设备-专用设备-其他专用设备,17,688529.SH
688160,机械设备-自动化设备-工控设备,17,688160.SH
605378,电力设备-电池-其他电池,17,605378.SH
603995,钢铁-钢铁-特钢,17,603995.SH
002638,电子-光学光电子-LED,33,002638.SZ
002992,电子-光学光电子-LED,33,002992.SZ
688553,医药生物-化学制药-化学制剂,17,688553.SH
600664,医药生物-化学制药-化学制剂,17,600664.SH
920225,基础化工-橡胶制品-其他橡胶制品,151,920225.BJ
600843,机械设备-专用设备-纺织服装设备,17,600843.SH
600362,有色金属-工业金属-铜,17,600362.SH
601121,钢铁-钢铁-冶钢原料,17,601121.SH
600596,基础化工-农化制品-农药,17,600596.SH
300847,计算机-计算机设备-其他计算机设备,33,300847.SZ
002185,电子-半导体-集成电路封测,33,002185.SZ
300621,建筑装饰-建筑装饰-装饰园林,33,300621.SZ
600579,机械设备-专用设备-其他专用设备,17,600579.SH
002381,基础化工-橡胶制品-其他橡胶制品,33,002381.SZ
600379,电力设备-电网设备-输变电设备,17,600379.SH
002360,基础化工-化学制品-民爆用品,33,002360.SZ
603327,电子-消费电子-消费电子零部件及组装,17,603327.SH
001368,轻工制造-家居用品-文娱用品,33,001368.SZ
300265,电力设备-电网设备-线缆部件及其他,33,300265.SZ
002048,汽车-汽车零部件-车身附件及饰件,33,002048.SZ
300299,传媒-游戏-游戏Ⅲ,33,300299.SZ
002097,机械设备-工程机械-工程机械Ⅲ,33,002097.SZ
003027,环保-环境治理-大气治理,33,003027.SZ
300228,机械设备-通用设备-金属制品,33,300228.SZ
301305,环保-环境治理-固废治理,33,301305.SZ
601718,纺织服饰-服装家纺-服装,22,601718.SH
601003,钢铁-钢铁-普钢,17,601003.SH
002367,机械设备-专用设备-楼宇设备,33,002367.SZ
002642,计算机-IT服务-IT服务Ⅲ,33,002642.SZ
000963,医药生物-化学制药-化学制剂,33,000963.SZ
688151,医药生物-医疗器械-医疗耗材,17,688151.SH
603579,家用电器-小家电-小家电Ⅲ,17,603579.SH
002055,电子-消费电子-消费电子零部件及组装,33,002055.SZ
605566,基础化工-化学制品-纺织化学用品,17,605566.SH
300408,电子-元件-被动元件,33,300408.SZ
603001,纺织服饰-服装家纺-鞋帽及其他,17,603001.SH
301110,商贸零售-互联网电商-互联网电商Ⅲ,33,301110.SZ
002284,汽车-汽车零部件-底盘与发动机系统,33,002284.SZ
002763,纺织服饰-服装家纺-服装,33,002763.SZ
000420,基础化工-化学纤维-粘胶,33,000420.SZ
002306,社会服务-旅游及酒店-餐饮,33,002306.SZ
000903,汽车-汽车零部件-底盘与发动机系统,33,000903.SZ
002022,医药生物-医疗器械-体外诊断,33,002022.SZ
603798,石油石化-石油加工贸易-石油加工,17,603798.SH
301383,电子-消费电子-消费电子零部件及组装,33,301383.SZ
600641,电子-半导体-半导体材料,17,600641.SH
603600,轻工制造-家居用品-成品家居,17,603600.SH
003008,社会服务-其他社会服务-专业服务,33,003008.SZ
002950,医药生物-医疗器械-医疗耗材,33,002950.SZ
301195,计算机-软件开发-垂直应用软件,33,301195.SZ
300162,电子-光学光电子-LED,33,300162.SZ
688132,国防军工-军工电子-军工电子Ⅲ,17,688132.SH
301528,机械设备-通用设备-仪器仪表,33,301528.SZ
600171,电子-半导体-模拟芯片设计,17,600171.SH
600703,电子-光学光电子-LED,17,600703.SH
300484,机械设备-自动化设备-工控设备,33,300484.SZ
002972,机械设备-轨交设备-轨交设备Ⅲ,33,002972.SZ
300257,机械设备-通用设备-其他通用设备,33,300257.SZ
300514,电力设备-电网设备-电气自控设备,33,300514.SZ
300421,机械设备-通用设备-金属制品,33,300421.SZ
003043,电子-半导体-半导体设备,33,003043.SZ
000506,有色金属-贵金属-贵金属Ⅲ,33,000506.SZ
002866,电子-消费电子-消费电子零部件及组装,33,002866.SZ
603269,机械设备-通用设备-其他通用设备,17,603269.SH
688779,电力设备-电池-电池化学品,17,688779.SH
301167,建筑装饰-建筑装饰-工程咨询服务,33,301167.SZ
603660,计算机-计算机设备-其他计算机设备,17,603660.SH
300722,国防军工-军工装备-航天装备,33,300722.SZ
002752,轻工制造-包装印刷-包装,33,002752.SZ
920526,电子-半导体-半导体材料,151,920526.BJ
002463,电子-元件-印制电路板,33,002463.SZ
002137,电子-光学光电子-LED,33,002137.SZ
603712,国防军工-军工电子-军工电子Ⅲ,17,603712.SH
002366,电力设备-其他电源设备-其他电源设备Ⅲ,33,002366.SZ
600885,电力设备-电网设备-输变电设备,17,600885.SH
688722,基础化工-化学纤维-其他纤维,17,688722.SH
300146,食品饮料-食品加工制造-其他食品,33,300146.SZ
603290,电子-半导体-分立器件,17,603290.SH
603819,电力设备-电机-电机Ⅲ,17,603819.SH
002762,纺织服饰-服装家纺-服装,33,002762.SZ
600512,建筑装饰-建筑装饰-基础建设,17,600512.SH
920885,机械设备-自动化设备-工控设备,151,920885.BJ
002135,建筑装饰-建筑装饰-专业工程,33,002135.SZ
600463,房地产-房地产-产业地产,17,600463.SH
000407,公用事业-燃气-燃气Ⅲ,33,000407.SZ
001266,机械设备-自动化设备-工控设备,33,001266.SZ
300371,机械设备-通用设备-仪器仪表,33,300371.SZ
002407,基础化工-化学制品-氟化工,33,002407.SZ
920019,建筑装饰-建筑装饰-专业工程,151,920019.BJ
002997,汽车-汽车零部件-其他汽车零部件,33,002997.SZ
300604,电子-半导体-半导体设备,33,300604.SZ
301276,纺织服饰-服装家纺-服装,33,301276.SZ
688219,基础化工-塑料制品-改性塑料,17,688219.SH
002981,电子-消费电子-消费电子零部件及组装,33,002981.SZ
301085,计算机-IT服务-IT服务Ⅲ,33,301085.SZ
300959,通信-通信服务-通信应用增值服务,33,300959.SZ
002546,电力设备-电网设备-电气自控设备,33,002546.SZ
920593,机械设备-自动化设备-机器人,151,920593.BJ
300456,电子-半导体-集成电路制造,33,300456.SZ
001325,基础化工-橡胶制品-其他橡胶制品,33,001325.SZ
301169,社会服务-其他社会服务-专业服务,33,301169.SZ
002305,商贸零售-零售-商业物业经营,33,002305.SZ
002465,国防军工-军工电子-军工电子Ⅲ,33,002465.SZ
300101,国防军工-军工电子-军工电子Ⅲ,33,300101.SZ
300688,社会服务-教育-教育Ⅲ,33,300688.SZ
301182,电子-消费电子-消费电子零部件及组装,33,301182.SZ
300334,基础化工-塑料制品-膜材料,33,300334.SZ
300605,计算机-软件开发-垂直应用软件,33,300605.SZ
300191,石油石化-油气开采及服务-油气开采,33,300191.SZ
301151,机械设备-通用设备-金属制品,33,301151.SZ
301178,计算机-IT服务-IT服务Ⅲ,33,301178.SZ
002012,轻工制造-造纸-造纸Ⅲ,33,002012.SZ
300460,电子-元件-被动元件,33,300460.SZ
600557,医药生物-中药-中药Ⅲ,17,600557.SH
301517,国防军工-军工电子-军工电子Ⅲ,33,301517.SZ
300784,电子-消费电子-消费电子零部件及组装,33,300784.SZ
300305,基础化工-塑料制品-膜材料,33,300305.SZ
002144,纺织服饰-纺织制造-其他纺织,33,002144.SZ
603022,轻工制造-包装印刷-包装,17,603022.SH
300145,机械设备-通用设备-其他通用设备,33,300145.SZ
603928,基础化工-塑料制品-合成树脂,17,603928.SH
600861,社会服务-其他社会服务-专业服务,17,600861.SH
600925,煤炭-煤炭开采加工-煤炭开采,17,600925.SH
605368,公用事业-燃气-燃气Ⅲ,17,605368.SH
688153,电子-半导体-模拟芯片设计,17,688153.SH
600987,纺织服饰-纺织制造-印染,17,600987.SH
603138,计算机-软件开发-横向通用软件,17,603138.SH
688072,电子-半导体-半导体设备,17,688072.SH
002571,轻工制造-家居用品-其他家居用品,33,002571.SZ
603568,环保-环境治理-固废治理,17,603568.SH
000088,交通运输-港口航运-港口,33,000088.SZ
002593,汽车-汽车零部件-轮胎轮毂,33,002593.SZ
688435,计算机-软件开发-横向通用软件,17,688435.SH
603289,机械设备-专用设备-其他专用设备,17,603289.SH
600238,食品饮料-饮料制造-其他酒类,22,600238.SH
002778,环保-环境治理-水务及水治理,33,002778.SZ
600765,国防军工-军工装备-航空装备,17,600765.SH
603173,机械设备-专用设备-能源及重型设备,17,603173.SH
688117,医药生物-化学制药-化学制剂,17,688117.SH
002605,传媒-游戏-游戏Ⅲ,33,002605.SZ
001207,基础化工-橡胶制品-炭黑,33,001207.SZ
002812,电力设备-电池-电池化学品,33,002812.SZ
301186,汽车-汽车零部件-其他汽车零部件,33,301186.SZ
603162,交通运输-港口航运-航运,17,603162.SH
603709,轻工制造-家居用品-成品家居,17,603709.SH
002767,机械设备-通用设备-仪器仪表,33,002767.SZ
603214,商贸零售-零售-专业连锁,17,603214.SH
002166,基础化工-化学制品-食品及饲料添加剂,33,002166.SZ
000968,石油石化-油气开采及服务-油气开采,33,000968.SZ
300838,机械设备-通用设备-金属制品,33,300838.SZ
300642,医药生物-医疗器械-体外诊断,33,300642.SZ
601928,传媒-文化传媒-出版,17,601928.SH
301683,基础化工-化学制品-涂料油墨,33,301683.SZ
300293,机械设备-专用设备-其他专用设备,33,300293.SZ
002337,机械设备-专用设备-其他专用设备,33,002337.SZ
300450,电力设备-电池-锂电专用设备,33,300450.SZ
300073,电力设备-电池-电池化学品,33,300073.SZ
603088,机械设备-通用设备-机床工具,17,603088.SH
600499,轻工制造-家居用品-瓷砖地板,17,600499.SH
603799,有色金属-能源金属-钴,17,603799.SH
688530,电子-半导体-半导体材料,17,688530.SH
002186,社会服务-旅游及酒店-餐饮,33,002186.SZ
688538,电子-光学光电子-面板,17,688538.SH
301185,计算机-软件开发-垂直应用软件,33,301185.SZ
300285,电子-电子化学品-电子化学品Ⅲ,33,300285.SZ
600619,家用电器-白色家电-家电零部件,17,600619.SH
688528,机械设备-通用设备-仪器仪表,17,688528.SH
300644,基础化工-塑料制品-改性塑料,33,300644.SZ
002549,环保-环境治理-大气治理,33,002549.SZ
301165,通信-通信设备-通信网络设备及器件,33,301165.SZ
301300,基础化工-橡胶制品-炭黑,33,301300.SZ
603107,汽车-汽车零部件-底盘与发动机系统,17,603107.SH
603051,基础化工-化学制品-其他化学制品,17,603051.SH
300406,医药生物-医疗器械-体外诊断,33,300406.SZ
603511,纺织服饰-服装家纺-服装,17,603511.SH
301157,电力设备-其他电源设备-其他电源设备Ⅲ,33,301157.SZ
603238,纺织服饰-纺织制造-其他纺织,17,603238.SH
600251,农林牧渔-农产品加工-果蔬加工,17,600251.SH
603527,有色金属-工业金属-铜,17,603527.SH
688808,机械设备-通用设备-仪器仪表,17,688808.SH
600202,机械设备-通用设备-制冷空调设备,17,600202.SH
688075,医药生物-医疗器械-体外诊断,17,688075.SH
688818,国防军工-军工装备-航天装备,17,688818.SH
603689,公用事业-燃气-燃气Ⅲ,17,603689.SH
603878,钢铁-钢铁-普钢,17,603878.SH
300610,基础化工-化学制品-其他化学制品,33,300610.SZ
000034,计算机-IT服务-IT服务Ⅲ,33,000034.SZ
301600,计算机-计算机设备-其他计算机设备,33,301600.SZ
688092,机械设备-专用设备-其他专用设备,17,688092.SH
600883,农林牧渔-种植业与林业-其他种植业,17,600883.SH
300239,医药生物-生物制品-其他生物制品,33,300239.SZ
600525,电力设备-电网设备-输变电设备,22,600525.SH
301314,通信-通信设备-通信网络设备及器件,33,301314.SZ
603227,基础化工-化学制品-民爆用品,17,603227.SH
001390,纺织服饰-纺织制造-其他纺织,33,001390.SZ
002540,有色金属-工业金属-铝,33,002540.SZ
300789,计算机-计算机设备-其他计算机设备,33,300789.SZ
000833,基础化工-非金属材料-非金属材料Ⅲ,33,000833.SZ
688070,国防军工-军工装备-航空装备,17,688070.SH
301682,国防军工-军工电子-军工电子Ⅲ,33,301682.SZ
603131,机械设备-通用设备-其他通用设备,17,603131.SH
603970,基础化工-农化制品-农药,17,603970.SH
300659,计算机-计算机设备-其他计算机设备,33,300659.SZ
