股票代码,code,所属同花顺行业,market_code
000868.SZ,000868,汽车-汽车整车-商用载客车,33
603569.SH,603569,交通运输-物流-物流Ⅲ,17
600496.SH,600496,建筑装饰-建筑装饰-专业工程,17
000932.SZ,000932,钢铁-钢铁-普钢,33
002186.SZ,002186,社会服务-旅游及酒店-餐饮,33
301138.SZ,301138,机械设备-专用设备-印刷包装机械,33
600278.SH,600278,商贸零售-贸易-贸易Ⅲ,17
300876.SZ,300876,基础化工-化学纤维-其他纤维,33
002291.SZ,002291,传媒-文化传媒-广告营销,33
603129.SH,603129,汽车-汽车服务及其他-其他运输设备,17
688358.SH,688358,医药生物-医疗器械-医疗设备,17
002412.SZ,002412,医药生物-中药-中药Ⅲ,33
300670.SZ,300670,电力设备-电网设备-输变电设备,33
600710.SH,600710,商贸零售-贸易-贸易Ⅲ,17
300271.SZ,300271,计算机-软件开发-垂直应用软件,33
600675.SH,600675,房地产-房地产-住宅开发,17
300881.SZ,300881,钢铁-钢铁-特钢,33
300402.SZ,300402,机械设备-通用设备-金属制品,33
300047.SZ,300047,计算机-软件开发-垂直应用软件,33
002095.SZ,002095,传媒-文化传媒-数字媒体,33
300239.SZ,300239,医药生物-生物制品-其他生物制品,33
002562.SZ,002562,基础化工-化学制品-食品及饲料添加剂,33
920436.BJ,920436,汽车-汽车零部件-汽车电子电气系统,151
600170.SH,600170,建筑装饰-建筑装饰-房屋建设,17
300261.SZ,300261,基础化工-农化制品-农药,33
600930.SH,600930,公用事业-电力-新能源发电,17
002386.SZ,002386,基础化工-化学原料-氯碱,33
301552.SZ,301552,汽车-汽车零部件-车身附件及饰件,33
002462.SZ,002462,医药生物-医药商业-医药流通,33
002097.SZ,002097,机械设备-工程机械-工程机械Ⅲ,33
600329.SH,600329,医药生物-中药-中药Ⅲ,17
600573.SH,600573,食品饮料-饮料制造-啤酒,17
603209.SH,603209,交通运输-港口航运-航运,17
002666.SZ,002666,基础化工-化学制品-其他化学制品,33
688683.SH,688683,电子-电子化学品-电子化学品Ⅲ,17
603118.SH,603118,通信-通信设备-通信终端及配件,17
301063.SZ,301063,机械设备-专用设备-能源及重型设备,33
600392.SH,600392,有色金属-小金属-稀土,17
000049.SZ,000049,电力设备-电池-锂电池,33
603223.SH,603223,石油石化-石油加工贸易-油品石化贸易,17
603096.SH,603096,传媒-文化传媒-出版,17
001285.SZ,001285,汽车-汽车零部件-底盘与发动机系统,33
603801.SH,603801,轻工制造-家居用品-定制家居,17
002528.SZ,002528,计算机-计算机设备-安防设备,33
688386.SH,688386,基础化工-塑料制品-膜材料,17
600517.SH,600517,非银金融-多元金融-多元金融Ⅲ,17
920706.BJ,920706,机械设备-工程机械-工程机械Ⅲ,151
605005.SH,605005,汽车-汽车零部件-汽车电子电气系统,17
301277.SZ,301277,医药生物-化学制药-原料药,33
301149.SZ,301149,基础化工-化学制品-其他化学制品,33
301499.SZ,301499,汽车-汽车零部件-汽车电子电气系统,33
000008.SZ,000008,机械设备-轨交设备-轨交设备Ⅲ,33
002010.SZ,002010,交通运输-物流-物流Ⅲ,33
603069.SH,603069,交通运输-公路铁路运输-公交,17
000880.SZ,000880,机械设备-通用设备-其他通用设备,33
000796.SZ,000796,社会服务-旅游及酒店-旅游综合,33
002014.SZ,002014,轻工制造-包装印刷-包装,33
600889.SH,600889,机械设备-通用设备-其他通用设备,22
600258.SH,600258,社会服务-旅游及酒店-酒店,17
920504.BJ,920504,医药生物-医疗器械-医疗设备,151
920110.BJ,920110,电力设备-其他电源设备-其他电源设备Ⅲ,151
600283.SH,600283,环保-环境治理-水务及水治理,17
300785.SZ,300785,传媒-文化传媒-数字媒体,33
300397.SZ,300397,国防军工-军工电子-军工电子Ⅲ,33
600375.SH,600375,汽车-汽车整车-商用载货车,17
000516.SZ,000516,医药生物-医疗服务-医院,33
300259.SZ,300259,机械设备-通用设备-仪器仪表,33
300937.SZ,300937,医药生物-医药商业-医药流通,33
601065.SH,601065,基础化工-化学原料-无机盐,17
300218.SZ,300218,基础化工-塑料制品-其他塑料制品,33
603998.SH,603998,医药生物-中药-中药Ⅲ,17
300465.SZ,300465,计算机-软件开发-垂直应用软件,33
600692.SH,600692,房地产-房地产-住宅开发,17
002616.SZ,002616,公用事业-电力-新能源发电,33
301538.SZ,301538,基础化工-塑料制品-改性塑料,33
600613.SH,600613,医药生物-化学制药-化学制剂,17
301587.SZ,301587,电力设备-电池-锂电池,33
688102.SH,688102,有色金属-金属新材料-其他金属新材料,17
603187.SH,603187,机械设备-通用设备-制冷空调设备,17
002753.SZ,002753,基础化工-橡胶制品-炭黑,33
002027.SZ,002027,传媒-文化传媒-广告营销,33
300331.SZ,300331,电子-光学光电子-光学元件,33
601326.SH,601326,交通运输-港口航运-港口,17
002683.SZ,002683,基础化工-化学制品-民爆用品,33
002901.SZ,002901,医药生物-医疗器械-医疗耗材,33
002044.SZ,002044,医药生物-医疗服务-医院,33
603838.SH,603838,轻工制造-家居用品-其他家居用品,22
920403.BJ,920403,农林牧渔-种植业与林业-种子生产,151
600736.SH,600736,房地产-房地产-住宅开发,17
301033.SZ,301033,医药生物-医疗器械-医疗耗材,33
002037.SZ,002037,基础化工-化学制品-民爆用品,33
002767.SZ,002767,机械设备-通用设备-仪器仪表,33
002542.SZ,002542,建筑装饰-建筑装饰-专业工程,33
600515.SH,600515,交通运输-机场航运-机场,17
002551.SZ,002551,医药生物-医疗器械-医疗耗材,33
600398.SH,600398,纺织服饰-服装家纺-服装,17
600120.SH,600120,非银金融-多元金融-多元金融Ⅲ,17
300869.SZ,300869,医药生物-医疗器械-医疗设备,33
301015.SZ,301015,医药生物-医药商业-医药流通,33
600059.SH,600059,食品饮料-饮料制造-其他酒类,17
002714.SZ,002714,农林牧渔-养殖业-生猪养殖,33
688253.SH,688253,医药生物-医疗器械-体外诊断,17
000978.SZ,000978,社会服务-旅游及酒店-自然景点,33
301357.SZ,301357,国防军工-军工装备-地面兵装,33
603023.SH,603023,汽车-汽车零部件-汽车电子电气系统,17
300948.SZ,300948,环保-环境治理-综合环境治理,33
002209.SZ,002209,机械设备-专用设备-印刷包装机械,33
920522.BJ,920522,电力设备-电池-锂电专用设备,151
600428.SH,600428,交通运输-港口航运-航运,17
002338.SZ,002338,国防军工-军工电子-军工电子Ⅲ,33
603268.SH,603268,国防军工-军工装备-航海装备,17
688466.SH,688466,环保-环境治理-水务及水治理,17
920262.BJ,920262,纺织服饰-服装家纺-家纺,151
002400.SZ,002400,传媒-文化传媒-广告营销,33
001380.SZ,001380,汽车-汽车零部件-底盘与发动机系统,33
603392.SH,603392,医药生物-医疗器械-体外诊断,17
002434.SZ,002434,汽车-汽车零部件-底盘与发动机系统,33
002644.SZ,002644,医药生物-中药-中药Ⅲ,33
605179.SH,605179,食品饮料-饮料制造-乳品,17
002696.SZ,002696,农林牧渔-农产品加工-水产饲料,33
002107.SZ,002107,医药生物-中药-中药Ⅲ,33
000875.SZ,000875,公用事业-电力-电能综合服务,33
688726.SH,688726,电力设备-光伏设备-光伏加工设备,17
600248.SH,600248,建筑装饰-建筑装饰-房屋建设,17
002105.SZ,002105,汽车-汽车服务及其他-其他运输设备,33
300322.SZ,300322,电子-消费电子-消费电子零部件及组装,33
002903.SZ,002903,机械设备-通用设备-机床工具,33
002963.SZ,002963,建筑装饰-建筑装饰-装饰园林,33
605111.SH,605111,电子-半导体-分立器件,17
002700.SZ,002700,公用事业-燃气-燃气Ⅲ,33
002539.SZ,002539,基础化工-农化制品-复合肥,33
002053.SZ,002053,公用事业-电力-新能源发电,33
000933.SZ,000933,有色金属-工业金属-铝,33
688528.SH,688528,机械设备-通用设备-仪器仪表,17
002664.SZ,002664,汽车-汽车零部件-汽车电子电气系统,33
300977.SZ,300977,建筑装饰-建筑装饰-工程咨询服务,33
001323.SZ,001323,轻工制造-家居用品-成品家居,33
001318.SZ,001318,食品饮料-饮料制造-乳品,33
600259.SH,600259,有色金属-小金属-稀土,17
300389.SZ,300389,电子-光学光电子-LED,33
300558.SZ,300558,医药生物-化学制药-化学制剂,33
600033.SH,600033,交通运输-公路铁路运输-高速公路,17
603387.SH,603387,医药生物-医疗器械-体外诊断,17
002594.SZ,002594,汽车-汽车整车-乘用车,33
301055.SZ,301055,轻工制造-家居用品-其他家居用品,33
688757.SH,688757,社会服务-其他社会服务-专业服务,17
600848.SH,600848,房地产-房地产-产业地产,17
603106.SH,603106,计算机-计算机设备-其他计算机设备,17
300880.SZ,300880,电力设备-电网设备-电气自控设备,33
301003.SZ,301003,基础化工-塑料制品-改性塑料,33
002626.SZ,002626,食品饮料-食品加工制造-其他食品,33
600780.SH,600780,公用事业-电力-火电,17
920088.BJ,920088,石油石化-油气开采及服务-油服工程,151
301035.SZ,301035,基础化工-农化制品-农药,33
920809.BJ,920809,电力设备-电池-电池化学品,151
001312.SZ,001312,纺织服饰-纺织制造-其他纺织,33
300026.SZ,300026,医药生物-中药-中药Ⅲ,33
300228.SZ,300228,机械设备-通用设备-金属制品,33
000417.SZ,000417,商贸零售-零售-百货零售,33
300889.SZ,300889,电子-光学光电子-LED,33
301558.SZ,301558,商贸零售-互联网电商-互联网电商Ⅲ,33
600420.SH,600420,医药生物-化学制药-化学制剂,17
002299.SZ,002299,农林牧渔-养殖业-肉鸡养殖,33
300258.SZ,300258,汽车-汽车零部件-底盘与发动机系统,33
603708.SH,603708,商贸零售-零售-百货零售,17
002224.SZ,002224,基础化工-橡胶制品-其他橡胶制品,33
001209.SZ,001209,纺织服饰-服装家纺-服装,33
601949.SH,601949,传媒-文化传媒-出版,17
000919.SZ,000919,医药生物-化学制药-化学制剂,33
600628.SH,600628,商贸零售-零售-百货零售,17
601033.SH,601033,环保-环境治理-固废治理,17
000600.SZ,000600,公用事业-电力-火电,33
300993.SZ,300993,轻工制造-家居用品-其他家居用品,33
688729.SH,688729,电子-半导体-半导体设备,17
002420.SZ,002420,汽车-汽车零部件-车身附件及饰件,33
920926.BJ,920926,家用电器-小家电-小家电Ⅲ,151
688805.SH,688805,医药生物-医疗器械-医疗设备,17
688179.SH,688179,基础化工-化学制品-其他化学制品,17
920781.BJ,920781,机械设备-专用设备-能源及重型设备,151
000902.SZ,000902,基础化工-农化制品-复合肥,33
300788.SZ,300788,传媒-文化传媒-出版,33
002540.SZ,002540,有色金属-工业金属-铝,33
002104.SZ,002104,通信-通信设备-通信终端及配件,33
301300.SZ,301300,基础化工-橡胶制品-炭黑,33
000403.SZ,000403,医药生物-生物制品-血液制品,33
002852.SZ,002852,农林牧渔-农产品加工-粮油加工,33
301559.SZ,301559,机械设备-通用设备-金属制品,33
000795.SZ,000795,有色金属-金属新材料-磁性材料,33
601177.SH,601177,机械设备-通用设备-金属制品,17
301326.SZ,301326,电子-消费电子-消费电子零部件及组装,33
300786.SZ,300786,环保-环保设备-环保设备Ⅲ,33
600195.SH,600195,农林牧渔-养殖业-动物保健,17
688236.SH,688236,医药生物-医疗器械-医疗耗材,17
920057.BJ,920057,建筑装饰-建筑装饰-专业工程,151
601658.SH,601658,银行-银行-国有大型银行,17
600512.SH,600512,建筑装饰-建筑装饰-基础建设,17
300617.SZ,300617,电力设备-电网设备-输变电设备,33
603520.SH,603520,医药生物-化学制药-原料药,17
300864.SZ,300864,环保-环境治理-综合环境治理,33
002541.SZ,002541,建筑装饰-建筑装饰-专业工程,33
000755.SZ,000755,交通运输-公路铁路运输-高速公路,33
300224.SZ,300224,有色金属-金属新材料-磁性材料,33
603262.SH,603262,食品饮料-食品加工制造-其他食品,17
600468.SH,600468,电力设备-电网设备-输变电设备,17
002739.SZ,002739,传媒-影视院线-影视院线Ⅲ,33
301388.SZ,301388,电力设备-电网设备-输变电设备,33
688696.SH,688696,家用电器-黑色家电-其他黑色家电,17
002067.SZ,002067,轻工制造-造纸-造纸Ⅲ,33
301136.SZ,301136,建筑装饰-建筑装饰-工程咨询服务,33
600778.SH,600778,商贸零售-零售-百货零售,17
920111.BJ,920111,电力设备-电网设备-输变电设备,151
300348.SZ,300348,计算机-软件开发-垂直应用软件,33
601101.SH,601101,煤炭-煤炭开采加工-煤炭开采,17
600199.SH,600199,食品饮料-白酒-白酒Ⅲ,17
688670.SH,688670,医药生物-生物制品-疫苗,17
002112.SZ,002112,电力设备-电网设备-输变电设备,33
600307.SH,600307,钢铁-钢铁-普钢,17
002661.SZ,002661,食品饮料-食品加工制造-预加工食品,33
603927.SH,603927,计算机-软件开发-垂直应用软件,17
300696.SZ,300696,国防军工-军工装备-航空装备,33
603991.SH,603991,电子-半导体-半导体材料,17
603359.SH,603359,环保-环境治理-综合环境治理,22
688796.SH,688796,医药生物-医疗服务-医疗研发外包,17
002148.SZ,002148,通信-通信服务-通信应用增值服务,33
002173.SZ,002173,医药生物-医疗服务-医院,33
605089.SH,605089,食品饮料-食品加工制造-预加工食品,17
300177.SZ,300177,国防军工-军工电子-军工电子Ⅲ,33
688691.SH,688691,电子-半导体-集成电路制造,17
000900.SZ,000900,交通运输-公路铁路运输-高速公路,33
600984.SH,600984,机械设备-工程机械-工程机械Ⅲ,17
301361.SZ,301361,电力设备-电网设备-输变电设备,33
003029.SZ,003029,计算机-软件开发-横向通用软件,33
002329.SZ,002329,食品饮料-饮料制造-乳品,33
300452.SZ,300452,医药生物-化学制药-原料药,33
002393.SZ,002393,医药生物-化学制药-化学制剂,33
301006.SZ,301006,机械设备-通用设备-仪器仪表,33
600335.SH,600335,汽车-汽车服务及其他-汽车服务,17
600305.SH,600305,食品饮料-食品加工制造-调味发酵品,17
000709.SZ,000709,钢铁-钢铁-普钢,33
301030.SZ,301030,环保-环保设备-环保设备Ⅲ,33
600284.SH,600284,建筑装饰-建筑装饰-基础建设,17
002063.SZ,002063,计算机-软件开发-垂直应用软件,33
000519.SZ,000519,国防军工-军工装备-地面兵装,33
600661.SH,600661,社会服务-教育-教育Ⅲ,17
603317.SH,603317,食品饮料-食品加工制造-调味发酵品,17
600816.SH,600816,非银金融-多元金融-多元金融Ⅲ,17
300365.SZ,300365,计算机-软件开发-垂直应用软件,33
300927.SZ,300927,基础化工-化学原料-其他化学原料,33
000981.SZ,000981,汽车-汽车零部件-底盘与发动机系统,33
605189.SH,605189,纺织服饰-纺织制造-印染,17
600833.SH,600833,医药生物-医药商业-药店,17
601515.SH,601515,轻工制造-包装印刷-包装,17
600422.SH,600422,医药生物-中药-中药Ⅲ,17
603137.SH,603137,建筑装饰-建筑装饰-装饰园林,17
003016.SZ,003016,纺织服饰-服装家纺-服装,33
002228.SZ,002228,轻工制造-包装印刷-包装,33
688238.SH,688238,医药生物-医疗服务-医疗研发外包,17
002342.SZ,002342,机械设备-通用设备-金属制品,33
601311.SH,601311,电力设备-电池-其他电池,17
002863.SZ,002863,汽车-汽车零部件-轮胎轮毂,33
600995.SH,600995,公用事业-电力-电能综合服务,17
002298.SZ,002298,电力设备-电网设备-输变电设备,33
001217.SZ,001217,基础化工-化学原料-其他化学原料,33
605055.SH,605055,纺织服饰-纺织制造-印染,17
000507.SZ,000507,交通运输-港口航运-港口,33
603345.SH,603345,食品饮料-食品加工制造-预加工食品,17
920895.BJ,920895,机械设备-专用设备-农用机械,151
601226.SH,601226,建筑装饰-建筑装饰-专业工程,17
600637.SH,600637,传媒-文化传媒-电视广播,17
300350.SZ,300350,交通运输-物流-物流Ⅲ,33
300512.SZ,300512,机械设备-专用设备-印刷包装机械,33
300277.SZ,300277,电力设备-其他电源设备-其他电源设备Ⅲ,33
000633.SZ,000633,有色金属-金属新材料-其他金属新材料,33
688718.SH,688718,环保-环保设备-环保设备Ⅲ,17
601818.SH,601818,银行-银行-股份制银行,17
301263.SZ,301263,医药生物-化学制药-化学制剂,33
688459.SH,688459,机械设备-轨交设备-轨交设备Ⅲ,17
300986.SZ,300986,建筑材料-建筑材料-其他建材,33
300288.SZ,300288,计算机-IT服务-IT服务Ⅲ,33
002287.SZ,002287,医药生物-中药-中药Ⅲ,33
002693.SZ,002693,医药生物-生物制品-其他生物制品,33
300753.SZ,300753,医药生物-医疗器械-医疗设备,33
601058.SH,601058,汽车-汽车零部件-轮胎轮毂,17
