所属同花顺行业,market_code,code,股票代码
医药生物-中药-中药Ⅲ,151,920266,920266.BJ
传媒-文化传媒-出版,17,601858,601858.SH
医药生物-中药-中药Ⅲ,17,600351,600351.SH
计算机-计算机设备-其他计算机设备,33,300324,300324.SZ
汽车-汽车零部件-轮胎轮毂,151,920020,920020.BJ
农林牧渔-农产品加工-其他农产品加工,33,002481,002481.SZ
环保-环境治理-综合环境治理,33,000068,000068.SZ
建筑装饰-建筑装饰-工程咨询服务,33,300826,300826.SZ
环保-环保设备-环保设备Ⅲ,17,688501,688501.SH
通信-通信设备-通信网络设备及器件,33,002194,002194.SZ
纺织服饰-纺织制造-棉纺,33,002042,002042.SZ
传媒-游戏-游戏Ⅲ,33,002174,002174.SZ
交通运输-机场航运-航空运输,33,002928,002928.SZ
汽车-汽车零部件-底盘与发动机系统,151,920242,920242.BJ
公用事业-电力-水电,33,000601,000601.SZ
机械设备-专用设备-其他专用设备,33,300813,300813.SZ
汽车-汽车零部件-车身附件及饰件,17,605151,605151.SH
食品饮料-食品加工制造-调味发酵品,17,600186,600186.SH
电力设备-光伏设备-光伏辅材,17,603628,603628.SH
机械设备-通用设备-其他通用设备,33,300126,300126.SZ
美容护理-美容护理-个护用品,17,600249,600249.SH
有色金属-小金属-其他小金属,17,688750,688750.SH
建筑装饰-建筑装饰-工程咨询服务,33,300564,300564.SZ
汽车-汽车整车-商用载货车,33,000800,000800.SZ
环保-环保设备-环保设备Ⅲ,33,300862,300862.SZ
机械设备-通用设备-仪器仪表,33,301006,301006.SZ
机械设备-专用设备-其他专用设备,33,300823,300823.SZ
基础化工-化学原料-其他化学原料,17,603276,603276.SH
基础化工-化学制品-有机硅,33,300019,300019.SZ
交通运输-港口航运-港口,17,601326,601326.SH
基础化工-化学制品-食品及饲料添加剂,33,002562,002562.SZ
电力设备-电网设备-线缆部件及其他,17,605196,605196.SH
交通运输-物流-物流Ⅲ,33,000906,000906.SZ
计算机-IT服务-IT服务Ⅲ,33,300168,300168.SZ
汽车-汽车零部件-底盘与发动机系统,33,000678,000678.SZ
基础化工-农化制品-农药,151,920866,920866.BJ
电子-消费电子-消费电子零部件及组装,22,600130,600130.SH
电子-光学光电子-LED,33,002724,002724.SZ
非银金融-多元金融-多元金融Ⅲ,33,000532,000532.SZ
食品饮料-食品加工制造-肉制品,33,301116,301116.SZ
机械设备-专用设备-其他专用设备,17,600444,600444.SH
机械设备-自动化设备-工控设备,17,603015,603015.SH
交通运输-公路铁路运输-高速公路,33,000755,000755.SZ
医药生物-医药商业-医药流通,17,600998,600998.SH
基础化工-化学原料-钛白粉,33,300891,300891.SZ
农林牧渔-农产品加工-畜禽饲料,33,001366,001366.SZ
机械设备-专用设备-其他专用设备,33,300756,300756.SZ
环保-环境治理-综合环境治理,17,603359,603359.SH
社会服务-旅游及酒店-自然景点,33,002159,002159.SZ
汽车-汽车服务及其他-汽车服务,33,000757,000757.SZ
传媒-文化传媒-出版,17,603230,603230.SH
环保-环境治理-水务及水治理,17,688466,688466.SH
农林牧渔-农产品加工-粮油加工,33,000019,000019.SZ
电子-半导体-数字芯片设计,17,688123,688123.SH
汽车-汽车零部件-底盘与发动机系统,17,603982,603982.SH
基础化工-化学制品-食品及饲料添加剂,33,301156,301156.SZ
计算机-IT服务-IT服务Ⅲ,17,600476,600476.SH
传媒-文化传媒-数字媒体,33,300295,300295.SZ
电子-消费电子-消费电子零部件及组装,33,002655,002655.SZ
食品饮料-白酒-白酒Ⅲ,33,002646,002646.SZ
社会服务-其他社会服务-体育,17,600158,600158.SH
机械设备-专用设备-其他专用设备,33,300902,300902.SZ
汽车-汽车零部件-轮胎轮毂,33,000599,000599.SZ
电力设备-电网设备-输变电设备,17,603045,603045.SH
机械设备-专用设备-其他专用设备,33,000856,000856.SZ
银行-银行-城商行,17,600919,600919.SH
环保-环境治理-综合环境治理,33,002887,002887.SZ
环保-环境治理-综合环境治理,33,300187,300187.SZ
医药生物-化学制药-原料药,151,920656,920656.BJ
传媒-文化传媒-出版,33,300654,300654.SZ
基础化工-农化制品-磷肥及磷化工,17,600141,600141.SH
电子-光学光电子-面板,33,002952,002952.SZ
电子-半导体-模拟芯片设计,17,688173,688173.SH
电子-消费电子-消费电子零部件及组装,151,920701,920701.BJ
农林牧渔-种植业与林业-其他种植业,17,600108,600108.SH
基础化工-化学制品-其他化学制品,151,920974,920974.BJ
医药生物-医疗器械-体外诊断,33,002022,002022.SZ
环保-环境治理-水务及水治理,17,600874,600874.SH
基础化工-塑料制品-膜材料,33,000920,000920.SZ
医药生物-医疗器械-体外诊断,33,002030,002030.SZ
环保-环境治理-水务及水治理,33,003039,003039.SZ
国防军工-军工电子-军工电子Ⅲ,17,688522,688522.SH
机械设备-专用设备-其他专用设备,33,002786,002786.SZ
汽车-汽车服务及其他-其他运输设备,17,600679,600679.SH
社会服务-旅游及酒店-酒店,17,601007,601007.SH
医药生物-中药-中药Ⅲ,17,600080,600080.SH
轻工制造-家居用品-文娱用品,33,002301,002301.SZ
电子-光学光电子-面板,17,688538,688538.SH
电力设备-电网设备-线缆部件及其他,33,002606,002606.SZ
汽车-汽车零部件-底盘与发动机系统,33,300585,300585.SZ
电力设备-电网设备-电气自控设备,33,300882,300882.SZ
基础化工-农化制品-磷肥及磷化工,17,600096,600096.SH
电子-其他电子-其他电子Ⅲ,17,603933,603933.SH
电子-半导体-半导体设备,17,688120,688120.SH
商贸零售-零售-专业连锁,33,000829,000829.SZ
医药生物-化学制药-化学制剂,17,600613,600613.SH
计算机-IT服务-IT服务Ⅲ,17,688327,688327.SH
交通运输-物流-物流Ⅲ,17,603569,603569.SH
汽车-汽车零部件-底盘与发动机系统,33,301072,301072.SZ
机械设备-通用设备-制冷空调设备,33,301070,301070.SZ
轻工制造-家居用品-其他家居用品,33,300640,300640.SZ
食品饮料-食品加工制造-肉制品,17,605567,605567.SH
纺织服饰-服装家纺-服装,33,002563,002563.SZ
家用电器-白色家电-冰洗,17,600983,600983.SH
有色金属-金属新材料-磁性材料,17,600366,600366.SH
电子-光学光电子-LED,17,603679,603679.SH
房地产-房地产-住宅开发,17,600503,600503.SH
基础化工-化学原料-氯碱,17,600935,600935.SH
商贸零售-零售-商业物业经营,17,601828,601828.SH
医药生物-化学制药-化学制剂,151,920566,920566.BJ
环保-环保设备-环保设备Ⅲ,17,600817,600817.SH
商贸零售-零售-专业连锁,33,300972,300972.SZ
医药生物-化学制药-化学制剂,33,300434,300434.SZ
计算机-计算机设备-安防设备,33,300270,300270.SZ
传媒-文化传媒-广告营销,33,002712,002712.SZ
通信-通信设备-其他通信设备,17,688418,688418.SH
商贸零售-零售-百货零售,17,600693,600693.SH
煤炭-煤炭开采加工-煤炭开采,33,000937,000937.SZ
国防军工-军工电子-军工电子Ⅲ,17,603267,603267.SH
有色金属-小金属-其他小金属,17,600281,600281.SH
建筑装饰-建筑装饰-房屋建设,17,600248,600248.SH
汽车-汽车服务及其他-汽车服务,17,600386,600386.SH
美容护理-美容护理-化妆品,33,300886,300886.SZ
环保-环境治理-水务及水治理,33,000598,000598.SZ
国防军工-军工装备-地面兵装,17,600967,600967.SH
通信-通信设备-通信线缆及配套,33,000586,000586.SZ
电子-其他电子-其他电子Ⅲ,33,300184,300184.SZ
公用事业-电力-电能综合服务,17,600979,600979.SH
医药生物-化学制药-化学制剂,33,300194,300194.SZ
轻工制造-家居用品-成品家居,17,603709,603709.SH
机械设备-自动化设备-工控设备,17,688570,688570.SH
传媒-文化传媒-电视广播,17,600959,600959.SH
综合-综合-综合Ⅲ,17,600881,600881.SH
煤炭-煤炭开采加工-煤炭开采,17,600971,600971.SH
基础化工-化学制品-食品及饲料添加剂,151,920970,920970.BJ
商贸零售-零售-百货零售,17,601010,601010.SH
轻工制造-造纸-造纸Ⅲ,17,600356,600356.SH
计算机-IT服务-IT服务Ⅲ,151,920171,920171.BJ
计算机-IT服务-IT服务Ⅲ,33,300231,300231.SZ
环保-环境治理-综合环境治理,33,300190,300190.SZ
纺织服饰-服装家纺-服装,17,600177,600177.SH
交通运输-物流-物流Ⅲ,22,600753,600753.SH
机械设备-专用设备-印刷包装机械,33,301105,301105.SZ
汽车-汽车零部件-汽车电子电气系统,33,301488,301488.SZ
环保-环境治理-固废治理,33,002672,002672.SZ
建筑装饰-建筑装饰-工程咨询服务,33,301091,301091.SZ
传媒-文化传媒-出版,17,601999,601999.SH
交通运输-港口航运-港口,17,600279,600279.SH
电子-消费电子-消费电子零部件及组装,33,301123,301123.SZ
汽车-汽车零部件-其他汽车零部件,17,603190,603190.SH
医药生物-医疗器械-体外诊断,17,600645,600645.SH
汽车-汽车零部件-其他汽车零部件,33,002547,002547.SZ
基础化工-农化制品-磷肥及磷化工,17,600078,600078.SH
家用电器-白色家电-冰洗,33,001387,001387.SZ
汽车-汽车零部件-其他汽车零部件,17,688021,688021.SH
汽车-汽车零部件-底盘与发动机系统,33,002708,002708.SZ
电力设备-其他电源设备-其他电源设备Ⅲ,33,002335,002335.SZ
基础化工-塑料制品-膜材料,33,002632,002632.SZ
国防军工-军工装备-航空装备,33,302132,302132.SZ
计算机-IT服务-IT服务Ⅲ,33,002908,002908.SZ
计算机-软件开发-垂直应用软件,33,300096,300096.SZ
钢铁-钢铁-普钢,33,000778,000778.SZ
商贸零售-贸易-贸易Ⅲ,33,002091,002091.SZ
钢铁-钢铁-冶钢原料,17,601969,601969.SH
电力设备-电网设备-线缆部件及其他,151,920118,920118.BJ
石油石化-石油加工贸易-石油加工,33,000301,000301.SZ
农林牧渔-种植业与林业-粮食种植,17,601952,601952.SH
电子-光学光电子-面板,17,688055,688055.SH
基础化工-化学原料-其他化学原料,17,600423,600423.SH
钢铁-钢铁-特钢,33,000708,000708.SZ
基础化工-化学制品-食品及饲料添加剂,17,600299,600299.SH
社会服务-其他社会服务-专业服务,33,301228,301228.SZ
社会服务-旅游及酒店-餐饮,33,000721,000721.SZ
基础化工-橡胶制品-炭黑,33,002753,002753.SZ
基础化工-化学制品-食品及饲料添加剂,33,002597,002597.SZ
电子-其他电子-其他电子Ⅲ,17,600353,600353.SH
国防军工-军工电子-军工电子Ⅲ,17,688629,688629.SH
机械设备-专用设备-能源及重型设备,33,301063,301063.SZ
房地产-房地产-住宅开发,33,000402,000402.SZ
计算机-软件开发-垂直应用软件,33,002178,002178.SZ
机械设备-通用设备-金属制品,33,001306,001306.SZ
汽车-汽车零部件-其他汽车零部件,17,603006,603006.SH
机械设备-通用设备-金属制品,17,688355,688355.SH
公用事业-电力-新能源发电,33,002256,002256.SZ
食品饮料-食品加工制造-调味发酵品,17,603755,603755.SH
电力设备-电网设备-线缆部件及其他,17,603606,603606.SH
非银金融-多元金融-多元金融Ⅲ,33,300773,300773.SZ
钢铁-钢铁-冶钢原料,17,600516,600516.SH
建筑装饰-建筑装饰-基础建设,17,600502,600502.SH
农林牧渔-种植业与林业-种子生产,33,000998,000998.SZ
医药生物-化学制药-化学制剂,17,603669,603669.SH
电子-光学光电子-LED,33,002745,002745.SZ
基础化工-塑料制品-膜材料,33,301237,301237.SZ
煤炭-煤炭开采加工-煤炭开采,17,600395,600395.SH
社会服务-教育-教育Ⅲ,33,300688,300688.SZ
机械设备-专用设备-能源及重型设备,33,002526,002526.SZ
机械设备-专用设备-楼宇设备,17,603356,603356.SH
基础化工-化学制品-其他化学制品,17,688659,688659.SH
机械设备-自动化设备-机器人,151,920579,920579.BJ
传媒-文化传媒-广告营销,33,301102,301102.SZ
社会服务-教育-教育Ⅲ,33,003032,003032.SZ
通信-通信服务-通信应用增值服务,33,300895,300895.SZ
房地产-房地产-住宅开发,17,600622,600622.SH
机械设备-通用设备-仪器仪表,33,300370,300370.SZ
医药生物-医疗器械-医疗耗材,33,002551,002551.SZ
计算机-IT服务-IT服务Ⅲ,33,300634,300634.SZ
医药生物-化学制药-化学制剂,33,002826,002826.SZ
基础化工-农化制品-农药,17,603639,603639.SH
汽车-汽车零部件-汽车电子电气系统,17,603390,603390.SH
轻工制造-家居用品-其他家居用品,33,300729,300729.SZ
电子-消费电子-消费电子零部件及组装,33,002660,002660.SZ
电力设备-风电设备-风电零部件,33,300129,300129.SZ
建筑装饰-建筑装饰-房屋建设,33,002761,002761.SZ
基础化工-化学制品-食品及饲料添加剂,17,603968,603968.SH
建筑材料-建筑材料-管材,17,603856,603856.SH
交通运输-物流-物流Ⅲ,17,601598,601598.SH
计算机-IT服务-IT服务Ⅲ,33,300523,300523.SZ
食品饮料-饮料制造-软饮料,17,603711,603711.SH
非银金融-多元金融-多元金融Ⅲ,33,002423,002423.SZ
计算机-计算机设备-其他计算机设备,33,002577,002577.SZ
计算机-软件开发-垂直应用软件,33,301195,301195.SZ
环保-环境治理-水务及水治理,33,300172,300172.SZ
纺织服饰-纺织制造-其他纺织,17,603130,603130.SH
家用电器-小家电-小家电Ⅲ,151,920199,920199.BJ
电力设备-风电设备-风电零部件,33,300850,300850.SZ
电子-光学光电子-面板,17,605218,605218.SH
轻工制造-包装印刷-包装,17,600210,600210.SH
建筑装饰-建筑装饰-装饰园林,17,605303,605303.SH
建筑材料-建筑材料-其他建材,33,300374,300374.SZ
有色金属-金属新材料-磁性材料,33,300127,300127.SZ
非银金融-证券-证券Ⅲ,17,600621,600621.SH
建筑装饰-建筑装饰-专业工程,33,002743,002743.SZ
国防军工-军工电子-军工电子Ⅲ,33,002179,002179.SZ
建筑装饰-建筑装饰-装饰园林,33,002830,002830.SZ
食品饮料-饮料制造-乳品,17,605300,605300.SH
食品饮料-食品加工制造-调味发酵品,17,600872,600872.SH
机械设备-通用设备-其他通用设备,33,000816,000816.SZ
银行-银行-农商行,17,603323,603323.SH
基础化工-化学原料-钛白粉,33,000545,000545.SZ
纺织服饰-服装家纺-鞋帽及其他,17,603908,603908.SH
汽车-汽车零部件-汽车电子电气系统,33,300928,300928.SZ
家用电器-白色家电-家电零部件,17,603578,603578.SH
机械设备-轨交设备-轨交设备Ⅲ,33,301048,301048.SZ
基础化工-非金属材料-非金属材料Ⅲ,33,001359,001359.SZ
汽车-汽车服务及其他-其他运输设备,17,600099,600099.SH
医药生物-医疗器械-医疗设备,33,300314,300314.SZ
电子-其他电子-其他电子Ⅲ,33,301359,301359.SZ
计算机-计算机设备-其他计算机设备,33,300552,300552.SZ
基础化工-橡胶制品-其他橡胶制品,33,002381,002381.SZ
计算机-软件开发-垂直应用软件,33,300830,300830.SZ
食品饮料-食品加工制造-休闲食品,17,603719,603719.SH
轻工制造-造纸-造纸Ⅲ,33,002235,002235.SZ
机械设备-通用设备-其他通用设备,33,002598,002598.SZ
石油石化-石油加工贸易-石油加工,33,002377,002377.SZ
食品饮料-饮料制造-啤酒,17,600573,600573.SH
通信-通信服务-通信工程及服务,151,920924,920924.BJ
社会服务-其他社会服务-专业服务,33,301289,301289.SZ
公用事业-电力-火电,17,600509,600509.SH
农林牧渔-种植业与林业-种子生产,17,600371,600371.SH
家用电器-厨卫电器-厨卫电器Ⅲ,33,002677,002677.SZ
食品饮料-食品加工制造-休闲食品,17,603886,603886.SH
电子-光学光电子-LED,33,300241,300241.SZ
汽车-汽车零部件-轮胎轮毂,17,600469,600469.SH
家用电器-白色家电-家电零部件,151,920718,920718.BJ
有色金属-工业金属-铝,17,605208,605208.SH
电子-消费电子-消费电子零部件及组装,17,600363,600363.SH
农林牧渔-农产品加工-其他农产品加工,17,600737,600737.SH
计算机-软件开发-横向通用软件,17,601360,601360.SH
环保-环境治理-水务及水治理,33,000605,000605.SZ
计算机-IT服务-IT服务Ⅲ,151,920806,920806.BJ
交通运输-机场航运-机场,17,600897,600897.SH
机械设备-通用设备-仪器仪表,33,300211,300211.SZ
建筑装饰-建筑装饰-专业工程,33,300517,300517.SZ
计算机-计算机设备-其他计算机设备,33,300531,300531.SZ
公用事业-电力-火电,17,600396,600396.SH
环保-环境治理-综合环境治理,17,600008,600008.SH
传媒-文化传媒-广告营销,33,002264,002264.SZ
社会服务-其他社会服务-专业服务,33,300962,300962.SZ
电力设备-光伏设备-光伏电池组件,17,600732,600732.SH
汽车-汽车零部件-其他汽车零部件,33,301186,301186.SZ
