market_code,股票代码,所属同花顺行业,code
33,300683.SZ,医药生物-医疗服务-医疗研发外包,300683
33,002907.SZ,医药生物-中药-中药Ⅲ,002907
33,301099.SZ,电子-其他电子-其他电子Ⅲ,301099
33,002424.SZ,医药生物-中药-中药Ⅲ,002424
17,600257.SH,医药生物-医疗服务-医院,600257
33,000883.SZ,公用事业-电力-电能综合服务,000883
33,002460.SZ,有色金属-能源金属-锂,002460
17,603439.SH,医药生物-中药-中药Ⅲ,603439
17,601858.SH,传媒-文化传媒-出版,601858
33,002978.SZ,有色金属-小金属-其他小金属,002978
33,001338.SZ,农林牧渔-农产品加工-其他农产品加工,001338
33,300795.SZ,社会服务-其他社会服务-专业服务,300795
17,688578.SH,医药生物-化学制药-化学制剂,688578
33,002059.SZ,社会服务-旅游及酒店-人工景点,002059
17,603202.SH,汽车-汽车零部件-汽车电子电气系统,603202
33,002303.SZ,轻工制造-包装印刷-包装,002303
33,002760.SZ,机械设备-通用设备-磨具磨料,002760
17,600262.SH,机械设备-专用设备-能源及重型设备,600262
17,600885.SH,电力设备-电网设备-输变电设备,600885
17,600320.SH,机械设备-专用设备-能源及重型设备,600320
33,300206.SZ,医药生物-医疗器械-医疗设备,300206
33,300886.SZ,基础化工-化学制品-食品及饲料添加剂,300886
33,002067.SZ,轻工制造-造纸-造纸Ⅲ,002067
33,002679.SZ,农林牧渔-种植业与林业-林业,002679
33,301223.SZ,轻工制造-包装印刷-包装,301223
17,600637.SH,传媒-文化传媒-电视广播,600637
17,600822.SH,汽车-汽车服务及其他-汽车服务,600822
33,000516.SZ,医药生物-医疗服务-医院,000516
17,603797.SH,环保-环境治理-水务及水治理,603797
33,002641.SZ,建筑材料-建筑材料-管材,002641
33,000669.SZ,公用事业-燃气-燃气Ⅲ,000669
17,688589.SH,电子-半导体-数字芯片设计,688589
17,601136.SH,非银金融-证券-证券Ⅲ,601136
33,000063.SZ,通信-通信设备-通信网络设备及器件,000063
17,601877.SH,电力设备-电网设备-输变电设备,601877
33,301195.SZ,计算机-软件开发-垂直应用软件,301195
17,600892.SH,传媒-游戏-游戏Ⅲ,600892
17,600312.SH,电力设备-电网设备-输变电设备,600312
33,000400.SZ,电力设备-电网设备-电气自控设备,000400
151,920768.BJ,家用电器-白色家电-家电零部件,920768
17,603630.SH,美容护理-美容护理-化妆品,603630
17,603367.SH,医药生物-化学制药-化学制剂,603367
33,002137.SZ,电子-光学光电子-LED,002137
33,000803.SZ,环保-环境治理-固废治理,000803
33,000868.SZ,汽车-汽车整车-商用载客车,000868
33,002297.SZ,国防军工-军工装备-航空装备,002297
17,600689.SH,综合-综合-综合Ⅲ,600689
33,002945.SZ,非银金融-证券-证券Ⅲ,002945
33,002322.SZ,计算机-软件开发-垂直应用软件,002322
33,002375.SZ,建筑装饰-建筑装饰-装饰园林,002375
17,603586.SH,汽车-汽车零部件-底盘与发动机系统,603586
33,001324.SZ,机械设备-轨交设备-轨交设备Ⅲ,001324
17,688046.SH,医药生物-医疗服务-医疗研发外包,688046
33,002320.SZ,交通运输-港口航运-航运,002320
17,688526.SH,农林牧渔-养殖业-动物保健,688526
17,688252.SH,电子-半导体-数字芯片设计,688252
17,688015.SH,机械设备-轨交设备-轨交设备Ⅲ,688015
151,920108.BJ,家用电器-白色家电-家电零部件,920108
33,300888.SZ,美容护理-美容护理-个护用品,300888
17,600663.SH,房地产-房地产-商业地产,600663
33,300017.SZ,计算机-IT服务-IT服务Ⅲ,300017
17,600853.SH,建筑装饰-建筑装饰-基础建设,600853
33,300026.SZ,医药生物-中药-中药Ⅲ,300026
17,600798.SH,交通运输-港口航运-航运,600798
17,600800.SH,石油石化-石油加工贸易-石油加工,600800
17,600573.SH,食品饮料-饮料制造-啤酒,600573
17,600764.SH,国防军工-军工装备-航海装备,600764
17,688458.SH,电子-半导体-模拟芯片设计,688458
33,002101.SZ,汽车-汽车零部件-其他汽车零部件,002101
33,002554.SZ,石油石化-油气开采及服务-油服工程,002554
33,002416.SZ,商贸零售-零售-专业连锁,002416
17,605117.SH,电力设备-光伏设备-逆变器,605117
17,601456.SH,非银金融-证券-证券Ⅲ,601456
33,001217.SZ,基础化工-化学原料-其他化学原料,001217
17,603107.SH,汽车-汽车零部件-底盘与发动机系统,603107
151,920181.BJ,电子-其他电子-其他电子Ⅲ,920181
33,000553.SZ,基础化工-农化制品-农药,000553
33,002404.SZ,纺织服饰-服装家纺-服装,002404
151,920008.BJ,国防军工-军工电子-军工电子Ⅲ,920008
17,601388.SH,有色金属-工业金属-铝,601388
151,920957.BJ,基础化工-化学制品-其他化学制品,920957
33,301585.SZ,基础化工-化学制品-纺织化学用品,301585
17,601599.SH,纺织服饰-纺织制造-其他纺织,601599
22,603729.SH,传媒-文化传媒-广告营销,603729
33,301519.SZ,环保-环境治理-水务及水治理,301519
33,002489.SZ,轻工制造-家居用品-成品家居,002489
17,600692.SH,房地产-房地产-住宅开发,600692
33,002568.SZ,食品饮料-饮料制造-其他酒类,002568
151,920027.BJ,机械设备-轨交设备-轨交设备Ⅲ,920027
17,603569.SH,交通运输-物流-物流Ⅲ,603569
151,920019.BJ,建筑装饰-建筑装饰-专业工程,920019
17,600724.SH,房地产-房地产-商业地产,600724
17,603123.SH,非银金融-多元金融-多元金融Ⅲ,603123
33,003010.SZ,商贸零售-互联网电商-互联网电商Ⅲ,003010
17,603320.SH,电力设备-电机-电机Ⅲ,603320
17,688061.SH,电子-半导体-模拟芯片设计,688061
33,003005.SZ,计算机-IT服务-IT服务Ⅲ,003005
33,000953.SZ,医药生物-化学制药-原料药,000953
17,600444.SH,机械设备-专用设备-其他专用设备,600444
17,688021.SH,汽车-汽车零部件-其他汽车零部件,688021
33,301332.SZ,家用电器-小家电-小家电Ⅲ,301332
33,002696.SZ,农林牧渔-农产品加工-水产饲料,002696
17,603882.SH,医药生物-医疗服务-其他医疗服务,603882
17,600561.SH,交通运输-公路铁路运输-公交,600561
17,688288.SH,计算机-计算机设备-其他计算机设备,688288
33,301508.SZ,社会服务-其他社会服务-专业服务,301508
33,002461.SZ,食品饮料-饮料制造-啤酒,002461
17,600177.SH,纺织服饰-服装家纺-服装,600177
17,600845.SH,计算机-IT服务-IT服务Ⅲ,600845
17,603786.SH,汽车-汽车零部件-汽车电子电气系统,603786
33,002144.SZ,纺织服饰-纺织制造-其他纺织,002144
22,600423.SH,基础化工-化学原料-其他化学原料,600423
17,600388.SH,环保-环保设备-环保设备Ⅲ,600388
33,300436.SZ,医药生物-化学制药-化学制剂,300436
17,603707.SH,医药生物-化学制药-化学制剂,603707
33,002133.SZ,房地产-房地产-住宅开发,002133
33,002730.SZ,机械设备-专用设备-能源及重型设备,002730
17,688221.SH,医药生物-化学制药-化学制剂,688221
151,920926.BJ,家用电器-小家电-小家电Ⅲ,920926
17,600284.SH,建筑装饰-建筑装饰-基础建设,600284
33,000798.SZ,农林牧渔-养殖业-海洋捕捞,000798
17,600218.SH,汽车-汽车零部件-底盘与发动机系统,600218
33,000570.SZ,机械设备-通用设备-其他通用设备,000570
33,300298.SZ,医药生物-医疗器械-医疗设备,300298
33,301026.SZ,有色金属-小金属-其他小金属,301026
151,920145.BJ,环保-环保设备-环保设备Ⅲ,920145
17,600895.SH,房地产-房地产-产业地产,600895
33,000816.SZ,有色金属-工业金属-铅锌,000816
17,600838.SH,商贸零售-零售-百货零售,600838
33,300492.SZ,社会服务-教育-教育Ⅲ,300492
151,920726.BJ,食品饮料-食品加工制造-调味发酵品,920726
33,301469.SZ,轻工制造-造纸-造纸Ⅲ,301469
33,300788.SZ,传媒-文化传媒-出版,300788
17,603567.SH,医药生物-中药-中药Ⅲ,603567
33,301039.SZ,汽车-汽车整车-商用载货车,301039
33,000008.SZ,机械设备-轨交设备-轨交设备Ⅲ,000008
33,000997.SZ,计算机-计算机设备-其他计算机设备,000997
17,688393.SH,医药生物-医疗器械-体外诊断,688393
17,603887.SH,通信-通信服务-通信应用增值服务,603887
33,301590.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,301590
17,600817.SH,环保-环保设备-环保设备Ⅲ,600817
17,688575.SH,医药生物-医疗器械-体外诊断,688575
17,603276.SH,基础化工-化学原料-其他化学原料,603276
17,600106.SH,交通运输-公路铁路运输-高速公路,600106
17,603856.SH,建筑材料-建筑材料-管材,603856
33,300430.SZ,医药生物-医疗器械-医疗设备,300430
17,601609.SH,有色金属-工业金属-铜,601609
33,300097.SZ,机械设备-自动化设备-其他自动化设备,300097
17,688277.SH,医药生物-医疗器械-医疗设备,688277
17,603038.SH,建筑材料-建筑材料-其他建材,603038
33,002096.SZ,基础化工-化学制品-民爆用品,002096
33,002895.SZ,基础化工-农化制品-磷肥及磷化工,002895
33,301291.SZ,电力设备-电网设备-输变电设备,301291
33,301105.SZ,机械设备-专用设备-印刷包装机械,301105
33,003008.SZ,社会服务-其他社会服务-专业服务,003008
33,002098.SZ,纺织服饰-纺织制造-辅料,002098
33,002423.SZ,非银金融-多元金融-多元金融Ⅲ,002423
17,605122.SH,建筑材料-建筑材料-水泥,605122
33,002592.SZ,汽车-汽车零部件-底盘与发动机系统,002592
151,920553.BJ,机械设备-专用设备-印刷包装机械,920553
17,601068.SH,建筑装饰-建筑装饰-专业工程,601068
17,605500.SH,轻工制造-造纸-造纸Ⅲ,605500
33,301248.SZ,计算机-IT服务-IT服务Ⅲ,301248
33,300482.SZ,医药生物-医疗器械-体外诊断,300482
33,002327.SZ,纺织服饰-服装家纺-家纺,002327
17,600117.SH,钢铁-钢铁-特钢,600117
17,600526.SH,环保-环保设备-环保设备Ⅲ,600526
17,605567.SH,食品饮料-食品加工制造-肉制品,605567
33,000560.SZ,房地产-房地产-房地产服务,000560
33,002939.SZ,非银金融-证券-证券Ⅲ,002939
17,600299.SH,基础化工-化学制品-食品及饲料添加剂,600299
17,600805.SH,综合-综合-综合Ⅲ,600805
151,920608.BJ,机械设备-专用设备-农用机械,920608
151,920180.BJ,医药生物-医疗器械-医疗耗材,920180
33,000503.SZ,计算机-软件开发-垂直应用软件,000503
17,601000.SH,交通运输-港口航运-港口,601000
33,300033.SZ,计算机-软件开发-垂直应用软件,300033
33,001322.SZ,轻工制造-家居用品-其他家居用品,001322
33,002949.SZ,建筑装饰-建筑装饰-工程咨询服务,002949
33,000886.SZ,交通运输-公路铁路运输-高速公路,000886
33,002394.SZ,纺织服饰-纺织制造-棉纺,002394
33,002825.SZ,基础化工-塑料制品-其他塑料制品,002825
33,300068.SZ,电力设备-电池-锂电池,300068
17,603284.SH,轻工制造-造纸-造纸Ⅲ,603284
17,603022.SH,轻工制造-包装印刷-包装,603022
33,002285.SZ,房地产-房地产-房地产服务,002285
33,002306.SZ,社会服务-旅游及酒店-餐饮,002306
17,600871.SH,石油石化-油气开采及服务-油服工程,600871
33,002799.SZ,轻工制造-包装印刷-包装,002799
33,002652.SZ,建筑材料-建筑材料-其他建材,002652
33,000785.SZ,商贸零售-零售-商业物业经营,000785
17,603518.SH,纺织服饰-服装家纺-服装,603518
17,600830.SH,非银金融-多元金融-多元金融Ⅲ,600830
33,000893.SZ,基础化工-农化制品-钾肥,000893
17,600780.SH,公用事业-电力-火电,600780
33,300132.SZ,美容护理-美容护理-化妆品,300132
33,002470.SZ,基础化工-农化制品-复合肥,002470
33,002305.SZ,商贸零售-零售-商业物业经营,002305
33,002415.SZ,计算机-计算机设备-安防设备,002415
33,002088.SZ,建筑材料-建筑材料-耐火材料,002088
33,300614.SZ,环保-环境治理-固废治理,300614
17,605566.SH,基础化工-化学制品-纺织化学用品,605566
33,301468.SZ,机械设备-专用设备-其他专用设备,301468
33,002659.SZ,社会服务-教育-教育Ⅲ,002659
33,002873.SZ,医药生物-中药-中药Ⅲ,002873
17,603310.SH,基础化工-化学制品-氟化工,603310
17,605111.SH,电子-半导体-分立器件,605111
17,600512.SH,建筑装饰-建筑装饰-基础建设,600512
33,000554.SZ,石油石化-石油加工贸易-油品石化贸易,000554
17,688267.SH,基础化工-化学制品-其他化学制品,688267
17,600095.SH,非银金融-证券-证券Ⅲ,600095
33,002520.SZ,机械设备-通用设备-机床工具,002520
17,605001.SH,机械设备-轨交设备-轨交设备Ⅲ,605001
17,603628.SH,电力设备-光伏设备-光伏辅材,603628
33,001231.SZ,基础化工-农化制品-农药,001231
33,000952.SZ,医药生物-化学制药-原料药,000952
17,601199.SH,环保-环境治理-水务及水治理,601199
33,002422.SZ,医药生物-化学制药-化学制剂,002422
17,603023.SH,汽车-汽车零部件-汽车电子电气系统,603023
151,920931.BJ,机械设备-专用设备-能源及重型设备,920931
33,002790.SZ,轻工制造-家居用品-其他家居用品,002790
17,603888.SH,传媒-文化传媒-数字媒体,603888
17,603035.SH,汽车-汽车零部件-车身附件及饰件,603035
33,301528.SZ,机械设备-通用设备-仪器仪表,301528
17,605169.SH,公用事业-燃气-燃气Ⅲ,605169
33,300237.SZ,汽车-汽车零部件-其他汽车零部件,300237
17,600155.SH,非银金融-证券-证券Ⅲ,600155
17,600702.SH,食品饮料-白酒-白酒Ⅲ,600702
33,300831.SZ,电子-半导体-分立器件,300831
33,000958.SZ,公用事业-电力-新能源发电,000958
151,920260.BJ,机械设备-自动化设备-其他自动化设备,920260
33,300564.SZ,建筑装饰-建筑装饰-工程咨询服务,300564
33,300369.SZ,计算机-软件开发-横向通用软件,300369
33,301169.SZ,社会服务-其他社会服务-专业服务,301169
33,000792.SZ,基础化工-农化制品-钾肥,000792
17,600333.SH,公用事业-燃气-燃气Ⅲ,600333
17,600674.SH,公用事业-电力-水电,600674
17,600361.SH,有色金属-工业金属-铝,600361
17,603332.SH,基础化工-化学纤维-涤纶,603332
33,301215.SZ,汽车-汽车服务及其他-汽车服务,301215
17,603106.SH,计算机-计算机设备-其他计算机设备,603106
33,002086.SZ,农林牧渔-农产品加工-其他农产品加工,002086
151,920950.BJ,机械设备-通用设备-其他通用设备,920950
33,300143.SZ,医药生物-医疗服务-医院,300143
17,688317.SH,医药生物-医疗器械-体外诊断,688317
33,002223.SZ,医药生物-医疗器械-医疗设备,002223
17,688566.SH,医药生物-化学制药-化学制剂,688566
33,300240.SZ,交通运输-物流-物流Ⅲ,300240
33,002251.SZ,商贸零售-零售-百货零售,002251
33,300512.SZ,机械设备-专用设备-印刷包装机械,300512
33,001336.SZ,环保-环保设备-环保设备Ⅲ,001336
33,300461.SZ,机械设备-自动化设备-其他自动化设备,300461
33,002391.SZ,基础化工-农化制品-农药,002391
17,603092.SH,电力设备-风电设备-风电零部件,603092
17,603402.SH,社会服务-旅游及酒店-旅游综合,603402
33,301270.SZ,计算机-软件开发-横向通用软件,301270
17,603680.SH,机械设备-轨交设备-轨交设备Ⅲ,603680
33,300877.SZ,纺织服饰-纺织制造-其他纺织,300877
33,002250.SZ,基础化工-农化制品-农药,002250
33,000652.SZ,综合-综合-综合Ⅲ,000652
17,601086.SH,商贸零售-零售-百货零售,601086
17,600778.SH,商贸零售-零售-百货零售,600778
33,002075.SZ,钢铁-钢铁-特钢,002075
17,688220.SH,电子-半导体-模拟芯片设计,688220
33,002227.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,002227
33,002063.SZ,计算机-软件开发-垂直应用软件,002063
33,000875.SZ,公用事业-电力-电能综合服务,000875
17,600681.SH,公用事业-燃气-燃气Ⅲ,600681
17,688788.SH,国防军工-军工电子-军工电子Ⅲ,688788
33,000912.SZ,基础化工-农化制品-氮肥,000912
17,600774.SH,医药生物-化学制药-化学制剂,600774
17,603057.SH,食品饮料-食品加工制造-休闲食品,603057
151,920792.BJ,建筑材料-建筑材料-耐火材料,920792
33,300855.SZ,有色金属-金属新材料-其他金属新材料,300855
17,600160.SH,基础化工-化学制品-氟化工,600160
17,688075.SH,医药生物-医疗器械-体外诊断,688075
33,301167.SZ,建筑装饰-建筑装饰-工程咨询服务,301167
17,603326.SH,轻工制造-家居用品-定制家居,603326
33,300708.SZ,电子-光学光电子-LED,300708
17,688530.SH,电子-半导体-半导体材料,688530
33,000607.SZ,传媒-文化传媒-广告营销,000607
22,600337.SH,轻工制造-家居用品-成品家居,600337
