code,market_code,所属同花顺行业,股票代码
600099,17,汽车-汽车服务及其他-其他运输设备,600099.SH
600600,17,食品饮料-饮料制造-啤酒,600600.SH
600073,17,食品饮料-食品加工制造-肉制品,600073.SH
920703,151,机械设备-专用设备-能源及重型设备,920703.BJ
301539,33,汽车-汽车零部件-轮胎轮毂,301539.SZ
920068,151,有色金属-小金属-其他小金属,920068.BJ
300649,33,建筑装饰-建筑装饰-装饰园林,300649.SZ
000656,33,房地产-房地产-住宅开发,000656.SZ
601228,17,交通运输-港口航运-港口,601228.SH
603517,22,食品饮料-食品加工制造-休闲食品,603517.SH
688578,17,医药生物-化学制药-化学制剂,688578.SH
300475,33,电子-其他电子-其他电子Ⅲ,300475.SZ
920023,151,农林牧渔-农产品加工-果蔬加工,920023.BJ
600833,17,医药生物-医药商业-药店,600833.SH
603787,17,汽车-汽车服务及其他-其他运输设备,603787.SH
301297,33,电子-半导体-半导体设备,301297.SZ
603040,17,汽车-汽车零部件-底盘与发动机系统,603040.SH
003041,33,纺织服饰-服装家纺-家纺,003041.SZ
300158,33,医药生物-中药-中药Ⅲ,300158.SZ
603366,17,家用电器-厨卫电器-厨卫电器Ⅲ,603366.SH
000830,33,基础化工-化学原料-煤化工,000830.SZ
001268,33,家用电器-白色家电-家电零部件,001268.SZ
688076,22,医药生物-化学制药-原料药,688076.SH
601899,17,有色金属-贵金属-贵金属Ⅲ,601899.SH
002172,33,医药生物-医疗服务-医院,002172.SZ
601005,17,钢铁-钢铁-普钢,601005.SH
920284,151,机械设备-专用设备-其他专用设备,920284.BJ
300886,33,美容护理-美容护理-化妆品,300886.SZ
301119,33,汽车-汽车零部件-底盘与发动机系统,301119.SZ
600101,17,公用事业-电力-电能综合服务,600101.SH
002651,33,国防军工-军工装备-航空装备,002651.SZ
600663,17,房地产-房地产-商业地产,600663.SH
600035,17,交通运输-公路铁路运输-高速公路,600035.SH
002883,33,建筑装饰-建筑装饰-工程咨询服务,002883.SZ
301302,33,国防军工-军工电子-军工电子Ⅲ,301302.SZ
002612,33,美容护理-美容护理-医疗美容,002612.SZ
301223,33,轻工制造-包装印刷-包装,301223.SZ
002982,33,农林牧渔-养殖业-肉鸡养殖,002982.SZ
002162,33,轻工制造-家居用品-瓷砖地板,002162.SZ
003032,33,社会服务-教育-教育Ⅲ,003032.SZ
600372,17,国防军工-军工装备-航空装备,600372.SH
002563,33,纺织服饰-服装家纺-服装,002563.SZ
300223,33,电子-半导体-数字芯片设计,300223.SZ
300006,33,医药生物-化学制药-化学制剂,300006.SZ
300489,33,电子-光学光电子-光学元件,300489.SZ
300726,33,国防军工-军工电子-军工电子Ⅲ,300726.SZ
603529,17,汽车-汽车服务及其他-其他运输设备,603529.SH
000517,33,房地产-房地产-住宅开发,000517.SZ
601188,17,交通运输-公路铁路运输-高速公路,601188.SH
603218,17,电力设备-风电设备-风电零部件,603218.SH
002134,33,电子-元件-印制电路板,002134.SZ
300554,33,机械设备-通用设备-磨具磨料,300554.SZ
002036,33,电子-光学光电子-光学元件,002036.SZ
920299,151,电力设备-电网设备-电气自控设备,920299.BJ
002836,33,轻工制造-包装印刷-包装,002836.SZ
300228,33,机械设备-通用设备-金属制品,300228.SZ
301286,33,基础化工-化学制品-其他化学制品,301286.SZ
603053,17,公用事业-燃气-燃气Ⅲ,603053.SH
920578,151,机械设备-自动化设备-机器人,920578.BJ
603518,17,纺织服饰-服装家纺-服装,603518.SH
000516,33,医药生物-医疗服务-医院,000516.SZ
688556,17,电力设备-光伏设备-光伏加工设备,688556.SH
002327,33,纺织服饰-服装家纺-家纺,002327.SZ
002633,33,机械设备-通用设备-金属制品,002633.SZ
000035,33,环保-环境治理-固废治理,000035.SZ
688285,17,机械设备-轨交设备-轨交设备Ⅲ,688285.SH
002535,33,机械设备-专用设备-能源及重型设备,002535.SZ
600033,17,交通运输-公路铁路运输-高速公路,600033.SH
000902,33,基础化工-农化制品-复合肥,000902.SZ
000544,33,环保-环境治理-水务及水治理,000544.SZ
601106,17,机械设备-专用设备-能源及重型设备,601106.SH
002224,33,基础化工-橡胶制品-其他橡胶制品,002224.SZ
000786,33,建筑材料-建筑材料-其他建材,000786.SZ
600801,17,建筑材料-建筑材料-水泥,600801.SH
920808,151,计算机-计算机设备-其他计算机设备,920808.BJ
000543,33,公用事业-电力-火电,000543.SZ
301310,33,汽车-汽车零部件-汽车电子电气系统,301310.SZ
603709,17,轻工制造-家居用品-成品家居,603709.SH
300873,33,交通运输-物流-物流Ⅲ,300873.SZ
000883,33,公用事业-电力-电能综合服务,000883.SZ
603050,17,电力设备-电网设备-电气自控设备,603050.SH
000028,33,医药生物-医药商业-医药流通,000028.SZ
603680,17,机械设备-轨交设备-轨交设备Ⅲ,603680.SH
600425,17,建筑材料-建筑材料-水泥,600425.SH
603066,17,交通运输-物流-物流Ⅲ,603066.SH
301167,33,建筑装饰-建筑装饰-工程咨询服务,301167.SZ
000069,33,社会服务-旅游及酒店-旅游综合,000069.SZ
603797,17,环保-环境治理-水务及水治理,603797.SH
603008,22,轻工制造-家居用品-成品家居,603008.SH
688220,17,电子-半导体-模拟芯片设计,688220.SH
600305,17,食品饮料-食品加工制造-调味发酵品,600305.SH
300994,33,汽车-汽车服务及其他-其他运输设备,300994.SZ
301353,33,机械设备-通用设备-其他通用设备,301353.SZ
002484,33,电子-元件-被动元件,002484.SZ
603712,17,国防军工-军工电子-军工电子Ⅲ,603712.SH
300998,33,汽车-汽车零部件-其他汽车零部件,300998.SZ
600019,17,钢铁-钢铁-普钢,600019.SH
002943,33,机械设备-通用设备-机床工具,002943.SZ
000001,33,银行-银行-股份制银行,000001.SZ
600251,17,农林牧渔-农产品加工-果蔬加工,600251.SH
001255,33,基础化工-塑料制品-合成树脂,001255.SZ
603515,17,电子-光学光电子-LED,603515.SH
688569,17,机械设备-轨交设备-轨交设备Ⅲ,688569.SH
600082,22,房地产-房地产-产业地产,600082.SH
600322,17,房地产-房地产-住宅开发,600322.SH
001239,33,机械设备-工程机械-工程机械Ⅲ,001239.SZ
300053,33,电子-半导体-数字芯片设计,300053.SZ
600681,17,公用事业-燃气-燃气Ⅲ,600681.SH
301557,33,电力设备-风电设备-风电零部件,301557.SZ
920371,151,农林牧渔-农产品加工-其他农产品加工,920371.BJ
600809,17,食品饮料-白酒-白酒Ⅲ,600809.SH
002701,33,轻工制造-包装印刷-包装,002701.SZ
002320,33,交通运输-港口航运-航运,002320.SZ
603221,17,轻工制造-家居用品-瓷砖地板,603221.SH
002817,33,医药生物-医疗器械-医疗耗材,002817.SZ
600354,17,农林牧渔-种植业与林业-种子生产,600354.SH
300034,33,国防军工-军工装备-航空装备,300034.SZ
603277,17,机械设备-通用设备-制冷空调设备,603277.SH
603506,17,房地产-房地产-房地产服务,603506.SH
600780,17,公用事业-电力-火电,600780.SH
002419,33,商贸零售-零售-百货零售,002419.SZ
300664,33,环保-环境治理-水务及水治理,300664.SZ
000061,33,商贸零售-零售-商业物业经营,000061.SZ
600132,17,食品饮料-饮料制造-啤酒,600132.SH
002572,33,轻工制造-家居用品-定制家居,002572.SZ
600371,17,农林牧渔-种植业与林业-种子生产,600371.SH
600097,17,农林牧渔-养殖业-海洋捕捞,600097.SH
301090,33,基础化工-塑料制品-其他塑料制品,301090.SZ
688303,17,电力设备-光伏设备-硅料硅片,688303.SH
002487,33,电力设备-风电设备-风电零部件,002487.SZ
001366,33,农林牧渔-农产品加工-畜禽饲料,001366.SZ
300829,33,基础化工-化学制品-食品及饲料添加剂,300829.SZ
600523,17,汽车-汽车零部件-其他汽车零部件,600523.SH
600119,22,交通运输-物流-物流Ⅲ,600119.SH
603086,17,基础化工-农化制品-农药,603086.SH
920139,151,电子-半导体-集成电路封测,920139.BJ
001387,33,家用电器-白色家电-冰洗,001387.SZ
002459,33,电力设备-光伏设备-光伏电池组件,002459.SZ
603373,17,社会服务-其他社会服务-专业服务,603373.SH
605169,17,公用事业-燃气-燃气Ⅲ,605169.SH
600689,17,综合-综合-综合Ⅲ,600689.SH
001326,33,电子-光学光电子-LED,001326.SZ
300935,33,计算机-软件开发-垂直应用软件,300935.SZ
688657,17,计算机-软件开发-垂直应用软件,688657.SH
002561,33,商贸零售-零售-百货零售,002561.SZ
300512,33,机械设备-专用设备-印刷包装机械,300512.SZ
300106,33,食品饮料-饮料制造-乳品,300106.SZ
600375,17,汽车-汽车整车-商用载货车,600375.SH
600738,17,商贸零售-零售-商业物业经营,600738.SH
300763,33,电力设备-光伏设备-逆变器,300763.SZ
603813,17,交通运输-物流-物流Ⅲ,603813.SH
002097,33,机械设备-工程机械-工程机械Ⅲ,002097.SZ
002299,33,农林牧渔-养殖业-肉鸡养殖,002299.SZ
603379,17,基础化工-化学制品-氟化工,603379.SH
002622,33,医药生物-医疗服务-医院,002622.SZ
002495,33,食品饮料-食品加工制造-调味发酵品,002495.SZ
301117,33,计算机-计算机设备-安防设备,301117.SZ
300371,33,机械设备-通用设备-仪器仪表,300371.SZ
002595,33,机械设备-专用设备-其他专用设备,002595.SZ
002769,33,交通运输-物流-物流Ⅲ,002769.SZ
688338,17,医药生物-医疗器械-体外诊断,688338.SH
300999,33,农林牧渔-农产品加工-粮油加工,300999.SZ
000797,33,房地产-房地产-住宅开发,000797.SZ
300897,33,机械设备-通用设备-仪器仪表,300897.SZ
688565,17,环保-环境治理-水务及水治理,688565.SH
002644,33,医药生物-中药-中药Ⅲ,002644.SZ
600610,17,基础化工-化学原料-其他化学原料,600610.SH
688616,17,电力设备-电网设备-电气自控设备,688616.SH
688347,17,电子-半导体-集成电路制造,688347.SH
000554,33,石油石化-石油加工贸易-油品石化贸易,000554.SZ
301109,33,环保-环境治理-固废治理,301109.SZ
603779,17,食品饮料-饮料制造-其他酒类,603779.SH
300809,33,机械设备-通用设备-机床工具,300809.SZ
603301,17,医药生物-医疗器械-医疗耗材,603301.SH
688536,17,电子-半导体-模拟芯片设计,688536.SH
300700,33,机械设备-通用设备-磨具磨料,300700.SZ
603331,17,机械设备-通用设备-其他通用设备,603331.SH
688278,17,医药生物-生物制品-其他生物制品,688278.SH
600853,17,建筑装饰-建筑装饰-基础建设,600853.SH
300281,33,机械设备-专用设备-其他专用设备,300281.SZ
600051,17,综合-综合-综合Ⅲ,600051.SH
603273,17,机械设备-工程机械-工程机械Ⅲ,603273.SH
000633,33,有色金属-金属新材料-其他金属新材料,000633.SZ
688428,17,医药生物-生物制品-其他生物制品,688428.SH
002469,33,基础化工-化学原料-其他化学原料,002469.SZ
600582,17,机械设备-专用设备-能源及重型设备,600582.SH
001979,33,房地产-房地产-商业地产,001979.SZ
301049,33,环保-环境治理-固废治理,301049.SZ
002693,33,医药生物-生物制品-其他生物制品,002693.SZ
002566,33,医药生物-中药-中药Ⅲ,002566.SZ
002743,33,建筑装饰-建筑装饰-专业工程,002743.SZ
603382,17,基础化工-化学纤维-其他纤维,603382.SH
603337,17,机械设备-专用设备-纺织服装设备,603337.SH
002174,33,传媒-游戏-游戏Ⅲ,002174.SZ
300797,33,社会服务-其他社会服务-专业服务,300797.SZ
601002,17,机械设备-通用设备-金属制品,601002.SH
002424,33,医药生物-中药-中药Ⅲ,002424.SZ
603214,17,商贸零售-零售-专业连锁,603214.SH
601963,17,银行-银行-城商行,601963.SH
300915,33,食品饮料-饮料制造-乳品,300915.SZ
300950,33,机械设备-专用设备-能源及重型设备,300950.SZ
600165,22,基础化工-化学制品-其他化学制品,600165.SH
600388,17,环保-环保设备-环保设备Ⅲ,600388.SH
301456,33,电力设备-风电设备-风电零部件,301456.SZ
002564,33,机械设备-专用设备-能源及重型设备,002564.SZ
601218,17,电力设备-风电设备-风电零部件,601218.SH
688391,17,电子-半导体-模拟芯片设计,688391.SH
600731,17,基础化工-农化制品-农药,600731.SH
300092,33,机械设备-专用设备-能源及重型设备,300092.SZ
600336,17,家用电器-白色家电-冰洗,600336.SH
600308,17,轻工制造-造纸-造纸Ⅲ,600308.SH
600963,17,轻工制造-造纸-造纸Ⅲ,600963.SH
002479,33,公用事业-电力-热力,002479.SZ
601059,17,非银金融-证券-证券Ⅲ,601059.SH
600125,17,交通运输-公路铁路运输-铁路运输,600125.SH
000875,33,公用事业-电力-电能综合服务,000875.SZ
600694,17,商贸零售-零售-百货零售,600694.SH
600469,17,汽车-汽车零部件-轮胎轮毂,600469.SH
301516,33,电力设备-其他电源设备-其他电源设备Ⅲ,301516.SZ
688334,17,社会服务-其他社会服务-专业服务,688334.SH
600448,17,纺织服饰-纺织制造-印染,600448.SH
300500,33,建筑装饰-建筑装饰-工程咨询服务,300500.SZ
603456,17,医药生物-医疗服务-医疗研发外包,603456.SH
300928,33,汽车-汽车零部件-汽车电子电气系统,300928.SZ
600463,17,房地产-房地产-产业地产,600463.SH
605339,17,食品饮料-食品加工制造-休闲食品,605339.SH
688558,17,机械设备-通用设备-机床工具,688558.SH
300074,33,计算机-软件开发-垂直应用软件,300074.SZ
300048,33,建筑装饰-建筑装饰-专业工程,300048.SZ
000402,33,房地产-房地产-住宅开发,000402.SZ
603193,17,美容护理-美容护理-个护用品,603193.SH
301522,33,有色金属-金属新材料-其他金属新材料,301522.SZ
601949,17,传媒-文化传媒-出版,601949.SH
002829,33,国防军工-军工装备-航天装备,002829.SZ
920425,151,机械设备-自动化设备-工控设备,920425.BJ
300921,33,通信-通信服务-通信应用增值服务,300921.SZ
688060,17,计算机-计算机设备-其他计算机设备,688060.SH
002380,33,计算机-IT服务-IT服务Ⅲ,002380.SZ
600281,17,有色金属-小金属-其他小金属,600281.SH
301039,33,汽车-汽车整车-商用载货车,301039.SZ
920806,151,计算机-IT服务-IT服务Ⅲ,920806.BJ
600862,17,国防军工-军工装备-航空装备,600862.SH
002069,33,农林牧渔-养殖业-水产养殖,002069.SZ
300621,33,建筑装饰-建筑装饰-装饰园林,300621.SZ
603158,17,汽车-汽车零部件-底盘与发动机系统,603158.SH
688568,17,计算机-IT服务-IT服务Ⅲ,688568.SH
002591,33,基础化工-化学制品-其他化学制品,002591.SZ
002163,33,建筑装饰-建筑装饰-装饰园林,002163.SZ
603557,22,纺织服饰-服装家纺-服装,603557.SH
301311,33,机械设备-通用设备-其他通用设备,301311.SZ
001202,33,交通运输-物流-物流Ⅲ,001202.SZ
300284,33,建筑装饰-建筑装饰-工程咨询服务,300284.SZ
300677,33,医药生物-医疗器械-医疗耗材,300677.SZ
001333,33,基础化工-塑料制品-合成树脂,001333.SZ
002991,33,食品饮料-食品加工制造-休闲食品,002991.SZ
600299,17,基础化工-化学制品-食品及饲料添加剂,600299.SH
600581,22,钢铁-钢铁-普钢,600581.SH
601999,17,传媒-文化传媒-出版,601999.SH
000055,33,建筑材料-建筑材料-其他建材,000055.SZ
688618,17,通信-通信设备-通信网络设备及器件,688618.SH
603076,17,机械设备-专用设备-其他专用设备,603076.SH
301047,33,医药生物-生物制品-其他生物制品,301047.SZ
301190,33,基础化工-化学原料-其他化学原料,301190.SZ
600315,17,美容护理-美容护理-化妆品,600315.SH
920964,151,农林牧渔-种植业与林业-农业综合,920964.BJ
600858,17,商贸零售-零售-百货零售,600858.SH
001231,33,基础化工-农化制品-农药,001231.SZ
000968,33,石油石化-油气开采及服务-油气开采,000968.SZ
603173,17,机械设备-专用设备-能源及重型设备,603173.SH
601108,17,非银金融-证券-证券Ⅲ,601108.SH
920651,151,机械设备-通用设备-仪器仪表,920651.BJ
603580,22,基础化工-塑料制品-其他塑料制品,603580.SH
002235,33,轻工制造-造纸-造纸Ⅲ,002235.SZ
002544,33,通信-通信服务-通信工程及服务,002544.SZ
688092,17,机械设备-专用设备-其他专用设备,688092.SH
002650,33,食品饮料-食品加工制造-调味发酵品,002650.SZ
000858,33,食品饮料-白酒-白酒Ⅲ,000858.SZ
002201,33,建筑材料-建筑材料-玻璃玻纤,002201.SZ
300960,33,机械设备-轨交设备-轨交设备Ⅲ,300960.SZ
