所属同花顺行业,code,market_code,股票代码
食品饮料-食品加工制造-其他食品,300791,33,300791.SZ
医药生物-化学制药-化学制剂,002675,33,002675.SZ
医药生物-化学制药-化学制剂,002422,33,002422.SZ
医药生物-化学制药-原料药,301065,33,301065.SZ
纺织服饰-服装家纺-服装,002832,33,002832.SZ
医药生物-医疗服务-医院,301103,33,301103.SZ
商贸零售-零售-商业物业经营,600790,17,600790.SH
基础化工-塑料制品-其他塑料制品,300230,33,300230.SZ
基础化工-化学制品-其他化学制品,001218,33,001218.SZ
医药生物-化学制药-化学制剂,002370,33,002370.SZ
汽车-汽车零部件-汽车电子电气系统,301607,33,301607.SZ
轻工制造-家居用品-成品家居,301376,33,301376.SZ
医药生物-中药-中药Ⅲ,600594,17,600594.SH
基础化工-化学原料-氯碱,002092,33,002092.SZ
医药生物-医疗器械-体外诊断,688289,17,688289.SH
电力设备-电池-其他电池,002580,33,002580.SZ
汽车-汽车零部件-底盘与发动机系统,603982,17,603982.SH
建筑装饰-建筑装饰-基础建设,601669,17,601669.SH
电力设备-电池-其他电池,920627,151,920627.BJ
农林牧渔-养殖业-水产养殖,600257,17,600257.SH
汽车-汽车零部件-底盘与发动机系统,920195,151,920195.BJ
医药生物-化学制药-化学制剂,002898,33,002898.SZ
电力设备-电池-锂电池,300207,33,300207.SZ
轻工制造-家居用品-其他家居用品,001238,33,001238.SZ
计算机-软件开发-垂直应用软件,002987,33,002987.SZ
汽车-汽车零部件-车身附件及饰件,603418,17,603418.SH
商贸零售-零售-百货零售,600697,17,600697.SH
医药生物-化学制药-化学制剂,301507,33,301507.SZ
电子-其他电子-其他电子Ⅲ,301359,33,301359.SZ
基础化工-塑料制品-膜材料,300334,33,300334.SZ
非银金融-多元金融-多元金融Ⅲ,001236,33,001236.SZ
机械设备-专用设备-农用机械,603029,17,603029.SH
商贸零售-零售-商业物业经营,600415,17,600415.SH
轻工制造-家居用品-其他家居用品,001356,33,001356.SZ
家用电器-黑色家电-其他黑色家电,301578,33,301578.SZ
商贸零售-零售-专业连锁,300972,33,300972.SZ
医药生物-化学制药-原料药,300452,33,300452.SZ
轻工制造-家居用品-瓷砖地板,301356,33,301356.SZ
基础化工-化学制品-其他化学制品,688065,17,688065.SH
汽车-汽车零部件-底盘与发动机系统,920000,151,920000.BJ
电力设备-电网设备-输变电设备,300001,33,300001.SZ
电力设备-电网设备-输变电设备,688517,17,688517.SH
电子-电子化学品-电子化学品Ⅲ,301489,33,301489.SZ
商贸零售-零售-百货零售,600778,17,600778.SH
食品饮料-食品加工制造-其他食品,600530,17,600530.SH
建筑材料-建筑材料-水泥,000401,33,000401.SZ
综合-综合-综合Ⅲ,600620,17,600620.SH
医药生物-化学制药-化学制剂,300194,33,300194.SZ
家用电器-白色家电-家电零部件,002290,33,002290.SZ
计算机-IT服务-IT服务Ⅲ,600476,17,600476.SH
汽车-汽车零部件-轮胎轮毂,601966,17,601966.SH
电力设备-风电设备-风电零部件,301163,33,301163.SZ
环保-环保设备-环保设备Ⅲ,300105,33,300105.SZ
汽车-汽车整车-商用载客车,000868,33,000868.SZ
纺织服饰-服装家纺-饰品,600612,17,600612.SH
医药生物-中药-中药Ⅲ,600129,17,600129.SH
轻工制造-家居用品-其他家居用品,002084,33,002084.SZ
医药生物-化学制药-化学制剂,002742,33,002742.SZ
汽车-汽车服务及其他-汽车服务,600386,17,600386.SH
轻工制造-包装印刷-包装,920075,151,920075.BJ
电力设备-电池-锂电专用设备,688638,17,688638.SH
建筑装饰-建筑装饰-专业工程,600970,17,600970.SH
基础化工-化学制品-其他化学制品,002430,33,002430.SZ
建筑装饰-建筑装饰-装饰园林,002775,33,002775.SZ
医药生物-化学制药-化学制剂,300434,33,300434.SZ
医药生物-医疗器械-体外诊断,300406,33,300406.SZ
机械设备-自动化设备-工控设备,301312,33,301312.SZ
纺织服饰-服装家纺-鞋帽及其他,603116,17,603116.SH
医药生物-医疗器械-医疗耗材,920050,151,920050.BJ
交通运输-机场航运-航空运输,600115,17,600115.SH
机械设备-通用设备-制冷空调设备,002686,33,002686.SZ
基础化工-化学制品-其他化学制品,600165,22,600165.SH
环保-环境治理-水务及水治理,301519,33,301519.SZ
通信-通信服务-通信工程及服务,300050,33,300050.SZ
钢铁-钢铁-普钢,002110,33,002110.SZ
商贸零售-零售-百货零售,000501,33,000501.SZ
医药生物-医疗器械-体外诊断,688298,17,688298.SH
国防军工-军工装备-航空装备,688237,17,688237.SH
建筑装饰-建筑装饰-装饰园林,002856,33,002856.SZ
电力设备-电池-电池化学品,300890,33,300890.SZ
机械设备-自动化设备-机器人,920579,151,920579.BJ
电力设备-电机-电机Ⅲ,603344,17,603344.SH
机械设备-专用设备-其他专用设备,300823,33,300823.SZ
医药生物-化学制药-化学制剂,002923,33,002923.SZ
基础化工-化学制品-其他化学制品,688267,17,688267.SH
美容护理-美容护理-个护用品,001328,33,001328.SZ
商贸零售-互联网电商-互联网电商Ⅲ,600539,17,600539.SH
医药生物-生物制品-其他生物制品,300009,33,300009.SZ
医药生物-医疗服务-医院,301267,33,301267.SZ
环保-环境治理-水务及水治理,600769,17,600769.SH
基础化工-塑料制品-改性塑料,300478,33,300478.SZ
医药生物-化学制药-原料药,300381,33,300381.SZ
食品饮料-饮料制造-乳品,002329,33,002329.SZ
钢铁-钢铁-普钢,000761,33,000761.SZ
通信-通信设备-通信线缆及配套,000586,33,000586.SZ
纺织服饰-纺织制造-其他纺织,000955,33,000955.SZ
传媒-文化传媒-出版,600551,17,600551.SH
房地产-房地产-住宅开发,600657,17,600657.SH
医药生物-医疗服务-医疗研发外包,603259,17,603259.SH
电力设备-电网设备-电气自控设备,300514,33,300514.SZ
基础化工-农化制品-农药,003042,33,003042.SZ
电力设备-电网设备-输变电设备,920046,151,920046.BJ
纺织服饰-纺织制造-其他纺织,603238,17,603238.SH
纺织服饰-服装家纺-服装,002762,33,002762.SZ
机械设备-专用设备-农用机械,002779,33,002779.SZ
汽车-汽车零部件-其他汽车零部件,603239,17,603239.SH
交通运输-物流-物流Ⅲ,603713,17,603713.SH
汽车-汽车零部件-其他汽车零部件,603768,17,603768.SH
纺织服饰-服装家纺-服装,002763,33,002763.SZ
医药生物-医疗器械-体外诊断,920009,151,920009.BJ
轻工制造-家居用品-其他家居用品,002571,33,002571.SZ
非银金融-多元金融-多元金融Ⅲ,000415,33,000415.SZ
汽车-汽车服务及其他-其他运输设备,600679,17,600679.SH
电力设备-其他电源设备-其他电源设备Ⅲ,301516,33,301516.SZ
商贸零售-零售-百货零售,600327,17,600327.SH
农林牧渔-农产品加工-水产饲料,001313,33,001313.SZ
医药生物-中药-中药Ⅲ,600671,17,600671.SH
医药生物-医疗器械-医疗耗材,688351,17,688351.SH
汽车-汽车零部件-底盘与发动机系统,300694,33,300694.SZ
社会服务-旅游及酒店-自然景点,000430,33,000430.SZ
汽车-汽车零部件-底盘与发动机系统,301072,33,301072.SZ
基础化工-化学制品-其他化学制品,688659,17,688659.SH
计算机-IT服务-IT服务Ⅲ,920953,151,920953.BJ
食品饮料-白酒-白酒Ⅲ,603919,17,603919.SH
汽车-汽车零部件-汽车电子电气系统,002454,33,002454.SZ
计算机-计算机设备-其他计算机设备,301391,33,301391.SZ
基础化工-化学原料-无机盐,600929,17,600929.SH
基础化工-化学制品-其他化学制品,002453,33,002453.SZ
交通运输-公路铁路运输-公交,600650,17,600650.SH
轻工制造-包装印刷-包装,603058,17,603058.SH
电力设备-电网设备-线缆部件及其他,002451,33,002451.SZ
电力设备-电网设备-线缆部件及其他,688226,17,688226.SH
农林牧渔-农产品加工-其他农产品加工,002481,33,002481.SZ
公用事业-电力-火电,000037,33,000037.SZ
机械设备-通用设备-仪器仪表,603700,17,603700.SH
建筑装饰-建筑装饰-工程咨询服务,301038,33,301038.SZ
医药生物-化学制药-化学制剂,600196,17,600196.SH
公用事业-电力-火电,000531,33,000531.SZ
电子-消费电子-消费电子零部件及组装,300822,33,300822.SZ
汽车-汽车零部件-其他汽车零部件,603210,17,603210.SH
轻工制造-家居用品-定制家居,301227,33,301227.SZ
汽车-汽车零部件-车身附件及饰件,300978,33,300978.SZ
机械设备-专用设备-其他专用设备,603159,17,603159.SH
建筑材料-建筑材料-水泥,003037,33,003037.SZ
家用电器-小家电-小家电Ⅲ,300824,33,300824.SZ
建筑材料-建筑材料-玻璃玻纤,002613,33,002613.SZ
基础化工-塑料制品-其他塑料制品,300321,33,300321.SZ
石油石化-石油加工贸易-石油加工,603798,17,603798.SH
社会服务-旅游及酒店-餐饮,605108,17,605108.SH
建筑装饰-建筑装饰-工程咨询服务,003013,33,003013.SZ
汽车-汽车零部件-轮胎轮毂,000599,33,000599.SZ
机械设备-工程机械-工程机械Ⅲ,603194,17,603194.SH
电力设备-风电设备-风电零部件,603507,17,603507.SH
有色金属-工业金属-铝,603937,17,603937.SH
计算机-IT服务-IT服务Ⅲ,002421,33,002421.SZ
基础化工-塑料制品-其他塑料制品,605008,17,605008.SH
有色金属-工业金属-铝,600595,17,600595.SH
电子-光学光电子-光学元件,300489,33,300489.SZ
建筑材料-建筑材料-其他建材,002785,33,002785.SZ
房地产-房地产-房地产服务,002968,33,002968.SZ
汽车-汽车零部件-汽车电子电气系统,301499,33,301499.SZ
建筑装饰-建筑装饰-装饰园林,601886,17,601886.SH
轻工制造-家居用品-成品家居,002489,33,002489.SZ
纺织服饰-服装家纺-服装,603511,17,603511.SH
机械设备-通用设备-金属制品,600860,17,600860.SH
通信-通信设备-通信网络设备及器件,300570,33,300570.SZ
机械设备-通用设备-磨具磨料,600172,17,600172.SH
通信-通信服务-通信应用增值服务,300292,33,300292.SZ
电力设备-光伏设备-光伏加工设备,603396,17,603396.SH
交通运输-物流-物流Ⅲ,001202,33,001202.SZ
商贸零售-零售-百货零售,002277,33,002277.SZ
计算机-计算机设备-安防设备,300155,33,300155.SZ
公用事业-电力-火电,600509,17,600509.SH
基础化工-农化制品-复合肥,002538,33,002538.SZ
机械设备-通用设备-仪器仪表,688628,17,688628.SH
钢铁-钢铁-普钢,600282,17,600282.SH
通信-通信设备-通信网络设备及器件,301419,33,301419.SZ
医药生物-医疗器械-医疗耗材,603987,17,603987.SH
食品饮料-饮料制造-乳品,605179,17,605179.SH
医药生物-医药商业-医药流通,002589,33,002589.SZ
基础化工-化学制品-纺织化学用品,603790,17,603790.SH
公用事业-电力-热力,002479,33,002479.SZ
钢铁-钢铁-普钢,000717,33,000717.SZ
电力设备-风电设备-风电整机,688660,17,688660.SH
有色金属-金属新材料-其他金属新材料,605158,17,605158.SH
家用电器-小家电-小家电Ⅲ,002614,33,002614.SZ
医药生物-化学制药-化学制剂,600851,17,600851.SH
汽车-汽车零部件-其他汽车零部件,300643,33,300643.SZ
社会服务-其他社会服务-专业服务,300795,33,300795.SZ
建筑装饰-建筑装饰-工程咨询服务,300732,33,300732.SZ
交通运输-机场航运-航空运输,601021,17,601021.SH
轻工制造-家居用品-其他家居用品,001322,33,001322.SZ
电力设备-光伏设备-光伏电池组件,002056,33,002056.SZ
商贸零售-零售-百货零售,600865,17,600865.SH
医药生物-化学制药-化学制剂,600079,22,600079.SH
医药生物-医疗器械-医疗耗材,301097,33,301097.SZ
非银金融-证券-证券Ⅲ,002939,33,002939.SZ
医药生物-中药-中药Ⅲ,000423,33,000423.SZ
房地产-房地产-住宅开发,600094,17,600094.SH
计算机-IT服务-IT服务Ⅲ,920092,151,920092.BJ
食品饮料-食品加工制造-调味发酵品,002650,33,002650.SZ
交通运输-物流-物流Ⅲ,600704,17,600704.SH
纺织服饰-服装家纺-服装,601566,17,601566.SH
电力设备-其他电源设备-其他电源设备Ⅲ,002227,33,002227.SZ
基础化工-化学制品-食品及饲料添加剂,002166,33,002166.SZ
轻工制造-家居用品-其他家居用品,301501,33,301501.SZ
轻工制造-包装印刷-印刷,001279,33,001279.SZ
机械设备-专用设备-其他专用设备,002816,33,002816.SZ
基础化工-化学纤维-其他纤维,600527,17,600527.SH
商贸零售-零售-商业物业经营,600239,17,600239.SH
轻工制造-包装印刷-包装,301355,33,301355.SZ
基础化工-塑料制品-膜材料,001378,33,001378.SZ
机械设备-通用设备-其他通用设备,603331,17,603331.SH
基础化工-化学原料-无机盐,600784,17,600784.SH
钢铁-钢铁-特钢,000825,33,000825.SZ
商贸零售-零售-百货零售,600280,17,600280.SH
医药生物-化学制药-原料药,000756,33,000756.SZ
电力设备-电池-锂电池,002074,33,002074.SZ
家用电器-小家电-小家电Ⅲ,688169,17,688169.SH
机械设备-自动化设备-工控设备,688395,17,688395.SH
建筑装饰-建筑装饰-基础建设,600853,17,600853.SH
钢铁-钢铁-普钢,000898,33,000898.SZ
汽车-汽车零部件-车身附件及饰件,301173,33,301173.SZ
计算机-IT服务-IT服务Ⅲ,003005,33,003005.SZ
环保-环保设备-环保设备Ⅲ,688671,17,688671.SH
建筑装饰-建筑装饰-工程咨询服务,301091,33,301091.SZ
电力设备-电网设备-电气自控设备,920029,151,920029.BJ
汽车-汽车零部件-车身附件及饰件,600081,17,600081.SH
房地产-房地产-住宅开发,000797,33,000797.SZ
食品饮料-食品加工制造-其他食品,920273,151,920273.BJ
基础化工-塑料制品-其他塑料制品,300717,33,300717.SZ
电力设备-风电设备-风电零部件,300443,33,300443.SZ
电力设备-电网设备-电气自控设备,300510,33,300510.SZ
公用事业-电力-新能源发电,002480,33,002480.SZ
电力设备-电网设备-输变电设备,300062,33,300062.SZ
机械设备-轨交设备-轨交设备Ⅲ,301048,33,301048.SZ
医药生物-中药-中药Ⅲ,000989,33,000989.SZ
汽车-汽车服务及其他-其他运输设备,603129,17,603129.SH
食品饮料-食品加工制造-休闲食品,002582,33,002582.SZ
社会服务-其他社会服务-专业服务,300860,33,300860.SZ
电力设备-电网设备-输变电设备,301668,33,301668.SZ
医药生物-医疗器械-体外诊断,002030,33,002030.SZ
商贸零售-贸易-贸易Ⅲ,000701,33,000701.SZ
交通运输-物流-物流Ⅲ,603535,17,603535.SH
电子-半导体-半导体材料,600641,17,600641.SH
商贸零售-零售-商业物业经营,000882,33,000882.SZ
建筑装饰-建筑装饰-装饰园林,301098,33,301098.SZ
纺织服饰-服装家纺-服装,600400,17,600400.SH
食品饮料-食品加工制造-预加工食品,603345,17,603345.SH
通信-通信服务-通信工程及服务,301139,33,301139.SZ
房地产-房地产-住宅开发,600692,17,600692.SH
电子-消费电子-消费电子零部件及组装,920857,151,920857.BJ
传媒-游戏-游戏Ⅲ,002558,33,002558.SZ
建筑装饰-建筑装饰-装饰园林,002822,33,002822.SZ
轻工制造-造纸-造纸Ⅲ,002012,33,002012.SZ
通信-通信设备-通信终端及配件,003031,33,003031.SZ
医药生物-生物制品-血液制品,600161,17,600161.SH
电力设备-电池-电池化学品,301349,33,301349.SZ
电力设备-光伏设备-光伏电池组件,300125,33,300125.SZ
医药生物-中药-中药Ⅲ,300147,33,300147.SZ
公用事业-电力-火电,000600,33,000600.SZ
医药生物-医疗器械-体外诊断,300942,33,300942.SZ
汽车-汽车零部件-车身附件及饰件,603035,17,603035.SH
传媒-文化传媒-电视广播,301551,33,301551.SZ
基础化工-农化制品-农药,002749,33,002749.SZ
机械设备-自动化设备-工控设备,603583,17,603583.SH
通信-通信设备-通信线缆及配套,601869,17,601869.SH
电力设备-电网设备-线缆部件及其他,920682,151,920682.BJ
汽车-汽车零部件-轮胎轮毂,601500,17,601500.SH
建筑装饰-建筑装饰-工程咨询服务,301167,33,301167.SZ
机械设备-轨交设备-轨交设备Ⅲ,605001,17,605001.SH
交通运输-物流-物流Ⅲ,600119,17,600119.SH
机械设备-轨交设备-轨交设备Ⅲ,001324,33,001324.SZ
基础化工-化学制品-氟化工,600160,17,600160.SH
商贸零售-互联网电商-互联网电商Ⅲ,603613,17,603613.SH
医药生物-医药商业-医药流通,600272,17,600272.SH
汽车-汽车零部件-底盘与发动机系统,603788,17,603788.SH
农林牧渔-种植业与林业-林业,600265,22,600265.SH
计算机-计算机设备-其他计算机设备,300386,33,300386.SZ
医药生物-化学制药-化学制剂,603168,17,603168.SH
房地产-房地产-住宅开发,600638,17,600638.SH
基础化工-化学制品-有机硅,605399,17,605399.SH
