股票代码,code,market_code,所属同花顺行业
300209.SZ,300209,33,商贸零售-互联网电商-互联网电商Ⅲ
300963.SZ,300963,33,有色金属-金属新材料-其他金属新材料
300841.SZ,300841,33,医药生物-生物制品-疫苗
603270.SH,603270,17,机械设备-通用设备-金属制品
920088.BJ,920088,151,石油石化-油气开采及服务-油服工程
301100.SZ,301100,33,基础化工-化学制品-其他化学制品
600435.SH,600435,17,国防军工-军工装备-地面兵装
688281.SH,688281,17,国防军工-军工装备-航空装备
000021.SZ,000021,33,电子-消费电子-消费电子零部件及组装
002935.SZ,002935,33,国防军工-军工电子-军工电子Ⅲ
603271.SH,603271,17,有色金属-工业金属-铝
688419.SH,688419,17,机械设备-专用设备-其他专用设备
600007.SH,600007,17,房地产-房地产-商业地产
300867.SZ,300867,33,环保-环境治理-固废治理
601022.SH,601022,17,交通运输-港口航运-航运
300310.SZ,300310,33,通信-通信服务-通信工程及服务
002388.SZ,002388,33,电子-其他电子-其他电子Ⅲ
603392.SH,603392,17,医药生物-医疗器械-体外诊断
603197.SH,603197,17,汽车-汽车零部件-其他汽车零部件
002617.SZ,002617,33,公用事业-电力-新能源发电
300778.SZ,300778,33,建筑装饰-建筑装饰-工程咨询服务
000801.SZ,000801,33,家用电器-黑色家电-其他黑色家电
603017.SH,603017,17,建筑装饰-建筑装饰-工程咨询服务
603986.SH,603986,17,电子-半导体-数字芯片设计
600481.SH,600481,17,电力设备-光伏设备-硅料硅片
300414.SZ,300414,33,通信-通信设备-其他通信设备
600368.SH,600368,17,交通运输-公路铁路运输-高速公路
002997.SZ,002997,33,汽车-汽车零部件-其他汽车零部件
603160.SH,603160,17,电子-半导体-模拟芯片设计
000066.SZ,000066,33,计算机-计算机设备-其他计算机设备
688571.SH,688571,17,基础化工-化学制品-涂料油墨
603115.SH,603115,17,电子-电子化学品-电子化学品Ⅲ
002833.SZ,002833,33,机械设备-专用设备-其他专用设备
600828.SH,600828,17,商贸零售-零售-百货零售
603396.SH,603396,17,电力设备-光伏设备-光伏加工设备
002292.SZ,002292,33,传媒-影视院线-影视院线Ⅲ
000736.SZ,000736,33,房地产-房地产-住宅开发
002941.SZ,002941,33,建筑装饰-建筑装饰-基础建设
603662.SH,603662,17,机械设备-通用设备-仪器仪表
688100.SH,688100,17,通信-通信设备-通信终端及配件
688549.SH,688549,17,电子-电子化学品-电子化学品Ⅲ
600675.SH,600675,17,房地产-房地产-住宅开发
300689.SZ,300689,33,通信-通信设备-通信终端及配件
688469.SH,688469,17,电子-半导体-集成电路制造
300484.SZ,300484,33,机械设备-自动化设备-工控设备
603406.SH,603406,17,基础化工-化学纤维-涤纶
000777.SZ,000777,33,机械设备-通用设备-金属制品
688702.SH,688702,17,电子-半导体-数字芯片设计
688768.SH,688768,17,机械设备-通用设备-仪器仪表
688378.SH,688378,17,电子-电子化学品-电子化学品Ⅲ
688297.SH,688297,17,国防军工-军工装备-航空装备
300051.SZ,300051,33,电力设备-光伏设备-光伏电池组件
603255.SH,603255,17,基础化工-化学制品-其他化学制品
003015.SZ,003015,33,电子-光学光电子-光学元件
300718.SZ,300718,33,机械设备-通用设备-金属制品
603111.SH,603111,17,机械设备-轨交设备-轨交设备Ⅲ
002978.SZ,002978,33,有色金属-小金属-其他小金属
000885.SZ,000885,33,环保-环境治理-固废治理
688727.SH,688727,17,电子-半导体-半导体材料
603135.SH,603135,17,机械设备-专用设备-能源及重型设备
300694.SZ,300694,33,汽车-汽车零部件-底盘与发动机系统
301081.SZ,301081,33,环保-环保设备-环保设备Ⅲ
603330.SH,603330,17,基础化工-塑料制品-其他塑料制品
300479.SZ,300479,33,计算机-计算机设备-其他计算机设备
600100.SH,600100,17,计算机-计算机设备-其他计算机设备
301525.SZ,301525,33,机械设备-通用设备-制冷空调设备
688269.SH,688269,17,基础化工-化学制品-其他化学制品
301607.SZ,301607,33,汽车-汽车零部件-汽车电子电气系统
300965.SZ,300965,33,国防军工-军工装备-航空装备
301289.SZ,301289,33,社会服务-其他社会服务-专业服务
601106.SH,601106,17,机械设备-专用设备-能源及重型设备
688475.SH,688475,17,计算机-计算机设备-安防设备
600236.SH,600236,17,公用事业-电力-水电
301137.SZ,301137,33,机械设备-通用设备-金属制品
605128.SH,605128,17,汽车-汽车零部件-车身附件及饰件
301631.SZ,301631,33,汽车-汽车零部件-汽车电子电气系统
301272.SZ,301272,33,机械设备-通用设备-制冷空调设备
688055.SH,688055,17,电子-光学光电子-面板
600637.SH,600637,17,传媒-文化传媒-电视广播
600877.SH,600877,17,电子-半导体-模拟芯片设计
688387.SH,688387,17,通信-通信设备-通信网络设备及器件
000031.SZ,000031,33,房地产-房地产-商业地产
002073.SZ,002073,33,机械设备-专用设备-其他专用设备
603606.SH,603606,17,电力设备-电网设备-线缆部件及其他
601908.SH,601908,17,公用事业-电力-新能源发电
000807.SZ,000807,33,有色金属-工业金属-铝
002184.SZ,002184,33,机械设备-自动化设备-工控设备
605378.SH,605378,17,电力设备-电池-其他电池
600649.SH,600649,17,房地产-房地产-住宅开发
300458.SZ,300458,33,电子-半导体-数字芯片设计
600719.SH,600719,17,公用事业-电力-热力
603006.SH,603006,17,汽车-汽车零部件-其他汽车零部件
600221.SH,600221,17,交通运输-机场航运-航空运输
603360.SH,603360,17,基础化工-农化制品-农药
002266.SZ,002266,33,环保-环境治理-固废治理
002838.SZ,002838,33,基础化工-塑料制品-改性塑料
600860.SH,600860,17,机械设备-通用设备-金属制品
600889.SH,600889,17,机械设备-通用设备-其他通用设备
002394.SZ,002394,33,纺织服饰-纺织制造-棉纺
688816.SH,688816,17,机械设备-自动化设备-其他自动化设备
300224.SZ,300224,33,有色金属-金属新材料-磁性材料
300786.SZ,300786,33,环保-环保设备-环保设备Ⅲ
603175.SH,603175,17,电子-元件-印制电路板
300860.SZ,300860,33,社会服务-其他社会服务-专业服务
300668.SZ,300668,33,建筑装饰-建筑装饰-工程咨询服务
603912.SH,603912,17,机械设备-通用设备-制冷空调设备
300403.SZ,300403,33,家用电器-白色家电-家电零部件
603703.SH,603703,17,电子-光学光电子-面板
300862.SZ,300862,33,环保-环保设备-环保设备Ⅲ
002181.SZ,002181,33,传媒-文化传媒-出版
002853.SZ,002853,33,轻工制造-家居用品-定制家居
301536.SZ,301536,33,电子-半导体-数字芯片设计
301590.SZ,301590,33,电力设备-其他电源设备-其他电源设备Ⅲ
688562.SH,688562,17,计算机-软件开发-垂直应用软件
301608.SZ,301608,33,汽车-汽车零部件-汽车电子电气系统
600814.SH,600814,17,商贸零售-零售-百货零售
301577.SZ,301577,33,通信-通信设备-通信网络设备及器件
601019.SH,601019,17,传媒-文化传媒-出版
605488.SH,605488,17,基础化工-塑料制品-膜材料
600958.SH,600958,17,非银金融-证券-证券Ⅲ
600793.SH,600793,17,轻工制造-造纸-造纸Ⅲ
001212.SZ,001212,33,建筑材料-建筑材料-其他建材
300741.SZ,300741,33,基础化工-化学制品-食品及饲料添加剂
000887.SZ,000887,33,汽车-汽车零部件-其他汽车零部件
688556.SH,688556,17,电力设备-光伏设备-光伏加工设备
300041.SZ,300041,33,基础化工-化学制品-有机硅
605100.SH,605100,17,机械设备-通用设备-金属制品
300693.SZ,300693,33,电力设备-其他电源设备-其他电源设备Ⅲ
000401.SZ,000401,33,建筑材料-建筑材料-水泥
002067.SZ,002067,33,轻工制造-造纸-造纸Ⅲ
688332.SH,688332,17,电子-半导体-数字芯片设计
600039.SH,600039,17,建筑装饰-建筑装饰-基础建设
603013.SH,603013,17,汽车-汽车零部件-底盘与发动机系统
688551.SH,688551,17,电力设备-其他电源设备-其他电源设备Ⅲ
600459.SH,600459,17,有色金属-小金属-其他小金属
301632.SZ,301632,33,社会服务-其他社会服务-专业服务
002655.SZ,002655,33,电子-消费电子-消费电子零部件及组装
603826.SH,603826,17,基础化工-非金属材料-非金属材料Ⅲ
603728.SH,603728,17,电力设备-电机-电机Ⅲ
300563.SZ,300563,33,通信-通信设备-通信线缆及配套
002979.SZ,002979,33,机械设备-自动化设备-机器人
688011.SH,688011,17,国防军工-军工电子-军工电子Ⅲ
301037.SZ,301037,33,基础化工-化学制品-涂料油墨
000050.SZ,000050,33,电子-光学光电子-面板
688060.SH,688060,17,计算机-计算机设备-其他计算机设备
300801.SZ,300801,33,基础化工-化学制品-其他化学制品
000014.SZ,000014,33,房地产-房地产-住宅开发
301106.SZ,301106,33,电子-光学光电子-面板
002137.SZ,002137,33,电子-光学光电子-LED
000531.SZ,000531,33,公用事业-电力-火电
300364.SZ,300364,33,传媒-文化传媒-数字媒体
002015.SZ,002015,33,公用事业-电力-新能源发电
600592.SH,600592,17,机械设备-通用设备-金属制品
605123.SH,605123,17,国防军工-军工装备-航空装备
002377.SZ,002377,33,石油石化-石油加工贸易-石油加工
603026.SH,603026,17,电力设备-电池-电池化学品
601336.SH,601336,17,非银金融-保险-保险Ⅲ
300223.SZ,300223,33,电子-半导体-数字芯片设计
301302.SZ,301302,33,国防军工-军工电子-军工电子Ⅲ
600266.SH,600266,17,房地产-房地产-住宅开发
603458.SH,603458,17,建筑装饰-建筑装饰-工程咨询服务
300947.SZ,300947,33,商贸零售-零售-商业物业经营
920422.BJ,920422,151,基础化工-化学制品-食品及饲料添加剂
600651.SH,600651,17,汽车-汽车零部件-汽车电子电气系统
300566.SZ,300566,33,电子-光学光电子-光学元件
300438.SZ,300438,33,电力设备-电池-锂电池
002576.SZ,002576,33,电力设备-电机-电机Ⅲ
301379.SZ,301379,33,电子-光学光电子-面板
603613.SH,603613,17,商贸零售-互联网电商-互联网电商Ⅲ
601328.SH,601328,17,银行-银行-国有大型银行
688153.SH,688153,17,电子-半导体-模拟芯片设计
688211.SH,688211,17,机械设备-通用设备-其他通用设备
000948.SZ,000948,33,计算机-软件开发-垂直应用软件
603508.SH,603508,17,计算机-计算机设备-安防设备
600960.SH,600960,17,汽车-汽车零部件-底盘与发动机系统
301613.SZ,301613,33,汽车-汽车零部件-其他汽车零部件
600584.SH,600584,17,电子-半导体-集成电路封测
603693.SH,603693,17,公用事业-电力-新能源发电
002315.SZ,002315,33,商贸零售-互联网电商-互联网电商Ⅲ
300787.SZ,300787,33,电子-消费电子-消费电子零部件及组装
000737.SZ,000737,33,有色金属-工业金属-铜
301186.SZ,301186,33,汽车-汽车零部件-其他汽车零部件
300850.SZ,300850,33,电力设备-风电设备-风电零部件
688333.SH,688333,17,机械设备-通用设备-其他通用设备
301112.SZ,301112,33,机械设备-自动化设备-机器人
002400.SZ,002400,33,传媒-文化传媒-广告营销
603559.SH,603559,22,通信-通信服务-通信工程及服务
301616.SZ,301616,33,机械设备-通用设备-其他通用设备
688009.SH,688009,17,机械设备-轨交设备-轨交设备Ⅲ
002115.SZ,002115,33,通信-通信服务-通信工程及服务
301238.SZ,301238,33,电力设备-电池-电池化学品
300441.SZ,300441,33,机械设备-通用设备-其他通用设备
300643.SZ,300643,33,汽车-汽车零部件-其他汽车零部件
688025.SH,688025,17,机械设备-自动化设备-激光设备
300079.SZ,300079,33,计算机-IT服务-IT服务Ⅲ
002849.SZ,002849,33,机械设备-通用设备-仪器仪表
002006.SZ,002006,33,机械设备-专用设备-其他专用设备
600136.SH,600136,22,房地产-房地产-房地产服务
601137.SH,601137,17,有色金属-金属新材料-其他金属新材料
300462.SZ,300462,33,计算机-计算机设备-其他计算机设备
301306.SZ,301306,33,社会服务-其他社会服务-专业服务
301099.SZ,301099,33,电子-其他电子-其他电子Ⅲ
688293.SH,688293,17,医药生物-医疗服务-医疗研发外包
603173.SH,603173,17,机械设备-专用设备-能源及重型设备
002048.SZ,002048,33,汽车-汽车零部件-车身附件及饰件
688501.SH,688501,17,环保-环保设备-环保设备Ⅲ
001395.SZ,001395,33,机械设备-专用设备-其他专用设备
300115.SZ,300115,33,电子-消费电子-消费电子零部件及组装
688783.SH,688783,17,电子-半导体-半导体材料
301658.SZ,301658,33,电力设备-光伏设备-逆变器
301505.SZ,301505,33,建筑装饰-建筑装饰-工程咨询服务
603275.SH,603275,17,机械设备-自动化设备-工控设备
600282.SH,600282,17,钢铁-钢铁-普钢
300660.SZ,300660,33,电力设备-电机-电机Ⅲ
300082.SZ,300082,33,基础化工-化学原料-其他化学原料
301087.SZ,301087,33,医药生物-医疗器械-医疗设备
300034.SZ,300034,33,国防军工-军工装备-航空装备
600478.SH,600478,17,电力设备-电池-锂电池
002544.SZ,002544,33,通信-通信服务-通信工程及服务
603909.SH,603909,17,建筑装饰-建筑装饰-工程咨询服务
002200.SZ,002200,33,建筑装饰-建筑装饰-装饰园林
603078.SH,603078,17,电子-电子化学品-电子化学品Ⅲ
300170.SZ,300170,33,计算机-IT服务-IT服务Ⅲ
601991.SH,601991,17,公用事业-电力-火电
002148.SZ,002148,33,通信-通信服务-通信应用增值服务
600419.SH,600419,17,食品饮料-饮料制造-乳品
600118.SH,600118,17,国防军工-军工装备-航天装备
688049.SH,688049,17,电子-半导体-数字芯片设计
601686.SH,601686,17,钢铁-钢铁-普钢
000612.SZ,000612,33,有色金属-工业金属-铝
301110.SZ,301110,33,商贸零售-互联网电商-互联网电商Ⅲ
300615.SZ,300615,33,通信-通信设备-通信终端及配件
603073.SH,603073,17,纺织服饰-纺织制造-其他纺织
603014.SH,603014,17,医药生物-医疗器械-医疗耗材
300821.SZ,300821,33,基础化工-化学制品-有机硅
300863.SZ,300863,33,汽车-汽车零部件-汽车电子电气系统
300899.SZ,300899,33,环保-环境治理-水务及水治理
600522.SH,600522,17,通信-通信设备-通信线缆及配套
300710.SZ,300710,33,通信-通信设备-通信网络设备及器件
600715.SH,600715,17,传媒-影视院线-影视院线Ⅲ
603679.SH,603679,17,电子-光学光电子-LED
301330.SZ,301330,33,计算机-计算机设备-安防设备
688390.SH,688390,17,电力设备-光伏设备-逆变器
301059.SZ,301059,33,美容护理-美容护理-个护用品
002378.SZ,002378,33,有色金属-小金属-钨
600350.SH,600350,17,交通运输-公路铁路运输-高速公路
002718.SZ,002718,33,建筑材料-建筑材料-其他建材
600820.SH,600820,17,建筑装饰-建筑装饰-基础建设
688193.SH,688193,17,医药生物-医疗器械-体外诊断
600067.SH,600067,17,电力设备-电网设备-线缆部件及其他
300903.SZ,300903,33,电子-元件-印制电路板
002931.SZ,002931,33,机械设备-通用设备-金属制品
002347.SZ,002347,33,机械设备-通用设备-金属制品
000652.SZ,000652,33,综合-综合-综合Ⅲ
002970.SZ,002970,33,计算机-计算机设备-其他计算机设备
688319.SH,688319,17,医药生物-生物制品-疫苗
002662.SZ,002662,33,汽车-汽车零部件-车身附件及饰件
000980.SZ,000980,33,汽车-汽车整车-乘用车
000960.SZ,000960,33,有色金属-小金属-其他小金属
603029.SH,603029,17,机械设备-专用设备-农用机械
603337.SH,603337,17,机械设备-专用设备-纺织服装设备
002052.SZ,002052,33,电力设备-其他电源设备-其他电源设备Ⅲ
600366.SH,600366,17,有色金属-金属新材料-磁性材料
688056.SH,688056,17,机械设备-通用设备-仪器仪表
603568.SH,603568,17,环保-环境治理-固废治理
000712.SZ,000712,33,非银金融-证券-证券Ⅲ
