code,股票代码,所属同花顺行业,market_code
300962,300962.SZ,社会服务-其他社会服务-专业服务,33
300232,300232.SZ,电子-光学光电子-LED,33
002205,002205.SZ,建筑材料-建筑材料-水泥,33
605018,605018.SH,汽车-汽车零部件-其他汽车零部件,17
603528,603528.SH,计算机-软件开发-垂直应用软件,17
002561,002561.SZ,商贸零售-零售-百货零售,33
600547,600547.SH,有色金属-贵金属-贵金属Ⅲ,17
301386,301386.SZ,电力设备-电网设备-输变电设备,33
000598,000598.SZ,环保-环境治理-水务及水治理,33
000987,000987.SZ,非银金融-多元金融-多元金融Ⅲ,33
603278,603278.SH,机械设备-通用设备-金属制品,17
002817,002817.SZ,医药生物-医疗器械-医疗耗材,33
301155,301155.SZ,电力设备-风电设备-风电零部件,33
600929,600929.SH,基础化工-化学原料-无机盐,17
301349,301349.SZ,电力设备-电池-电池化学品,33
000017,000017.SZ,纺织服饰-服装家纺-饰品,33
300869,300869.SZ,医药生物-医疗器械-医疗设备,33
000710,000710.SZ,医药生物-医疗服务-其他医疗服务,33
300968,300968.SZ,电子-消费电子-消费电子零部件及组装,33
300659,300659.SZ,计算机-计算机设备-其他计算机设备,33
920690,920690.BJ,汽车-汽车零部件-车身附件及饰件,151
301298,301298.SZ,汽车-汽车零部件-其他汽车零部件,33
688037,688037.SH,电子-半导体-半导体设备,17
002853,002853.SZ,轻工制造-家居用品-定制家居,33
600967,600967.SH,国防军工-军工装备-地面兵装,17
002766,002766.SZ,汽车-汽车零部件-汽车电子电气系统,33
300693,300693.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33
603883,603883.SH,医药生物-医药商业-药店,17
002180,002180.SZ,计算机-计算机设备-其他计算机设备,33
301413,301413.SZ,机械设备-通用设备-仪器仪表,33
603129,603129.SH,汽车-汽车服务及其他-其他运输设备,17
600722,600722.SH,基础化工-化学原料-煤化工,17
300791,300791.SZ,食品饮料-食品加工制造-其他食品,33
300113,300113.SZ,通信-通信服务-通信应用增值服务,33
920665,920665.BJ,基础化工-橡胶制品-其他橡胶制品,151
605077,605077.SH,基础化工-化学制品-食品及饲料添加剂,17
600019,600019.SH,钢铁-钢铁-普钢,17
001226,001226.SZ,机械设备-工程机械-工程机械Ⅲ,33
300610,300610.SZ,基础化工-化学制品-其他化学制品,33
688533,688533.SH,汽车-汽车零部件-汽车电子电气系统,17
688576,688576.SH,医药生物-医疗器械-医疗耗材,17
603068,603068.SH,电子-半导体-模拟芯片设计,17
300081,300081.SZ,通信-通信服务-通信应用增值服务,33
301458,301458.SZ,电子-元件-被动元件,33
301008,301008.SZ,家用电器-白色家电-家电零部件,33
300831,300831.SZ,电子-半导体-分立器件,33
301010,301010.SZ,建筑材料-建筑材料-其他建材,33
001369,001369.SZ,基础化工-化学纤维-其他纤维,33
603338,603338.SH,机械设备-工程机械-工程机械Ⅲ,17
920396,920396.BJ,机械设备-自动化设备-其他自动化设备,151
601595,601595.SH,传媒-影视院线-影视院线Ⅲ,17
603829,603829.SH,电力设备-电网设备-输变电设备,17
002405,002405.SZ,计算机-软件开发-垂直应用软件,33
300350,300350.SZ,交通运输-物流-物流Ⅲ,33
300841,300841.SZ,医药生物-生物制品-疫苗,33
301166,301166.SZ,医药生物-生物制品-其他生物制品,33
603667,603667.SH,机械设备-通用设备-金属制品,17
600185,600185.SH,商贸零售-零售-旅游零售,17
002555,002555.SZ,传媒-游戏-游戏Ⅲ,33
002041,002041.SZ,农林牧渔-种植业与林业-种子生产,33
003029,003029.SZ,计算机-软件开发-横向通用软件,33
603600,603600.SH,轻工制造-家居用品-成品家居,17
002660,002660.SZ,电子-消费电子-消费电子零部件及组装,33
000548,000548.SZ,交通运输-公路铁路运输-高速公路,33
300407,300407.SZ,电力设备-电网设备-电气自控设备,33
300125,300125.SZ,公用事业-电力-新能源发电,33
301371,301371.SZ,美容护理-美容护理-化妆品,33
600794,600794.SH,交通运输-物流-物流Ⅲ,17
300774,300774.SZ,环保-环境治理-水务及水治理,33
300148,300148.SZ,传媒-文化传媒-出版,33
002196,002196.SZ,电力设备-电机-电机Ⅲ,33
300586,300586.SZ,基础化工-塑料制品-改性塑料,33
603886,603886.SH,食品饮料-食品加工制造-休闲食品,17
688216,688216.SH,电子-半导体-集成电路封测,17
688117,688117.SH,医药生物-化学制药-化学制剂,17
600651,600651.SH,汽车-汽车零部件-汽车电子电气系统,17
688186,688186.SH,电力设备-风电设备-风电零部件,17
002545,002545.SZ,基础化工-农化制品-钾肥,33
300908,300908.SZ,食品饮料-食品加工制造-调味发酵品,33
300996,300996.SZ,计算机-软件开发-垂直应用软件,33
000930,000930.SZ,农林牧渔-农产品加工-其他农产品加工,33
601127,601127.SH,汽车-汽车整车-乘用车,17
002100,002100.SZ,农林牧渔-农产品加工-畜禽饲料,33
688370,688370.SH,环保-环境治理-固废治理,17
002151,002151.SZ,国防军工-军工电子-军工电子Ⅲ,33
300808,300808.SZ,电子-光学光电子-LED,33
600228,600228.SH,传媒-文化传媒-数字媒体,22
301120,301120.SZ,电力设备-电网设备-输变电设备,33
920833,920833.BJ,机械设备-通用设备-其他通用设备,151
920199,920199.BJ,家用电器-小家电-小家电Ⅲ,151
300650,300650.SZ,电子-其他电子-其他电子Ⅲ,33
603936,603936.SH,电子-元件-印制电路板,17
600184,600184.SH,国防军工-军工装备-地面兵装,17
603166,603166.SH,汽车-汽车零部件-底盘与发动机系统,17
002909,002909.SZ,基础化工-化学制品-有机硅,33
301355,301355.SZ,轻工制造-包装印刷-包装,33
920580,920580.BJ,建筑材料-建筑材料-耐火材料,151
603677,603677.SH,家用电器-白色家电-家电零部件,17
600635,600635.SH,公用事业-燃气-燃气Ⅲ,17
300253,300253.SZ,计算机-软件开发-垂直应用软件,33
603881,603881.SH,通信-通信服务-通信应用增值服务,17
001325,001325.SZ,基础化工-橡胶制品-其他橡胶制品,33
605050,605050.SH,交通运输-物流-物流Ⅲ,17
603999,603999.SH,传媒-文化传媒-出版,17
603356,603356.SH,机械设备-专用设备-楼宇设备,17
600595,600595.SH,有色金属-工业金属-铝,17
600927,600927.SH,非银金融-多元金融-多元金融Ⅲ,17
301262,301262.SZ,传媒-文化传媒-电视广播,33
001366,001366.SZ,农林牧渔-农产品加工-畜禽饲料,33
600160,600160.SH,基础化工-化学制品-氟化工,17
002985,002985.SZ,国防军工-军工装备-航空装备,33
600481,600481.SH,电力设备-光伏设备-硅料硅片,17
301388,301388.SZ,电力设备-电网设备-输变电设备,33
300291,300291.SZ,传媒-影视院线-影视院线Ⅲ,33
002537,002537.SZ,汽车-汽车零部件-车身附件及饰件,33
301108,301108.SZ,美容护理-美容护理-个护用品,33
920374,920374.BJ,通信-通信设备-其他通信设备,151
600478,600478.SH,电力设备-电池-锂电池,17
002129,002129.SZ,电力设备-光伏设备-硅料硅片,33
600166,600166.SH,汽车-汽车整车-商用载货车,17
688768,688768.SH,机械设备-通用设备-仪器仪表,17
603128,603128.SH,交通运输-物流-物流Ⅲ,17
002104,002104.SZ,通信-通信设备-通信终端及配件,33
002234,002234.SZ,农林牧渔-养殖业-肉鸡养殖,33
688082,688082.SH,电子-半导体-半导体设备,17
002587,002587.SZ,电子-光学光电子-LED,33
603200,603200.SH,环保-环境治理-水务及水治理,17
002524,002524.SZ,医药生物-医疗服务-医院,33
300155,300155.SZ,计算机-计算机设备-安防设备,33
300315,300315.SZ,传媒-游戏-游戏Ⅲ,33
002177,002177.SZ,商贸零售-零售-商业物业经营,33
688208,688208.SH,计算机-计算机设备-其他计算机设备,17
301032,301032.SZ,机械设备-通用设备-其他通用设备,33
003017,003017.SZ,基础化工-化学原料-无机盐,33
301613,301613.SZ,汽车-汽车零部件-其他汽车零部件,33
688785,688785.SH,电子-半导体-半导体设备,17
600969,600969.SH,公用事业-电力-电能综合服务,17
688578,688578.SH,医药生物-化学制药-化学制剂,17
605398,605398.SH,计算机-IT服务-IT服务Ⅲ,17
002232,002232.SZ,计算机-IT服务-IT服务Ⅲ,33
600716,600716.SH,房地产-房地产-住宅开发,17
002302,002302.SZ,建筑材料-建筑材料-水泥,33
000887,000887.SZ,汽车-汽车零部件-其他汽车零部件,33
600252,600252.SH,医药生物-中药-中药Ⅲ,17
603210,603210.SH,汽车-汽车零部件-其他汽车零部件,17
600774,600774.SH,医药生物-化学制药-化学制剂,17
002222,002222.SZ,电子-光学光电子-光学元件,33
002881,002881.SZ,通信-通信设备-通信终端及配件,33
688359,688359.SH,电子-电子化学品-电子化学品Ⅲ,17
601702,601702.SH,有色金属-工业金属-铝,17
600202,600202.SH,机械设备-通用设备-制冷空调设备,17
300384,300384.SZ,建筑装饰-建筑装饰-专业工程,33
300198,300198.SZ,建筑材料-建筑材料-管材,33
300182,300182.SZ,传媒-影视院线-影视院线Ⅲ,33
300162,300162.SZ,电子-光学光电子-LED,33
300569,300569.SZ,电力设备-风电设备-风电零部件,33
300804,300804.SZ,基础化工-农化制品-农药,33
600707,600707.SH,电子-光学光电子-面板,17
603351,603351.SH,医药生物-化学制药-原料药,17
300787,300787.SZ,电子-消费电子-消费电子零部件及组装,33
603081,603081.SH,机械设备-专用设备-其他专用设备,17
688327,688327.SH,计算机-IT服务-IT服务Ⅲ,17
002365,002365.SZ,医药生物-化学制药-原料药,33
600797,600797.SH,计算机-IT服务-IT服务Ⅲ,17
300451,300451.SZ,计算机-软件开发-垂直应用软件,33
600503,600503.SH,房地产-房地产-住宅开发,17
001208,001208.SZ,电力设备-电网设备-线缆部件及其他,33
300905,300905.SZ,基础化工-化学纤维-其他纤维,33
000906,000906.SZ,交通运输-物流-物流Ⅲ,33
002556,002556.SZ,农林牧渔-种植业与林业-农业综合,33
920166,920166.BJ,医药生物-医疗器械-医疗耗材,151
920719,920719.BJ,基础化工-非金属材料-非金属材料Ⅲ,151
002051,002051.SZ,建筑装饰-建筑装饰-专业工程,33
920021,920021.BJ,传媒-文化传媒-电视广播,151
920943,920943.BJ,机械设备-通用设备-金属制品,151
600301,600301.SH,有色金属-小金属-其他小金属,17
920260,920260.BJ,机械设备-自动化设备-其他自动化设备,151
000617,000617.SZ,非银金融-多元金融-多元金融Ⅲ,33
601689,601689.SH,汽车-汽车零部件-底盘与发动机系统,17
600860,600860.SH,机械设备-通用设备-金属制品,17
301259,301259.SZ,环保-环境治理-综合环境治理,33
000400,000400.SZ,电力设备-电网设备-电气自控设备,33
301161,301161.SZ,机械设备-工程机械-工程机械Ⅲ,33
300768,300768.SZ,计算机-软件开发-横向通用软件,33
000697,000697.SZ,国防军工-军工装备-航空装备,33
301023,301023.SZ,电力设备-电机-电机Ⅲ,33
600168,600168.SH,环保-环境治理-水务及水治理,17
605259,605259.SH,机械设备-专用设备-其他专用设备,17
300123,300123.SZ,国防军工-军工电子-军工电子Ⅲ,33
001282,001282.SZ,汽车-汽车零部件-底盘与发动机系统,33
920184,920184.BJ,计算机-IT服务-IT服务Ⅲ,151
300231,300231.SZ,计算机-IT服务-IT服务Ⅲ,33
002773,002773.SZ,医药生物-生物制品-其他生物制品,33
600011,600011.SH,公用事业-电力-火电,17
002172,002172.SZ,医药生物-医疗服务-医院,33
600020,600020.SH,交通运输-公路铁路运输-高速公路,17
002666,002666.SZ,基础化工-化学制品-其他化学制品,33
300958,300958.SZ,环保-环境治理-综合环境治理,33
002010,002010.SZ,交通运输-物流-物流Ⅲ,33
688488,688488.SH,医药生物-生物制品-其他生物制品,17
301320,301320.SZ,机械设备-自动化设备-工控设备,33
002681,002681.SZ,电子-消费电子-消费电子零部件及组装,33
002884,002884.SZ,机械设备-通用设备-其他通用设备,33
000723,000723.SZ,煤炭-煤炭开采加工-焦炭加工,33
301598,301598.SZ,机械设备-专用设备-其他专用设备,33
603610,603610.SH,轻工制造-家居用品-成品家居,17
000037,000037.SZ,公用事业-电力-火电,33
002553,002553.SZ,汽车-汽车零部件-底盘与发动机系统,33
605066,605066.SH,电力设备-电网设备-输变电设备,17
688056,688056.SH,机械设备-通用设备-仪器仪表,17
000791,000791.SZ,公用事业-电力-火电,33
605378,605378.SH,电力设备-电池-其他电池,17
001356,001356.SZ,轻工制造-家居用品-其他家居用品,33
920261,920261.BJ,基础化工-化学制品-聚氨酯,151
002471,002471.SZ,电力设备-电网设备-线缆部件及其他,33
300141,300141.SZ,电力设备-电网设备-输变电设备,33
300370,300370.SZ,机械设备-通用设备-仪器仪表,33
000750,000750.SZ,非银金融-证券-证券Ⅲ,33
688711,688711.SH,电子-半导体-分立器件,17
301083,301083.SZ,机械设备-通用设备-其他通用设备,33
300039,300039.SZ,医药生物-中药-中药Ⅲ,33
688581,688581.SH,医药生物-医疗器械-医疗耗材,17
301315,301315.SZ,计算机-软件开发-横向通用软件,33
600117,600117.SH,钢铁-钢铁-特钢,17
300475,300475.SZ,电子-其他电子-其他电子Ⅲ,33
000428,000428.SZ,社会服务-旅游及酒店-酒店,33
001212,001212.SZ,建筑材料-建筑材料-其他建材,33
301289,301289.SZ,社会服务-其他社会服务-专业服务,33
001220,001220.SZ,交通运输-物流-物流Ⅲ,33
300517,300517.SZ,建筑装饰-建筑装饰-专业工程,33
300556,300556.SZ,计算机-软件开发-垂直应用软件,33
003016,003016.SZ,纺织服饰-服装家纺-服装,33
000544,000544.SZ,环保-环境治理-水务及水治理,33
688168,688168.SH,计算机-软件开发-横向通用软件,17
002256,002256.SZ,公用事业-电力-新能源发电,33
603368,603368.SH,医药生物-医药商业-医药流通,17
603527,603527.SH,有色金属-工业金属-铜,17
001258,001258.SZ,公用事业-电力-新能源发电,33
000985,000985.SZ,石油石化-石油加工贸易-石油加工,33
600650,600650.SH,交通运输-公路铁路运输-公交,17
300160,300160.SZ,家用电器-白色家电-家电零部件,33
603014,603014.SH,医药生物-医疗器械-医疗耗材,17
000920,000920.SZ,基础化工-塑料制品-膜材料,33
002404,002404.SZ,纺织服饰-服装家纺-服装,33
300977,300977.SZ,建筑装饰-建筑装饰-工程咨询服务,33
002044,002044.SZ,医药生物-医疗服务-医院,33
002763,002763.SZ,纺织服饰-服装家纺-服装,33
603070,603070.SH,电力设备-电网设备-输变电设备,17
688750,688750.SH,有色金属-小金属-其他小金属,17
301036,301036.SZ,基础化工-化学制品-涂料油墨,33
603103,603103.SH,传媒-影视院线-影视院线Ⅲ,17
603058,603058.SH,轻工制造-包装印刷-包装,17
002024,002024.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33
300515,300515.SZ,机械设备-通用设备-仪器仪表,33
000888,000888.SZ,社会服务-旅游及酒店-自然景点,33
300463,300463.SZ,医药生物-医疗器械-体外诊断,33
688067,688067.SH,医药生物-医疗器械-体外诊断,17
300904,300904.SZ,电力设备-风电设备-风电零部件,33
000301,000301.SZ,石油石化-石油加工贸易-石油加工,33
688646,688646.SH,机械设备-自动化设备-激光设备,22
688418,688418.SH,通信-通信设备-其他通信设备,17
600663,600663.SH,房地产-房地产-商业地产,17
688373,688373.SH,医药生物-化学制药-化学制剂,17
002243,002243.SZ,美容护理-美容护理-化妆品,33
688378,688378.SH,电子-电子化学品-电子化学品Ⅲ,17
002153,002153.SZ,计算机-软件开发-垂直应用软件,33
002683,002683.SZ,基础化工-化学制品-民爆用品,33
600089,600089.SH,综合-综合-综合Ⅲ,17
000568,000568.SZ,食品饮料-白酒-白酒Ⅲ,33
600609,600609.SH,汽车-汽车零部件-车身附件及饰件,17
920663,920663.BJ,汽车-汽车零部件-车身附件及饰件,151
002489,002489.SZ,轻工制造-家居用品-成品家居,33
600371,600371.SH,农林牧渔-种植业与林业-种子生产,17
601606,601606.SH,国防军工-军工装备-地面兵装,17
002420,002420.SZ,汽车-汽车零部件-车身附件及饰件,33
002658,002658.SZ,环保-环保设备-环保设备Ⅲ,33
300844,300844.SZ,建筑装饰-建筑装饰-工程咨询服务,33
301086,301086.SZ,电子-消费电子-消费电子零部件及组装,33
601188,601188.SH,交通运输-公路铁路运输-高速公路,17
000877,000877.SZ,建筑材料-建筑材料-水泥,33
600805,600805.SH,综合-综合-综合Ⅲ,17
