所属同花顺行业,股票代码,code,market_code
汽车-汽车零部件-底盘与发动机系统,301397.SZ,301397,33
机械设备-专用设备-其他专用设备,300412.SZ,300412,33
医药生物-医疗器械-医疗设备,920300.BJ,920300,151
社会服务-其他社会服务-专业服务,920039.BJ,920039,151
纺织服饰-服装家纺-服装,001234.SZ,001234,33
基础化工-化学制品-食品及饲料添加剂,920422.BJ,920422,151
房地产-房地产-住宅开发,000014.SZ,000014,33
电子-消费电子-消费电子零部件及组装,600130.SH,600130,17
电力设备-光伏设备-光伏加工设备,920414.BJ,920414,151
机械设备-专用设备-其他专用设备,002031.SZ,002031,33
机械设备-通用设备-仪器仪表,605056.SH,605056,17
家用电器-黑色家电-其他黑色家电,301578.SZ,301578,33
机械设备-通用设备-金属制品,603028.SH,603028,17
电子-消费电子-消费电子零部件及组装,603341.SH,603341,17
机械设备-专用设备-能源及重型设备,920703.BJ,920703,151
机械设备-专用设备-印刷包装机械,603901.SH,603901,17
计算机-IT服务-IT服务Ⅲ,300523.SZ,300523,33
汽车-汽车零部件-车身附件及饰件,605068.SH,605068,17
传媒-游戏-游戏Ⅲ,300031.SZ,300031,33
基础化工-塑料制品-合成树脂,001255.SZ,001255,33
农林牧渔-种植业与林业-其他种植业,600883.SH,600883,17
汽车-汽车零部件-底盘与发动机系统,301192.SZ,301192,33
基础化工-化学制品-涂料油墨,688129.SH,688129,17
电子-半导体-数字芯片设计,301666.SZ,301666,33
机械设备-专用设备-印刷包装机械,920553.BJ,920553,151
汽车-汽车零部件-底盘与发动机系统,002472.SZ,002472,33
建筑装饰-建筑装饰-专业工程,605598.SH,605598,17
医药生物-医疗器械-医疗耗材,603718.SH,603718,22
建筑装饰-建筑装饰-工程咨询服务,300500.SZ,300500,33
基础化工-化学纤维-其他纤维,300905.SZ,300905,33
电子-消费电子-消费电子零部件及组装,605277.SH,605277,17
有色金属-金属新材料-其他金属新材料,605158.SH,605158,17
纺织服饰-服装家纺-服装,600630.SH,600630,17
机械设备-专用设备-能源及重型设备,688420.SH,688420,17
电力设备-电池-电池化学品,301487.SZ,301487,33
家用电器-白色家电-家电零部件,301280.SZ,301280,33
环保-环境治理-水务及水治理,002778.SZ,002778,33
房地产-房地产-住宅开发,600716.SH,600716,17
汽车-汽车零部件-底盘与发动机系统,601689.SH,601689,17
机械设备-通用设备-仪器仪表,301413.SZ,301413,33
电力设备-电池-电池化学品,300890.SZ,300890,33
医药生物-医疗器械-医疗耗材,688085.SH,688085,17
通信-通信设备-通信线缆及配套,600522.SH,600522,17
基础化工-化学制品-其他化学制品,603867.SH,603867,17
通信-通信设备-通信终端及配件,300205.SZ,300205,33
国防军工-军工装备-航空装备,300965.SZ,300965,33
电子-消费电子-消费电子零部件及组装,301329.SZ,301329,33
机械设备-专用设备-印刷包装机械,300195.SZ,300195,33
国防军工-军工电子-军工电子Ⅲ,688439.SH,688439,17
医药生物-医疗服务-医疗研发外包,688222.SH,688222,17
基础化工-化学制品-纺织化学用品,603790.SH,603790,17
电力设备-光伏设备-光伏辅材,920007.BJ,920007,151
农林牧渔-农产品加工-其他农产品加工,920371.BJ,920371,151
食品饮料-食品加工制造-调味发酵品,603755.SH,603755,17
汽车-汽车零部件-其他汽车零部件,002328.SZ,002328,33
食品饮料-饮料制造-乳品,920786.BJ,920786,151
环保-环境治理-固废治理,000546.SZ,000546,33
传媒-文化传媒-数字媒体,300785.SZ,300785,33
电力设备-电网设备-输变电设备,300932.SZ,300932,33
电子-半导体-模拟芯片设计,688582.SH,688582,17
纺织服饰-服装家纺-服装,600137.SH,600137,17
电力设备-风电设备-风电零部件,603507.SH,603507,17
电力设备-光伏设备-光伏加工设备,000821.SZ,000821,33
电力设备-电池-电池化学品,002812.SZ,002812,33
食品饮料-食品加工制造-休闲食品,002820.SZ,002820,33
基础化工-化学制品-食品及饲料添加剂,301156.SZ,301156,33
汽车-汽车零部件-汽车电子电气系统,301581.SZ,301581,33
基础化工-化学制品-其他化学制品,603916.SH,603916,17
国防军工-军工装备-地面兵装,300922.SZ,300922,33
基础化工-化学原料-无机盐,603067.SH,603067,17
医药生物-医疗器械-医疗设备,300562.SZ,300562,33
美容护理-美容护理-个护用品,300658.SZ,300658,33
环保-环境治理-综合环境治理,300190.SZ,300190,33
电子-光学光电子-LED,300752.SZ,300752,33
电子-消费电子-消费电子零部件及组装,002855.SZ,002855,33
电力设备-光伏设备-光伏加工设备,688516.SH,688516,17
电力设备-其他电源设备-其他电源设备Ⅲ,301516.SZ,301516,33
轻工制造-家居用品-文娱用品,301287.SZ,301287,33
医药生物-中药-中药Ⅲ,002198.SZ,002198,33
轻工制造-家居用品-定制家居,301227.SZ,301227,33
机械设备-通用设备-仪器仪表,002175.SZ,002175,33
食品饮料-食品加工制造-其他食品,600530.SH,600530,17
计算机-计算机设备-安防设备,300691.SZ,300691,33
计算机-IT服务-IT服务Ⅲ,600589.SH,600589,17
机械设备-专用设备-能源及重型设备,001360.SZ,001360,33
基础化工-化学制品-民爆用品,603977.SH,603977,17
基础化工-塑料制品-其他塑料制品,002108.SZ,002108,33
电力设备-电网设备-输变电设备,603070.SH,603070,17
机械设备-自动化设备-工控设备,688395.SH,688395,17
交通运输-物流-物流Ⅲ,603066.SH,603066,17
机械设备-专用设备-其他专用设备,688630.SH,688630,17
电子-其他电子-其他电子Ⅲ,000670.SZ,000670,33
非银金融-多元金融-多元金融Ⅲ,600053.SH,600053,22
社会服务-其他社会服务-专业服务,301449.SZ,301449,33
建筑装饰-建筑装饰-工程咨询服务,301365.SZ,301365,33
机械设备-通用设备-其他通用设备,300091.SZ,300091,33
轻工制造-包装印刷-包装,301223.SZ,301223,33
机械设备-自动化设备-激光设备,300747.SZ,300747,33
机械设备-专用设备-楼宇设备,002367.SZ,002367,33
机械设备-专用设备-印刷包装机械,301105.SZ,301105,33
基础化工-化学制品-其他化学制品,002591.SZ,002591,33
机械设备-专用设备-其他专用设备,300988.SZ,300988,33
汽车-汽车零部件-车身附件及饰件,301173.SZ,301173,33
有色金属-能源金属-锂,002756.SZ,002756,33
机械设备-通用设备-仪器仪表,920363.BJ,920363,151
电子-消费电子-消费电子零部件及组装,300735.SZ,300735,33
房地产-房地产-房地产服务,603506.SH,603506,17
机械设备-自动化设备-工控设备,920885.BJ,920885,151
机械设备-专用设备-其他专用设备,002009.SZ,002009,33
基础化工-化学原料-其他化学原料,603276.SH,603276,17
电子-其他电子-其他电子Ⅲ,002161.SZ,002161,33
汽车-汽车零部件-轮胎轮毂,301539.SZ,301539,33
医药生物-医药商业-医药流通,301126.SZ,301126,33
电子-其他电子-其他电子Ⅲ,301031.SZ,301031,33
商贸零售-零售-百货零售,600280.SH,600280,17
基础化工-农化制品-农药,600596.SH,600596,17
医药生物-化学制药-原料药,603351.SH,603351,17
汽车-汽车零部件-其他汽车零部件,603119.SH,603119,17
电子-消费电子-消费电子零部件及组装,920346.BJ,920346,151
纺织服饰-服装家纺-鞋帽及其他,603908.SH,603908,17
纺织服饰-服装家纺-服装,601718.SH,601718,22
计算机-软件开发-垂直应用软件,300096.SZ,300096,33
汽车-汽车零部件-底盘与发动机系统,920000.BJ,920000,151
电子-元件-被动元件,920981.BJ,920981,151
商贸零售-互联网电商-互联网电商Ⅲ,301001.SZ,301001,33
环保-环境治理-水务及水治理,300899.SZ,300899,33
基础化工-塑料制品-膜材料,002522.SZ,002522,33
电子-光学光电子-光学元件,603297.SH,603297,17
机械设备-通用设备-金属制品,300838.SZ,300838,33
医药生物-医疗器械-医疗耗材,688712.SH,688712,17
基础化工-化学制品-其他化学制品,920832.BJ,920832,151
机械设备-通用设备-金属制品,301255.SZ,301255,33
电子-半导体-分立器件,300046.SZ,300046,33
电子-光学光电子-LED,300269.SZ,300269,33
医药生物-中药-中药Ⅲ,600436.SH,600436,17
机械设备-专用设备-纺织服装设备,300307.SZ,300307,33
机械设备-通用设备-仪器仪表,920879.BJ,920879,151
轻工制造-包装印刷-印刷,001279.SZ,001279,33
社会服务-其他社会服务-专业服务,603183.SH,603183,17
建筑材料-建筑材料-耐火材料,920580.BJ,920580,151
基础化工-化学制品-聚氨酯,603041.SH,603041,17
电子-其他电子-其他电子Ⅲ,300516.SZ,300516,33
基础化工-塑料制品-改性塑料,300644.SZ,300644,33
机械设备-通用设备-其他通用设备,920950.BJ,920950,151
有色金属-金属新材料-磁性材料,301141.SZ,301141,33
医药生物-医疗器械-医疗耗材,920166.BJ,920166,151
机械设备-通用设备-仪器仪表,300417.SZ,300417,33
电子-光学光电子-面板,300088.SZ,300088,33
汽车-汽车零部件-底盘与发动机系统,920055.BJ,920055,151
机械设备-自动化设备-其他自动化设备,688816.SH,688816,17
基础化工-化学制品-其他化学制品,688659.SH,688659,17
机械设备-专用设备-其他专用设备,002529.SZ,002529,33
基础化工-化学制品-其他化学制品,603681.SH,603681,17
传媒-影视院线-影视院线Ⅲ,300426.SZ,300426,33
计算机-IT服务-IT服务Ⅲ,300245.SZ,300245,33
通信-通信设备-通信线缆及配套,300563.SZ,300563,33
汽车-汽车零部件-车身附件及饰件,603266.SH,603266,17
机械设备-自动化设备-机器人,688165.SH,688165,17
医药生物-医疗器械-医疗耗材,920180.BJ,920180,151
环保-环境治理-固废治理,603588.SH,603588,17
机械设备-专用设备-其他专用设备,920061.BJ,920061,151
机械设备-工程机械-工程机械Ⅲ,301079.SZ,301079,33
基础化工-化学制品-食品及饲料添加剂,300886.SZ,300886,33
计算机-计算机设备-其他计算机设备,603660.SH,603660,17
家用电器-白色家电-冰洗,001387.SZ,001387,33
有色金属-工业金属-铝,002988.SZ,002988,33
电子-光学光电子-面板,000509.SZ,000509,33
纺织服饰-服装家纺-服装,002656.SZ,002656,33
农林牧渔-养殖业-动物保健,920729.BJ,920729,151
环保-环境治理-水务及水治理,688565.SH,688565,17
农林牧渔-养殖业-其他养殖,600965.SH,600965,22
环保-环境治理-综合环境治理,688480.SH,688480,17
轻工制造-包装印刷-包装,002969.SZ,002969,33
国防军工-军工装备-航天装备,600118.SH,600118,17
纺织服饰-服装家纺-鞋帽及其他,603116.SH,603116,17
机械设备-通用设备-仪器仪表,688528.SH,688528,17
电子-光学光电子-LED,300708.SZ,300708,33
电子-光学光电子-光学元件,300701.SZ,300701,33
农林牧渔-种植业与林业-其他种植业,002772.SZ,002772,33
电子-光学光电子-面板,000725.SZ,000725,33
机械设备-通用设备-仪器仪表,920407.BJ,920407,151
轻工制造-包装印刷-包装,002846.SZ,002846,33
医药生物-生物制品-其他生物制品,000518.SZ,000518,33
农林牧渔-农产品加工-其他农产品加工,003030.SZ,003030,33
医药生物-中药-中药Ⅲ,603567.SH,603567,17
电力设备-电池-其他电池,920239.BJ,920239,151
电子-光学光电子-面板,605218.SH,605218,17
医药生物-医疗器械-医疗耗材,605369.SH,605369,17
机械设备-工程机械-工程机械Ⅲ,920839.BJ,920839,151
电子-半导体-集成电路制造,300456.SZ,300456,33
医药生物-化学制药-化学制剂,600774.SH,600774,17
汽车-汽车零部件-车身附件及饰件,920270.BJ,920270,151
纺织服饰-纺织制造-其他纺织,603130.SH,603130,17
建筑材料-建筑材料-其他建材,300737.SZ,300737,33
电力设备-光伏设备-光伏辅材,600207.SH,600207,17
电力设备-电机-电机Ⅲ,603489.SH,603489,17
轻工制造-家居用品-定制家居,603216.SH,603216,17
机械设备-自动化设备-其他自动化设备,688686.SH,688686,17
电子-消费电子-消费电子零部件及组装,300822.SZ,300822,33
医药生物-医疗器械-医疗耗材,301580.SZ,301580,33
基础化工-农化制品-磷肥及磷化工,600141.SH,600141,17
国防军工-军工电子-军工电子Ⅲ,301302.SZ,301302,33
电力设备-光伏设备-硅料硅片,300345.SZ,300345,33
汽车-汽车零部件-底盘与发动机系统,301225.SZ,301225,33
国防军工-军工装备-航天装备,688282.SH,688282,17
基础化工-化学制品-纺织化学用品,603172.SH,603172,17
建筑装饰-建筑装饰-专业工程,002135.SZ,002135,33
通信-通信设备-通信线缆及配套,000586.SZ,000586,33
国防军工-军工装备-航空装备,002023.SZ,002023,33
建筑装饰-建筑装饰-专业工程,002743.SZ,002743,33
医药生物-医疗器械-医疗耗材,688026.SH,688026,17
家用电器-白色家电-家电零部件,301135.SZ,301135,33
有色金属-金属新材料-磁性材料,603072.SH,603072,17
基础化工-化学原料-无机盐,003017.SZ,003017,33
电子-光学光电子-LED,002587.SZ,002587,33
计算机-软件开发-垂直应用软件,300366.SZ,300366,33
机械设备-自动化设备-工控设备,688698.SH,688698,17
机械设备-通用设备-仪器仪表,688600.SH,688600,17
家用电器-小家电-小家电Ⅲ,920081.BJ,920081,151
基础化工-橡胶制品-炭黑,002442.SZ,002442,33
轻工制造-家居用品-其他家居用品,301055.SZ,301055,33
电力设备-电网设备-线缆部件及其他,603897.SH,603897,17
汽车-汽车零部件-车身附件及饰件,002048.SZ,002048,33
食品饮料-食品加工制造-预加工食品,920826.BJ,920826,151
计算机-IT服务-IT服务Ⅲ,600734.SH,600734,22
医药生物-医疗服务-医院,600568.SH,600568,22
机械设备-通用设备-制冷空调设备,002686.SZ,002686,33
家用电器-白色家电-冰洗,000016.SZ,000016,33
基础化工-化学制品-涂料油墨,301037.SZ,301037,33
电力设备-电池-电池化学品,301152.SZ,301152,33
环保-环保设备-环保设备Ⅲ,000890.SZ,000890,33
电子-半导体-半导体材料,688233.SH,688233,17
电子-其他电子-其他电子Ⅲ,002729.SZ,002729,33
机械设备-专用设备-印刷包装机械,002209.SZ,002209,33
医药生物-化学制药-化学制剂,600851.SH,600851,17
通信-通信设备-通信终端及配件,300504.SZ,300504,33
机械设备-自动化设备-机器人,600215.SH,600215,17
电子-半导体-数字芯片设计,688049.SH,688049,17
基础化工-化学制品-其他化学制品,920519.BJ,920519,151
汽车-汽车零部件-底盘与发动机系统,603319.SH,603319,17
基础化工-塑料制品-改性塑料,300995.SZ,300995,33
国防军工-军工电子-军工电子Ⅲ,301213.SZ,301213,33
电力设备-电池-电池化学品,000695.SZ,000695,33
建筑装饰-建筑装饰-基础建设,603815.SH,603815,17
电力设备-光伏设备-光伏辅材,002623.SZ,002623,33
通信-通信设备-通信线缆及配套,000070.SZ,000070,33
机械设备-专用设备-其他专用设备,300549.SZ,300549,33
家用电器-小家电-小家电Ⅲ,002403.SZ,002403,33
有色金属-小金属-其他小金属,920068.BJ,920068,151
钢铁-钢铁-冶钢原料,000762.SZ,000762,33
钢铁-钢铁-普钢,600581.SH,600581,22
通信-通信服务-通信工程及服务,300513.SZ,300513,33
机械设备-通用设备-金属制品,920505.BJ,920505,151
机械设备-通用设备-金属制品,920943.BJ,920943,151
计算机-计算机设备-安防设备,300884.SZ,300884,33
电子-半导体-半导体材料,920526.BJ,920526,151
电子-半导体-模拟芯片设计,603160.SH,603160,17
机械设备-通用设备-其他通用设备,300126.SZ,300126,33
汽车-汽车零部件-底盘与发动机系统,301233.SZ,301233,33
汽车-汽车零部件-底盘与发动机系统,603960.SH,603960,17
轻工制造-包装印刷-包装,603499.SH,603499,17
国防军工-军工电子-军工电子Ⅲ,920008.BJ,920008,151
机械设备-工程机械-工程机械Ⅲ,920942.BJ,920942,151
通信-通信设备-其他通信设备,300353.SZ,300353,33
汽车-汽车零部件-底盘与发动机系统,002283.SZ,002283,33
建筑装饰-建筑装饰-工程咨询服务,300989.SZ,300989,33
基础化工-化学制品-其他化学制品,603181.SH,603181,17
汽车-汽车零部件-汽车电子电气系统,603633.SH,603633,17
建筑材料-建筑材料-其他建材,300715.SZ,300715,33
机械设备-通用设备-仪器仪表,300165.SZ,300165,33
机械设备-通用设备-金属制品,002871.SZ,002871,33
计算机-计算机设备-其他计算机设备,300659.SZ,300659,33
食品饮料-饮料制造-软饮料,603156.SH,603156,17
